'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOPETOUN AIRPORT Victoria for April 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOPETOUN AIRPORT,01/04/2010,5.0,0.0, ,26.7,6.2,91,27,3.77,21.99
HOPETOUN AIRPORT,02/04/2010,5.1,0.0, ,25.0,10.9,91,35,5.62,21.76
HOPETOUN AIRPORT,03/04/2010,4.8,0.0, ,24.5,9.1,84,33,4.78,21.24
HOPETOUN AIRPORT,04/04/2010,4.3,0.0, ,26.0,11.2,89,33,3.11,20.81
HOPETOUN AIRPORT,05/04/2010,5.2,0.0, ,30.2,9.6,75,20,3.13,20.51
HOPETOUN AIRPORT,06/04/2010,4.0,0.0, ,24.9,17.1,98,34,5.48,10.24
HOPETOUN AIRPORT,07/04/2010,3.1,15.6, ,24.0,14.9,99,57,4.04,15.21
HOPETOUN AIRPORT,08/04/2010,3.4,0.2, ,23.6,13.7,97,51,4.04,17.46
HOPETOUN AIRPORT,09/04/2010,1.5,0.2, ,17.6,12.1,94,80,4.33,7.94
HOPETOUN AIRPORT,10/04/2010,3.4,3.8, ,23.0,14.9,98,52,5.11,16.37
HOPETOUN AIRPORT,11/04/2010,4.3,0.6, ,19.5,12.3,93,31,7.38,19.17
HOPETOUN AIRPORT,12/04/2010,3.8,0.0, ,20.0,6.1,92,38,5.16,19.97
HOPETOUN AIRPORT,13/04/2010,3.5,0.0, ,20.0,6.6,88,41,3.94,20.01
HOPETOUN AIRPORT,14/04/2010,3.0,0.0, ,19.5,5.1,94,49,3.71,19.35
HOPETOUN AIRPORT,15/04/2010,3.6,0.0, ,22.6,5.3,96,44,4.09,19.60
HOPETOUN AIRPORT,16/04/2010,4.3,0.0, ,25.2,8.1,96,28,3.78,19.54
HOPETOUN AIRPORT,17/04/2010,5.9,0.0, ,30.5,9.4,79,26,5.23,16.88
HOPETOUN AIRPORT,18/04/2010,4.7,0.0, ,28.8,15.7,65,31,3.85,14.45
HOPETOUN AIRPORT,19/04/2010,5.3,0.0, ,30.6,17.2,73,29,4.56,14.97
HOPETOUN AIRPORT,20/04/2010,5.5,0.0, ,31.3,14.2,85,30,5.00,16.21
HOPETOUN AIRPORT,21/04/2010,4.2,0.4, ,30.5,13.3,86,33,3.01,17.21
HOPETOUN AIRPORT,22/04/2010,4.9,0.0, ,30.8,12.8,84,31,3.95,17.37
HOPETOUN AIRPORT,23/04/2010,5.5,0.0, ,30.6,16.4,80,32,5.90,12.81
HOPETOUN AIRPORT,24/04/2010,3.9,1.8, ,22.8,17.4,92,43,6.69,14.28
HOPETOUN AIRPORT,25/04/2010,3.0,0.0, ,20.6,6.9,97,41,3.98,15.86
HOPETOUN AIRPORT,26/04/2010,3.3,0.0, ,22.6,2.7,90,36,3.29,17.02
HOPETOUN AIRPORT,27/04/2010,3.1,0.0, ,20.0,13.4,80,47,4.70,14.88
HOPETOUN AIRPORT,28/04/2010,3.4,0.0, ,21.2,1.4,93,45,5.92,14.65
HOPETOUN AIRPORT,29/04/2010,2.4,1.2, ,18.8,11.4,97,57,5.48,12.44
HOPETOUN AIRPORT,30/04/2010,2.3,0.0, ,18.9,12.6,86,50,2.63,15.46
Totals:,,119.7,23.8, ,,,,,, 
