'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOPETOUN AIRPORT Victoria for December 2010,,,,,,,,,,
Issued at 22:30 GMT on Saturday 01 January 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOPETOUN AIRPORT,01/12/2010,7.6,0.8, ,29.8,16.3,97,24,6.74,24.40
HOPETOUN AIRPORT,02/12/2010,6.2,0.6, ,29.3,16.8,88,33,4.37,22.50
HOPETOUN AIRPORT,03/12/2010,9.0,3.8, ,34.0,15.6,95,21,5.17,32.33
HOPETOUN AIRPORT,04/12/2010,9.1,0.2, ,36.4,16.9,95,19,5.10,28.09
HOPETOUN AIRPORT,05/12/2010,8.7,0.4, ,35.9,17.3,87,22,4.47,28.45
HOPETOUN AIRPORT,06/12/2010,6.2,12.2, ,31.6,19.7,94,43,6.56,18.39
HOPETOUN AIRPORT,07/12/2010,6.5,12.8, ,31.2,19.8,98,55,7.78,26.22
HOPETOUN AIRPORT,08/12/2010,4.0,64.4, ,24.3,18.4,99,56,5.68,15.71
HOPETOUN AIRPORT,09/12/2010,6.3,5.8, ,27.2,11.2,97,37,4.84,28.98
HOPETOUN AIRPORT,10/12/2010,6.1,0.0, ,22.4,11.9,90,36,6.97,29.93
HOPETOUN AIRPORT,11/12/2010,6.5,0.0, ,24.7,9.3,89,36,7.47,28.12
HOPETOUN AIRPORT,12/12/2010,5.8,0.0, ,23.3,9.9,95,35,6.22,26.78
HOPETOUN AIRPORT,13/12/2010,6.4,0.0, ,26.0,8.3,95,32,3.43,33.89
HOPETOUN AIRPORT,14/12/2010,8.6,0.0, ,31.4,13.2,87,20,5.05,33.35
HOPETOUN AIRPORT,15/12/2010,8.2,0.4, ,26.3,18.5,68,28,7.33,30.87
HOPETOUN AIRPORT,16/12/2010,6.7,0.0, ,24.7,8.0,86,28,5.10,33.01
HOPETOUN AIRPORT,17/12/2010,6.5,0.0, ,25.0,8.0,82,33,6.85,25.61
HOPETOUN AIRPORT,18/12/2010,6.5,0.0, ,24.1,10.9,86,31,7.01,26.48
HOPETOUN AIRPORT,19/12/2010,4.2,0.0, ,16.1,11.1,93,49,8.62,25.57
HOPETOUN AIRPORT,20/12/2010,5.9,9.8, ,22.1,6.4,94,38,7.79,30.73
HOPETOUN AIRPORT,21/12/2010,5.5,0.0, ,22.2,9.6,96,38,5.15,29.21
HOPETOUN AIRPORT,22/12/2010,7.1,0.0, ,27.8,8.0,84,24,3.55,33.75
HOPETOUN AIRPORT,23/12/2010,8.5,0.0, ,28.2,10.8,85,24,6.87,35.02
HOPETOUN AIRPORT,24/12/2010,8.7,0.0, ,32.9,9.0,85,15,3.61,35.52
HOPETOUN AIRPORT,25/12/2010,5.9,0.0, ,30.1,12.2,76,22,3.32,17.93
HOPETOUN AIRPORT,26/12/2010,7.7,0.0, ,26.3,12.5,79,32,6.89,34.24
HOPETOUN AIRPORT,27/12/2010,7.3,0.0, ,23.5,8.2,75,29,6.89,35.19
HOPETOUN AIRPORT,28/12/2010,7.4,0.0, ,27.2,7.7,77,20,3.64,35.06
HOPETOUN AIRPORT,29/12/2010,10.1,0.0, ,35.0,11.0,62,14,4.88,34.31
HOPETOUN AIRPORT,30/12/2010,9.5,0.0, ,36.6,13.8,76,18,3.92,34.36
HOPETOUN AIRPORT,31/12/2010,16.2,0.0, ,43.3,20.2,43,12,9.11,31.92
Totals:,,228.9,111.2, ,,,,,, 
