'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOPETOUN AIRPORT Victoria for March 2016,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 April 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOPETOUN AIRPORT,01/03/2016,6.4,0.0, ,35.4,11.4,67,13,2.39,24.04
HOPETOUN AIRPORT,02/03/2016,8.6,0.0, ,40.5,15.6,56,10,3.54,23.27
HOPETOUN AIRPORT,03/03/2016,6.8,0.0, ,35.9,18.6,71,21,3.46,20.17
HOPETOUN AIRPORT,04/03/2016,8.8,0.0, ,40.3,19.6,49,15,4.13,21.44
HOPETOUN AIRPORT,05/03/2016,7.7,0.0, ,39.7,20.4,63,19,3.66,19.89
HOPETOUN AIRPORT,06/03/2016,8.5,0.0, ,41.6,21.4,59,16,4.08,19.08
HOPETOUN AIRPORT,07/03/2016,9.7,0.0, ,41.0,23.4,57,16,5.15,21.40
HOPETOUN AIRPORT,08/03/2016,9.7,0.0, ,41.3,20.0,64,15,5.02,21.88
HOPETOUN AIRPORT,09/03/2016,7.5,0.0, ,37.4,22.9,60,26,4.29,18.56
HOPETOUN AIRPORT,10/03/2016,2.8,2.0, ,25.6,20.8,93,55,4.63,5.52
HOPETOUN AIRPORT,11/03/2016,5.1,0.6, ,33.2,18.3,97,38,2.65,20.30
HOPETOUN AIRPORT,12/03/2016,5.2,0.0, ,32.2,19.4,85,36,3.71,16.22
HOPETOUN AIRPORT,13/03/2016,6.1,0.0, ,34.3,16.4,90,23,3.17,21.75
HOPETOUN AIRPORT,14/03/2016,6.8,0.0, ,31.4,16.6,84,30,6.09,19.46
HOPETOUN AIRPORT,15/03/2016,5.9,0.0, ,30.6,13.5,77,20,3.45,21.33
HOPETOUN AIRPORT,16/03/2016,6.1,0.0, ,34.5,15.6,75,22,3.17,20.09
HOPETOUN AIRPORT,17/03/2016,7.0,0.0, ,34.9,20.3,87,27,5.26,18.61
HOPETOUN AIRPORT,18/03/2016,4.5,4.8, ,21.2,13.7,95,42,9.35,16.33
HOPETOUN AIRPORT,19/03/2016,3.4,0.0, ,20.9,8.0,97,40,4.41,13.54
HOPETOUN AIRPORT,20/03/2016,4.5,0.0, ,22.6,9.0,83,31,4.16,21.11
HOPETOUN AIRPORT,21/03/2016,4.8,0.0, ,26.5,10.6,87,26,3.28,21.04
HOPETOUN AIRPORT,22/03/2016,4.8,0.0, ,29.0,10.9,85,20,2.42,21.23
HOPETOUN AIRPORT,23/03/2016,5.4,0.0, ,30.7,13.9,58,16,3.73,8.63
HOPETOUN AIRPORT,24/03/2016,4.9,0.0, ,28.9,17.2,77,32,3.47,18.20
HOPETOUN AIRPORT,25/03/2016,4.9,0.0, ,24.6,12.8,86,29,4.44,20.66
HOPETOUN AIRPORT,26/03/2016,4.2,0.0, ,24.2,7.8,84,39,3.96,19.19
HOPETOUN AIRPORT,27/03/2016,4.0,0.0, ,22.3,10.1,89,33,3.84,18.90
HOPETOUN AIRPORT,28/03/2016,3.5,0.0, ,20.1,11.3,68,34,3.70,11.47
HOPETOUN AIRPORT,29/03/2016,4.4,0.0, ,22.5,9.0,80,29,4.35,17.50
HOPETOUN AIRPORT,30/03/2016,4.5,0.0, ,21.7,8.0,69,31,4.60,19.10
HOPETOUN AIRPORT,31/03/2016,3.2,0.0, ,24.8,5.4,77,36,1.63,18.74
Totals:,,179.7,7.4, ,,,,,, 
