'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOPETOUN AIRPORT Victoria for April 2019,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 May 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOPETOUN AIRPORT,01/04/2019,3.2,0.0, ,22.4,8.6,87,38,2.19,17.46
HOPETOUN AIRPORT,02/04/2019,3.9,0.0, ,26.4,7.0,64,27,2.29,16.88
HOPETOUN AIRPORT,03/04/2019,4.5,0.0, ,29.7,8.6,64,20,2.71,14.25
HOPETOUN AIRPORT,04/04/2019,5.2,0.0, ,29.5,14.1,71,22,3.75,15.69
HOPETOUN AIRPORT,05/04/2019,8.1,0.0, ,33.5,15.3,70,20,7.08,15.59
HOPETOUN AIRPORT,06/04/2019,3.6,0.0, ,23.7,11.4,88,34,3.31,15.45
HOPETOUN AIRPORT,07/04/2019,4.8,0.0, ,27.7,4.5,72,25,3.53,16.73
HOPETOUN AIRPORT,08/04/2019,4.7,0.0, ,25.5,7.2,84,32,5.41,13.48
HOPETOUN AIRPORT,09/04/2019,3.6,0.0, ,18.9,9.2,92,28,4.91,15.07
HOPETOUN AIRPORT,10/04/2019,3.0,0.0, ,19.4,2.6,88,32,2.95,16.28
HOPETOUN AIRPORT,11/04/2019,3.1,0.0, ,20.6,5.6,91,31,2.88,16.12
HOPETOUN AIRPORT,12/04/2019,3.1,0.0, ,24.8,1.7,77,16,1.59,16.21
HOPETOUN AIRPORT,13/04/2019,3.2,0.0, ,23.9,4.5,51,24,2.13,12.47
HOPETOUN AIRPORT,14/04/2019,2.4,0.0, ,21.3,13.6,85,40,2.55,6.20
HOPETOUN AIRPORT,15/04/2019,3.7,0.0, ,28.5,6.0,95,22,2.30,14.87
HOPETOUN AIRPORT,16/04/2019,6.6,0.0, ,34.7,14.3,42,12,3.91,14.74
HOPETOUN AIRPORT,17/04/2019,7.7,0.0, ,33.6,16.9,69,16,6.66,10.27
HOPETOUN AIRPORT,18/04/2019,3.7,0.0, ,20.7,9.4,80,25,4.06,14.78
HOPETOUN AIRPORT,19/04/2019,4.4,0.0, ,27.7,8.0,72,22,3.36,14.77
HOPETOUN AIRPORT,20/04/2019,6.4,0.0, ,33.3,12.9,49,18,4.44,14.63
HOPETOUN AIRPORT,21/04/2019,4.4,0.0, ,25.9,19.2,71,36,4.95,10.24
HOPETOUN AIRPORT,22/04/2019,3.9,0.0, ,21.6,11.7,75,30,4.61,13.74
HOPETOUN AIRPORT,23/04/2019,3.7,0.0, ,23.2,9.8,79,24,3.81,9.21
HOPETOUN AIRPORT,24/04/2019,3.4,0.0, ,25.0,12.2,75,32,3.32,9.58
HOPETOUN AIRPORT,25/04/2019,3.0,0.0, ,23.4,3.4,92,37,2.99,14.07
HOPETOUN AIRPORT,26/04/2019,3.3,0.0, ,18.5,8.4,89,35,5.93,10.03
HOPETOUN AIRPORT,27/04/2019,2.7,0.0, ,19.1,-0.8,85,36,3.08,13.87
HOPETOUN AIRPORT,28/04/2019,3.5,0.0, ,20.7,8.3,72,44,5.68,10.45
HOPETOUN AIRPORT,29/04/2019,1.9,0.0, ,20.0,3.0,88,39,1.45,13.47
HOPETOUN AIRPORT,30/04/2019,3.7,0.0, ,23.1,6.2,78,34,4.64,11.20
Totals:,,122.4,0, ,,,,,, 
