'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOPETOUN AIRPORT Victoria for March 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOPETOUN AIRPORT,01/03/2010,8.2,0.0, ,27.3,10.3,72,21,8.47,27.09
HOPETOUN AIRPORT,02/03/2010,8.0,0.0, ,30.1,11.0,75,21,6.26,26.76
HOPETOUN AIRPORT,03/03/2010,7.5,0.0, ,33.3,11.2,74,21,4.07,26.80
HOPETOUN AIRPORT,04/03/2010,4.7,0.0, ,30.3,16.2,97,31,3.45,14.55
HOPETOUN AIRPORT,05/03/2010,4.0,8.2, ,26.7,17.9,98,57,3.83,17.91
HOPETOUN AIRPORT,06/03/2010,3.5,0.8, ,22.5,15.0,90,58,3.73,16.55
HOPETOUN AIRPORT,07/03/2010,3.4,2.0, ,22.8,12.4,96,64,4.54,17.81
HOPETOUN AIRPORT,08/03/2010,2.1,5.2, ,18.2,11.2,97,83,7.46,15.38
HOPETOUN AIRPORT,09/03/2010,4.5,2.2, ,20.6,13.2,93,41,7.10,19.73
HOPETOUN AIRPORT,10/03/2010,4.3,0.2, ,20.5,7.3,89,38,5.44,20.58
HOPETOUN AIRPORT,11/03/2010,6.0,0.0, ,25.5,8.4,90,28,5.23,26.52
HOPETOUN AIRPORT,12/03/2010,6.9,0.0, ,28.3,11.1,86,28,6.03,26.34
HOPETOUN AIRPORT,13/03/2010,7.0,0.0, ,29.5,13.7,79,27,5.46,25.87
HOPETOUN AIRPORT,14/03/2010,6.8,0.0, ,30.3,12.4,80,24,4.97,24.55
HOPETOUN AIRPORT,15/03/2010,6.7,0.0, ,32.6,13.1,81,24,4.00,24.56
HOPETOUN AIRPORT,16/03/2010,6.6,0.0, ,35.1,15.5,68,20,2.99,24.28
HOPETOUN AIRPORT,17/03/2010,7.2,0.0, ,36.4,18.0,63,20,3.80,21.08
HOPETOUN AIRPORT,18/03/2010,8.5,0.0, ,35.2,18.5,57,16,5.31,22.30
HOPETOUN AIRPORT,19/03/2010,6.5,0.0, ,32.9,19.2,70,32,4.03,23.34
HOPETOUN AIRPORT,20/03/2010,5.9,0.0, ,30.4,13.7,85,29,3.98,22.75
HOPETOUN AIRPORT,21/03/2010,6.5,0.0, ,28.0,15.8,67,29,5.50,22.84
HOPETOUN AIRPORT,22/03/2010,5.3,0.0, ,25.9,8.9,89,19,3.39,24.36
HOPETOUN AIRPORT,23/03/2010,5.7,0.0, ,27.1,8.2,87,25,4.29,23.85
HOPETOUN AIRPORT,24/03/2010,5.3,0.0, ,29.3,12.1,90,32,3.37,23.57
HOPETOUN AIRPORT,25/03/2010,6.4,0.0, ,33.3,12.7,71,22,3.52,23.26
HOPETOUN AIRPORT,26/03/2010,7.0,0.0, ,34.9,10.1,62,10,3.39,22.69
HOPETOUN AIRPORT,27/03/2010,6.5,0.0, ,33.1,16.1,80,25,4.94,17.12
HOPETOUN AIRPORT,28/03/2010,4.4,0.0, ,28.2,18.5,97,32,4.95,9.98
HOPETOUN AIRPORT,29/03/2010,4.1,5.6, ,27.3,17.4,99,44,4.10,16.89
HOPETOUN AIRPORT,30/03/2010,5.1,0.0, ,24.6,11.0,92,33,5.56,22.31
HOPETOUN AIRPORT,31/03/2010,5.1,0.0, ,26.0,9.5,92,24,3.91,22.35
Totals:,,179.7,24.2, ,,,,,, 
