'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for EAST SALE Victoria for March 2018,,,,,,,,,,
Issued at 06:31 GMT on Sunday 25 March 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
EAST SALE,01/03/2018,1.9,0.0, ,23.2,15.6,88,48,0.00,10.14
EAST SALE,02/03/2018,2.5,0.0, ,23.1,9.7,97,50,0.00,16.85
EAST SALE,03/03/2018,3.4,0.0, ,29.4,11.7,100,38,0.00,22.18
EAST SALE,04/03/2018,2.5,0.0, ,22.9,13.0,91,48,0.00,15.65
EAST SALE,05/03/2018,2.2,0.0, ,21.6,14.0,86,43,0.00,14.16
EAST SALE,06/03/2018,2.8,0.0, ,23.5,7.8,98,42,0.00,20.61
EAST SALE,07/03/2018,3.1,0.0, ,25.1,8.3,98,44,0.00,22.12
EAST SALE,08/03/2018,3.2,0.0, ,26.3,10.2,99,52,0.00,21.79
EAST SALE,09/03/2018,3.1,0.0, ,26.9,10.0,99,40,0.00,21.62
EAST SALE,10/03/2018,2.9,0.0, ,29.2,10.4,100,32,0.00,20.09
EAST SALE,11/03/2018,2.4,0.2, ,32.1,12.0,97,28,0.00,14.76
EAST SALE,12/03/2018,2.3,0.0, ,23.4,10.0,85,43,0.00,16.00
EAST SALE,13/03/2018,2.3,0.0, ,23.2,12.0,89,44,0.00,15.24
EAST SALE,14/03/2018,2.4,0.0, ,24.0,10.4,93,45,0.00,16.89
EAST SALE,15/03/2018,2.2,0.0, ,22.6,12.0,94,44,0.00,14.99
EAST SALE,16/03/2018,2.1,0.0, ,23.3,11.4,100,52,0.00,13.94
EAST SALE,17/03/2018,2.8,0.0, ,32.3,14.6,96,27,0.00,18.55
EAST SALE,18/03/2018,1.4,0.2, ,26.8,21.0,89,28,0.00,6.48
EAST SALE,19/03/2018,2.4,4.0, ,26.8,5.4,91,30,0.00,19.42
EAST SALE,20/03/2018,1.0,0.4, ,18.3,14.2,94,51,0.00,4.52
EAST SALE,21/03/2018,1.3,1.2, ,19.8,13.0,93,50,0.00,7.59
EAST SALE,22/03/2018,2.4,0.0, ,22.8,14.1,82,53,0.00,17.15
EAST SALE,23/03/2018,2.5,0.0, ,26.5,10.6,94,40,0.00,18.53
EAST SALE,24/03/2018,0.9,0.2, ,24.5,12.5,95,69,0.00,2.88
Totals:,,56,6.2, ,,,,,, 
