'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT MOORNAPA Victoria for January 2020,,,,,,,,,,
Issued at 22:30 GMT on Friday 31 January 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT MOORNAPA,01/01/2020,5.2,2.4, ,26.4,10.7,82,28,1.52,27.08
MOUNT MOORNAPA,02/01/2020,5.3,0.0, ,27.9,11.6,78,29,1.71,25.34
MOUNT MOORNAPA,03/01/2020,4.7,0.0, ,29.6,12.2,84,47,1.38,22.57
MOUNT MOORNAPA,04/01/2020,8.1,0.0, ,34.9,13.4,78,16,3.60,28.08
MOUNT MOORNAPA,05/01/2020,1.0,0.0, ,13.5,10.2,100,66,1.33,2.58
MOUNT MOORNAPA,06/01/2020,0.6,13.2, ,15.1,7.8,100,93,1.46,1.36
MOUNT MOORNAPA,07/01/2020,3.0,3.2, ,22.0,9.5,100,70,1.28,16.80
MOUNT MOORNAPA,08/01/2020,1.6,0.0, ,19.4,14.0,100,86,0.78,7.86
MOUNT MOORNAPA,09/01/2020,4.1,1.0, ,28.1,15.2,100,58,1.48,19.82
MOUNT MOORNAPA,10/01/2020,5.8,0.0, ,34.9,16.1,100,25,3.75,13.24
MOUNT MOORNAPA,11/01/2020,4.8,13.2, ,20.3,9.8,89,48,3.10,29.33
MOUNT MOORNAPA,12/01/2020,4.9,0.0, ,22.3,9.1,91,37,1.86,28.33
MOUNT MOORNAPA,13/01/2020,4.7,0.0, ,26.7,10.1,87,37,1.55,23.59
MOUNT MOORNAPA,14/01/2020,6.3,0.0, ,32.3,13.3,53,25,2.34,25.08
MOUNT MOORNAPA,15/01/2020,5.5,0.0, ,33.6,20.0,93,27,2.34,19.55
MOUNT MOORNAPA,16/01/2020,1.4,2.4, ,16.1,14.7,100,69,2.11,4.36
MOUNT MOORNAPA,17/01/2020,1.1,0.2, ,13.7,10.3,100,71,1.32,3.93
MOUNT MOORNAPA,18/01/2020,1.5,10.2, ,18.2,11.8,100,84,1.46,7.25
MOUNT MOORNAPA,19/01/2020,2.6,2.2, ,24.5,13.4,100,66,1.05,12.19
MOUNT MOORNAPA,20/01/2020,0.9,24.0, ,17.4,14.9,100,99,1.69,3.41
MOUNT MOORNAPA,21/01/2020,4.0,138.8, ,22.0,11.9,100,67,1.95,24.11
MOUNT MOORNAPA,22/01/2020,6.3,0.0, ,30.5,11.7,100,28,4.68,20.66
MOUNT MOORNAPA,23/01/2020,2.4,8.6, ,22.7,13.6,100,44,2.07,7.01
MOUNT MOORNAPA,24/01/2020,5.1,6.8, ,23.8,11.1,82,38,1.66,29.47
MOUNT MOORNAPA,25/01/2020,5.5,0.0, ,25.9,13.0,77,43,1.97,29.78
MOUNT MOORNAPA,26/01/2020,5.1,0.0, ,28.2,14.4,96,46,2.10,25.39
MOUNT MOORNAPA,27/01/2020,3.5,0.0, ,24.2,12.9,100,58,1.18,18.59
MOUNT MOORNAPA,28/01/2020,4.7,0.0, ,26.0,13.4,100,39,1.26,25.22
MOUNT MOORNAPA,29/01/2020,5.6,0.0, ,29.1,12.2,98,38,1.69,29.43
MOUNT MOORNAPA,30/01/2020,7.7,0.0, ,37.3,16.0,62,17,2.49,29.26
MOUNT MOORNAPA,31/01/2020,10.0,0.0, ,43.3,23.2,58,16,3.74,28.91
Totals:,,133,226.2, ,,,,,, 
