'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HORSHAM AERODROME Victoria for June 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HORSHAM AERODROME,01/06/2010,1.1,0.2, ,15.9,2.9,98,59,2.04,11.78
HORSHAM AERODROME,02/06/2010,1.5,0.0, ,16.2,2.5,97,53,2.71,12.52
HORSHAM AERODROME,03/06/2010,1.5,0.0, ,16.3,1.5,97,53,2.72,12.53
HORSHAM AERODROME,04/06/2010,1.5,0.2, ,15.9,-0.1,98,56,2.85,12.49
HORSHAM AERODROME,05/06/2010,1.6,0.2, ,15.3,3.9,98,59,5.07,10.39
HORSHAM AERODROME,06/06/2010,1.6,0.0, ,14.7,2.5,98,55,4.45,11.66
HORSHAM AERODROME,07/06/2010,1.2,0.2, ,12.7,-0.3,98,57,2.96,11.90
HORSHAM AERODROME,08/06/2010,1.7,0.0, ,14.8,-0.8,97,53,4.95,10.92
HORSHAM AERODROME,09/06/2010,1.7,0.0, ,13.7,5.4,93,59,7.08,9.75
HORSHAM AERODROME,10/06/2010,1.4,0.2, ,14.8,5.3,95,62,4.65,11.10
HORSHAM AERODROME,11/06/2010,2.0,0.0, ,15.7,6.8,96,48,5.33,9.82
HORSHAM AERODROME,12/06/2010,1.3,0.0, ,12.8,3.1,95,57,3.56,10.82
HORSHAM AERODROME,13/06/2010,1.0,0.0, ,12.0,6.7,85,53,1.90,9.11
HORSHAM AERODROME,14/06/2010,1.2,0.0, ,13.0,6.8,82,45,2.12,9.60
HORSHAM AERODROME,15/06/2010,1.3,0.0, ,12.7,-1.7,94,53,3.31,10.60
HORSHAM AERODROME,16/06/2010,1.9,0.0, ,16.1,-1.0,93,59,6.41,8.19
HORSHAM AERODROME,17/06/2010,1.9,8.8, ,13.3,5.8,92,59,9.43,10.31
HORSHAM AERODROME,18/06/2010,1.4,0.6, ,15.6,4.1,98,69,6.10,10.32
HORSHAM AERODROME,19/06/2010,1.2,0.4, ,15.4,6.4,97,69,4.57,10.29
HORSHAM AERODROME,20/06/2010,1.1,0.2, ,16.4,8.6,98,67,2.93,10.30
HORSHAM AERODROME,21/06/2010,1.3,0.0, ,16.8,5.9,95,52,2.26,11.38
HORSHAM AERODROME,22/06/2010,1.4,0.2, ,14.0,5.0,94,53,3.23,11.37
HORSHAM AERODROME,23/06/2010,1.2,0.0, ,14.4,4.2,98,72,5.36,8.61
HORSHAM AERODROME,24/06/2010,1.7,0.0, ,16.7,7.9,93,67,6.72,9.88
HORSHAM AERODROME,25/06/2010,1.0,1.2, ,12.3,10.6,94,79,5.01,6.88
HORSHAM AERODROME,26/06/2010,1.3,0.4, ,12.1,-1.0,97,55,3.33,11.75
HORSHAM AERODROME,27/06/2010,1.3,0.2, ,12.1,-1.4,98,51,2.83,11.90
HORSHAM AERODROME,28/06/2010,2.3,0.2, ,13.8,-1.9,94,45,7.15,11.69
HORSHAM AERODROME,29/06/2010,1.3,0.4, ,9.6,1.6,97,59,6.24,6.57
HORSHAM AERODROME,30/06/2010,1.1,8.4, ,13.1,5.8,97,66,3.62,11.13
Totals:,,43,22, ,,,,,, 
