'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HORSHAM AERODROME Victoria for September 2020,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 October 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HORSHAM AERODROME,01/09/2020,2.6,0.0, ,15.5,-2.2,95,49,4.91,16.36
HORSHAM AERODROME,02/09/2020,4.2,0.2, ,22.7,5.5,87,35,5.90,13.12
HORSHAM AERODROME,03/09/2020,3.0,0.0, ,16.5,3.9,97,45,7.60,12.85
HORSHAM AERODROME,04/09/2020,2.5,0.6, ,16.8,1.7,99,51,4.81,12.45
HORSHAM AERODROME,05/09/2020,2.7,0.6, ,17.0,2.3,99,39,3.05,16.38
HORSHAM AERODROME,06/09/2020,3.5,0.0, ,20.6,-0.2,97,40,4.76,17.11
HORSHAM AERODROME,07/09/2020,5.3,0.0, ,23.8,4.3,92,31,8.01,17.54
HORSHAM AERODROME,08/09/2020,2.0,0.0, ,16.6,9.5,93,54,3.88,5.98
HORSHAM AERODROME,09/09/2020,3.1,0.8, ,18.0,1.7,98,38,4.05,17.66
HORSHAM AERODROME,10/09/2020,3.3,0.0, ,20.2,-1.0,96,48,4.64,18.20
HORSHAM AERODROME,11/09/2020,3.7,0.0, ,21.8,6.4,91,46,6.43,12.16
HORSHAM AERODROME,12/09/2020,1.3,1.0, ,13.6,10.6,99,66,3.80,3.07
HORSHAM AERODROME,13/09/2020,2.7,19.0, ,16.5,9.4,99,52,4.25,17.64
HORSHAM AERODROME,14/09/2020,2.7,0.0, ,17.0,5.1,99,53,3.83,18.31
HORSHAM AERODROME,15/09/2020, ,0.0, , ,2.1,99,45,2.39,19.13
HORSHAM AERODROME,16/09/2020, , , , , , , , ,16.00
HORSHAM AERODROME,17/09/2020, , , ,15.9, ,96,67,6.37,9.01
HORSHAM AERODROME,18/09/2020,2.6,0.6, ,19.5,9.4,90,67,6.14,12.22
HORSHAM AERODROME,19/09/2020,3.8,0.0, ,23.2,13.4,96,55,8.88,14.05
HORSHAM AERODROME,20/09/2020,3.6,1.4, ,22.3,12.5,99,55,6.80,16.57
HORSHAM AERODROME,21/09/2020,4.2,5.6, ,19.3,8.6,97,33,6.40,19.40
HORSHAM AERODROME,22/09/2020,3.4,0.4, ,16.6,7.2,96,48,8.30,17.19
HORSHAM AERODROME,23/09/2020,2.1,2.6, ,14.9,6.6,99,69,5.35,14.44
HORSHAM AERODROME,24/09/2020,1.9,2.2, ,13.6,1.5,99,67,5.12,13.20
HORSHAM AERODROME,25/09/2020,2.1,7.2, ,12.1,1.8,97,61,5.83,14.98
HORSHAM AERODROME,26/09/2020, ,1.2, , ,2.9, , , ,19.17
HORSHAM AERODROME,27/09/2020, , , , , , , , ,18.16
HORSHAM AERODROME,28/09/2020, , , ,16.9, , , , ,21.62
HORSHAM AERODROME,29/09/2020,3.5, , ,19.8,2.2,96,46,5.31,16.48
HORSHAM AERODROME,30/09/2020,2.4,0.6, ,17.8,10.3,99,62,5.41,10.78
Totals:,,72.2,44, ,,,,,, 
