'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HORSHAM AERODROME Victoria for February 2020,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 March 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HORSHAM AERODROME,01/02/2020,1.6, , ,24.9,22.5,98,89,5.70,6.47
HORSHAM AERODROME,02/02/2020,5.9,3.8, ,25.0,10.9,90,36,6.00,24.73
HORSHAM AERODROME,03/02/2020,5.9,0.0, ,21.4,12.4,86,30,7.53,25.84
HORSHAM AERODROME,04/02/2020,6.5,0.0, ,25.3,6.0,89,25,5.17,29.04
HORSHAM AERODROME,05/02/2020,7.1,0.4, ,28.0,8.3,86,25,5.12,28.90
HORSHAM AERODROME,06/02/2020,7.5,0.0, ,32.6,11.9,83,31,4.98,25.83
HORSHAM AERODROME,07/02/2020,7.2,3.2, ,31.9,16.4,92,28,5.47,22.77
HORSHAM AERODROME,08/02/2020,8.7,0.2, ,33.3,17.6,82,26,7.16,24.23
HORSHAM AERODROME,09/02/2020,8.0,0.0, ,31.5,19.6,72,29,6.39,23.33
HORSHAM AERODROME,10/02/2020,5.4,0.0, ,28.9,18.2,79,41,4.53,17.51
HORSHAM AERODROME,11/02/2020,7.2,0.0, ,29.9,16.5,90,38,6.52,27.90
HORSHAM AERODROME,12/02/2020,6.8,0.0, ,30.2,17.1,89,45,7.46,25.58
HORSHAM AERODROME,13/02/2020,7.6,0.0, ,35.4,17.0,88,28,4.09,26.07
HORSHAM AERODROME,14/02/2020,7.2,0.0, ,35.3,21.0,84,36,5.74,18.73
HORSHAM AERODROME,15/02/2020,5.6,3.6, ,26.9,17.6,90,51,7.33,22.96
HORSHAM AERODROME,16/02/2020, ,0.0, , ,11.4,92,36,3.63,24.73
HORSHAM AERODROME,17/02/2020,6.6, , ,32.2,13.8,93,21,3.13,26.91
HORSHAM AERODROME,18/02/2020,5.9,0.0, ,24.4,17.1,86,42,8.07,23.10
HORSHAM AERODROME,19/02/2020,5.0,0.0, ,23.4,12.0,90,43,7.80,18.56
HORSHAM AERODROME,20/02/2020, ,0.0, , ,6.5, , , ,23.09
HORSHAM AERODROME,21/02/2020, , , , , , , , ,25.78
HORSHAM AERODROME,24/02/2020, , , , , , , , ,18.14
HORSHAM AERODROME,25/02/2020, , , , , , , , ,21.57
HORSHAM AERODROME,26/02/2020,5.8, , ,22.9,11.9,95,24,6.93,22.75
HORSHAM AERODROME,27/02/2020,5.0,0.2, ,22.0,5.5,83,38,6.12,22.63
HORSHAM AERODROME,28/02/2020,4.4,0.0, ,23.7,11.6,89,44,4.96,18.16
HORSHAM AERODROME,29/02/2020,5.1,0.0, ,27.6,9.5,90,30,2.76,24.41
Totals:,,136,11.4, ,,,,,, 
