'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAMPIANS (MOUNT WILLIAM) Victoria for January 2016,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 February 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAMPIANS (MOUNT WILLIAM),01/01/2016,7.9,0.0, ,27.4,20.3,51,18,4.49,28.80
GRAMPIANS (MOUNT WILLIAM),02/01/2016,4.5,0.0, ,15.3,6.6,99,37,11.68,25.79
GRAMPIANS (MOUNT WILLIAM),03/01/2016,4.1,0.0, ,21.4,7.0,99,57,6.53,21.99
GRAMPIANS (MOUNT WILLIAM),04/01/2016,4.9,0.2, ,22.2,9.8,99,49,5.85,25.45
GRAMPIANS (MOUNT WILLIAM),05/01/2016,5.4,0.2, ,22.5,9.6,99,35,3.29,28.85
GRAMPIANS (MOUNT WILLIAM),06/01/2016,3.4,0.2, ,17.9,9.6,99,67,6.81,22.17
GRAMPIANS (MOUNT WILLIAM),07/01/2016, ,0.4, , ,6.7,99,40,9.27,32.48
GRAMPIANS (MOUNT WILLIAM),08/01/2016, , , , , , , , ,26.69
GRAMPIANS (MOUNT WILLIAM),12/01/2016, , , , , , , , ,31.94
GRAMPIANS (MOUNT WILLIAM),13/01/2016, , , , , , , , ,22.79
GRAMPIANS (MOUNT WILLIAM),14/01/2016, , , ,10.6, ,99,52,10.18,16.66
GRAMPIANS (MOUNT WILLIAM),15/01/2016,4.0,1.0, ,14.0,3.1,99,46,9.16,30.19
GRAMPIANS (MOUNT WILLIAM),16/01/2016,6.5,0.2, ,23.9,4.3,99,25,5.78,30.70
GRAMPIANS (MOUNT WILLIAM),17/01/2016,7.7,0.0, ,26.5,11.9,52,25,5.19,31.76
GRAMPIANS (MOUNT WILLIAM),18/01/2016,10.1,0.0, ,29.6,16.5,39,16,7.54,31.27
GRAMPIANS (MOUNT WILLIAM),19/01/2016,8.5,0.0, ,31.6,18.9,54,7,4.98,23.00
GRAMPIANS (MOUNT WILLIAM),20/01/2016,5.5,2.8, ,27.3,14.7,99,45,8.08,18.24
GRAMPIANS (MOUNT WILLIAM),21/01/2016,6.3,0.0, ,26.8,15.1,71,36,3.32,28.32
GRAMPIANS (MOUNT WILLIAM),22/01/2016,3.0,21.8, ,19.9,12.5,99,56,5.47,10.86
GRAMPIANS (MOUNT WILLIAM),23/01/2016,2.8,2.6, ,16.7,9.5,99,69,5.31,17.45
GRAMPIANS (MOUNT WILLIAM),24/01/2016,2.2,0.2, ,15.4,8.2,99,82,6.56,16.19
GRAMPIANS (MOUNT WILLIAM),25/01/2016,4.3,0.6, ,17.2,8.2,99,52,10.97,28.58
GRAMPIANS (MOUNT WILLIAM),26/01/2016,5.8,0.0, ,23.2,7.5,99,37,7.61,27.00
GRAMPIANS (MOUNT WILLIAM),27/01/2016,5.4,0.0, ,23.8,9.3,99,32,6.53,19.93
GRAMPIANS (MOUNT WILLIAM),28/01/2016,3.6,41.8, ,17.9,12.8,99,55,5.18,20.04
GRAMPIANS (MOUNT WILLIAM),29/01/2016,2.6,0.8, ,13.4,3.8,99,57,4.22,15.92
GRAMPIANS (MOUNT WILLIAM),30/01/2016,2.5,0.0, ,16.0,4.7,99,60,5.53,11.54
GRAMPIANS (MOUNT WILLIAM),31/01/2016,2.0,32.2, ,13.2,7.9,99,77,7.01,13.53
Totals:,,113,105, ,,,,,, 
