'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAMPIANS (MOUNT WILLIAM) Victoria for August 2015,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 September 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAMPIANS (MOUNT WILLIAM),01/08/2015,0.5,5.8, ,1.4,-2.0,99,89,6.62,7.83
GRAMPIANS (MOUNT WILLIAM),02/08/2015,0.4,0.0, ,2.9,-0.9,99,95,10.46,6.14
GRAMPIANS (MOUNT WILLIAM),03/08/2015,0.3,10.2, ,-0.1,-1.4,99,99,7.37,8.86
GRAMPIANS (MOUNT WILLIAM),04/08/2015,0.3,2.8, ,1.9,-2.8,99,99,6.47,6.93
GRAMPIANS (MOUNT WILLIAM),05/08/2015,0.3,17.4, ,1.6,-1.4,99,99,7.50,7.66
GRAMPIANS (MOUNT WILLIAM),06/08/2015,0.3,8.8, ,3.4,-0.6,99,99,6.92,6.42
GRAMPIANS (MOUNT WILLIAM),07/08/2015,0.5,9.4, ,4.9,1.5,99,99,4.20,8.02
GRAMPIANS (MOUNT WILLIAM),08/08/2015,0.5,2.4, ,5.0,1.2,99,99,3.18,6.84
GRAMPIANS (MOUNT WILLIAM),09/08/2015,0.8,1.0, ,4.4,1.6,99,81,7.86,8.61
GRAMPIANS (MOUNT WILLIAM),10/08/2015,0.7,1.4, ,4.3,0.6,99,82,10.51,7.38
GRAMPIANS (MOUNT WILLIAM),11/08/2015,1.0,10.6, ,5.4,0.7,99,74,9.54,11.00
GRAMPIANS (MOUNT WILLIAM),12/08/2015,0.4,5.2, ,2.9,0.2,99,99,8.07,6.96
GRAMPIANS (MOUNT WILLIAM),13/08/2015,0.4,9.0, ,4.0,0.5,99,99,5.80,7.99
GRAMPIANS (MOUNT WILLIAM),14/08/2015,0.5,1.0, ,6.1,2.2,99,99,5.16,7.24
GRAMPIANS (MOUNT WILLIAM),15/08/2015,0.9,4.4, ,7.6,1.8,99,84,3.29,11.12
GRAMPIANS (MOUNT WILLIAM),16/08/2015,0.5,0.2, ,5.4,2.3,99,96,7.36,8.68
GRAMPIANS (MOUNT WILLIAM),17/08/2015,0.5,10.6, ,1.7,0.4,99,99,5.48,9.21
GRAMPIANS (MOUNT WILLIAM),18/08/2015,0.7,1.6, ,1.7,-1.9,99,99,0.52,8.16
GRAMPIANS (MOUNT WILLIAM),19/08/2015,0.9,0.6, ,3.9,-1.0,99,86,4.80,13.77
GRAMPIANS (MOUNT WILLIAM),20/08/2015,1.2,0.2, ,9.3,-0.2,99,77,11.73,13.21
GRAMPIANS (MOUNT WILLIAM),21/08/2015,1.8,0.2, ,9.0,2.7,99,56,14.08,4.95
GRAMPIANS (MOUNT WILLIAM),22/08/2015,0.9,2.8, ,8.3,4.1,99,90,6.45,10.69
GRAMPIANS (MOUNT WILLIAM),23/08/2015,1.2,0.4, ,8.2,2.3,99,77,4.67,12.67
GRAMPIANS (MOUNT WILLIAM),24/08/2015,0.3,1.2, ,2.2,-1.9,99,99,14.26,10.54
GRAMPIANS (MOUNT WILLIAM),25/08/2015,0.5,2.6, ,3.9,-1.6,99,99,11.03,14.74
GRAMPIANS (MOUNT WILLIAM),26/08/2015,0.6,4.0, ,7.5,-0.5,99,99,2.94,6.99
GRAMPIANS (MOUNT WILLIAM),27/08/2015,1.0,1.4, ,6.8,2.3,99,86,5.37,13.37
GRAMPIANS (MOUNT WILLIAM),28/08/2015,0.5,9.0, ,4.9,0.5,99,99,7.06,9.74
GRAMPIANS (MOUNT WILLIAM),29/08/2015,0.6,3.0, ,2.0,-2.9,99,92,9.44,13.75
GRAMPIANS (MOUNT WILLIAM),30/08/2015,0.5,1.8, ,4.4,-1.5,99,99,6.45,9.95
GRAMPIANS (MOUNT WILLIAM),31/08/2015,1.6,0.2, ,5.4,-0.4,99,47,3.38,15.47
Totals:,,21.1,129.2, ,,,,,, 
