'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAMPIANS (MOUNT WILLIAM) Victoria for April 2018,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 May 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAMPIANS (MOUNT WILLIAM),01/04/2018,3.4,0.0, ,18.3,6.5,99,36,6.17,12.66
GRAMPIANS (MOUNT WILLIAM),02/04/2018,1.9,0.4, ,13.2,4.8,99,70,6.30,15.24
GRAMPIANS (MOUNT WILLIAM),03/04/2018,3.8,0.4, ,17.4,5.4,99,16,4.78,16.96
GRAMPIANS (MOUNT WILLIAM),04/04/2018,3.9,0.0, ,21.7,8.0,65,11,2.79,16.97
GRAMPIANS (MOUNT WILLIAM),05/04/2018,3.5,0.0, ,16.5,11.2,99,17,4.55,16.73
GRAMPIANS (MOUNT WILLIAM),06/04/2018,2.4,0.0, ,15.6,7.3,95,56,4.61,14.56
GRAMPIANS (MOUNT WILLIAM),07/04/2018,3.1,0.0, ,19.1,7.1,88,42,3.86,16.38
GRAMPIANS (MOUNT WILLIAM),08/04/2018,5.7,0.0, ,23.3,10.5,59,26,7.47,14.83
GRAMPIANS (MOUNT WILLIAM),09/04/2018,3.5,0.0, ,22.1,12.2,77,40,3.39,16.05
GRAMPIANS (MOUNT WILLIAM),10/04/2018,5.6,0.0, ,25.6,16.6,46,29,6.44,6.82
GRAMPIANS (MOUNT WILLIAM),11/04/2018,6.8,0.0, ,26.1,19.6,38,24,7.27,11.93
GRAMPIANS (MOUNT WILLIAM),12/04/2018,3.6,0.0, ,15.9,9.0,99,26,8.18,13.67
GRAMPIANS (MOUNT WILLIAM),13/04/2018,2.6,0.8, ,15.0,7.6,99,52,9.52,11.17
GRAMPIANS (MOUNT WILLIAM),14/04/2018,0.3,9.0, ,7.8,2.8,99,99,11.00,3.26
GRAMPIANS (MOUNT WILLIAM),15/04/2018,0.3,30.0, ,9.4,2.1,100,99,9.14,2.98
GRAMPIANS (MOUNT WILLIAM),16/04/2018,0.5,13.2, ,10.4,7.4,100,100,8.29,5.70
GRAMPIANS (MOUNT WILLIAM),17/04/2018,1.2,4.2, ,13.4,1.9,100,88,7.64,14.54
GRAMPIANS (MOUNT WILLIAM),18/04/2018,3.4,0.2, ,14.9,2.6,69,16,4.48,14.50
GRAMPIANS (MOUNT WILLIAM),19/04/2018,2.5,0.0, ,17.1,9.4,72,46,2.67,14.13
GRAMPIANS (MOUNT WILLIAM),20/04/2018,2.7,0.0, ,20.6,11.5,69,46,2.42,14.26
GRAMPIANS (MOUNT WILLIAM),21/04/2018,3.0,0.0, ,17.1,10.7,74,32,4.59,6.76
GRAMPIANS (MOUNT WILLIAM),22/04/2018,2.1,0.0, ,18.3,11.3,83,59,2.26,13.94
GRAMPIANS (MOUNT WILLIAM),23/04/2018,3.9,0.2, ,21.1,12.2,73,36,5.69,13.19
GRAMPIANS (MOUNT WILLIAM),24/04/2018,2.7,0.0, ,17.2,14.5,99,41,7.08,6.62
GRAMPIANS (MOUNT WILLIAM),25/04/2018,1.3,1.4, ,11.7,5.5,99,73,3.96,10.32
GRAMPIANS (MOUNT WILLIAM),26/04/2018,1.0,0.6, ,9.7,5.6,99,84,5.86,9.52
GRAMPIANS (MOUNT WILLIAM),27/04/2018,2.6,0.4, ,13.3,3.1,99,40,7.35,13.01
GRAMPIANS (MOUNT WILLIAM),28/04/2018,2.2,0.0, ,15.8,4.7,99,34,3.06,12.86
GRAMPIANS (MOUNT WILLIAM),29/04/2018,2.0,0.2, ,12.7,4.0,99,57,7.47,11.89
GRAMPIANS (MOUNT WILLIAM),30/04/2018,2.5,0.0, ,16.0,5.0,71,12,2.48,12.81
Totals:,,84,61, ,,,,,, 
