'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAMPIANS (MOUNT WILLIAM) Victoria for September 2021,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 October 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAMPIANS (MOUNT WILLIAM),01/09/2021,3.6,0.0, ,16.0,6.1,100,29,7.87,16.38
GRAMPIANS (MOUNT WILLIAM),02/09/2021,6.5,0.2, ,19.1,9.1,53,28,15.67,16.55
GRAMPIANS (MOUNT WILLIAM),03/09/2021,2.1,1.6, ,10.1,9.7,100,39,8.08,3.50
GRAMPIANS (MOUNT WILLIAM),04/09/2021,0.5,18.8, ,3.1,1.6,100,100,7.98,9.78
GRAMPIANS (MOUNT WILLIAM),05/09/2021,0.5,2.4, ,3.6,0.3,100,100,7.48,9.09
GRAMPIANS (MOUNT WILLIAM),06/09/2021,1.6,3.6, ,8.8,0.4,100,72,8.00,17.27
GRAMPIANS (MOUNT WILLIAM),07/09/2021,1.2,0.8, ,9.3,1.8,100,84,9.65,16.18
GRAMPIANS (MOUNT WILLIAM),08/09/2021,3.3,0.2, ,11.8,1.8,100,21,7.49,17.62
GRAMPIANS (MOUNT WILLIAM),09/09/2021,4.0,0.0, ,15.5,7.1,100,30,11.14,17.81
GRAMPIANS (MOUNT WILLIAM),10/09/2021,2.5,0.0, ,14.2,3.8,100,51,6.96,13.74
GRAMPIANS (MOUNT WILLIAM),11/09/2021,3.4,0.0, ,11.4,6.3,100,21,10.73,14.16
GRAMPIANS (MOUNT WILLIAM),12/09/2021,0.6,5.8, ,3.3,-0.1,100,100,6.67,11.24
GRAMPIANS (MOUNT WILLIAM),13/09/2021,0.7,6.4, ,4.1,-0.9,100,100,7.93,15.26
GRAMPIANS (MOUNT WILLIAM),14/09/2021,0.6,2.0, ,2.8,-1.0,100,99,4.66,9.27
GRAMPIANS (MOUNT WILLIAM),15/09/2021,1.1,0.2, ,5.7,-0.5,100,88,4.35,13.90
GRAMPIANS (MOUNT WILLIAM),16/09/2021,1.7,0.2, ,9.7,0.3,100,72,4.66,15.71
GRAMPIANS (MOUNT WILLIAM),17/09/2021,2.4,0.0, ,12.7,4.2,100,60,11.16,16.10
GRAMPIANS (MOUNT WILLIAM),18/09/2021,1.1,3.2, ,4.5,0.7,100,79,10.00,14.21
GRAMPIANS (MOUNT WILLIAM),19/09/2021,0.5,3.4, ,6.2,1.3,100,100,11.07,9.75
GRAMPIANS (MOUNT WILLIAM),20/09/2021,0.5,22.2, ,1.9,-0.1,100,100,10.24,11.09
GRAMPIANS (MOUNT WILLIAM),21/09/2021,0.7,3.8, ,9.2,-2.4,100,100,7.65,11.79
GRAMPIANS (MOUNT WILLIAM),22/09/2021,2.3,10.4, ,12.2,-0.9,100,64,8.07,20.03
GRAMPIANS (MOUNT WILLIAM),23/09/2021,2.3,0.0, ,9.7,3.5,100,56,8.99,18.91
GRAMPIANS (MOUNT WILLIAM),24/09/2021,1.3,0.4, ,6.7,3.0,100,72,9.76,11.13
GRAMPIANS (MOUNT WILLIAM),25/09/2021,0.9,5.8, ,3.8,-1.4,100,99,3.95,13.66
GRAMPIANS (MOUNT WILLIAM),26/09/2021,2.0,1.0, ,9.6,-1.4,100,73,4.61,21.05
GRAMPIANS (MOUNT WILLIAM),27/09/2021,2.7,0.2, ,12.2,0.0,81,60,6.82,21.24
GRAMPIANS (MOUNT WILLIAM),28/09/2021,2.8,0.0, ,15.0,5.4,91,60,5.89,18.34
GRAMPIANS (MOUNT WILLIAM),29/09/2021,1.5,2.2, ,10.8,6.7,100,80,7.40,12.29
GRAMPIANS (MOUNT WILLIAM),30/09/2021,1.0,25.2, ,11.6,6.2,100,100,4.85,9.52
Totals:,,55.9,120, ,,,,,, 
