'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAMPIANS (MOUNT WILLIAM) Victoria for June 2012,,,,,,,,,,
Issued at 22:38 GMT on Sunday 01 July 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAMPIANS (MOUNT WILLIAM),01/06/2012,1.4,0.0, ,10.9,4.6,92,44,3.18,8.32
GRAMPIANS (MOUNT WILLIAM),02/06/2012,1.3,0.0, ,7.4,4.2,99,59,8.11,5.94
GRAMPIANS (MOUNT WILLIAM),03/06/2012,0.3,5.2, ,5.1,0.7,99,99,7.94,4.58
GRAMPIANS (MOUNT WILLIAM),04/06/2012,0.2,4.4, ,6.0,1.0,99,99,14.10,1.92
GRAMPIANS (MOUNT WILLIAM),05/06/2012,0.2,21.2, ,2.4,1.1,99,99,16.23,3.83
GRAMPIANS (MOUNT WILLIAM),06/06/2012,0.3,0.0, ,2.1,0.3,99,95,13.92,5.64
GRAMPIANS (MOUNT WILLIAM),07/06/2012,1.8,0.0, ,4.9,0.5,100,35,10.60,4.95
GRAMPIANS (MOUNT WILLIAM),08/06/2012,0.8,0.2, ,3.0,-0.1,99,68,8.49,4.18
GRAMPIANS (MOUNT WILLIAM),09/06/2012,0.5,0.6, ,4.5,0.4,99,86,5.14,5.47
GRAMPIANS (MOUNT WILLIAM),10/06/2012,0.3,0.4, ,3.6,1.2,99,99,6.48,4.56
GRAMPIANS (MOUNT WILLIAM),11/06/2012,0.6,0.4, ,6.2,-0.1,99,82,6.94,7.55
GRAMPIANS (MOUNT WILLIAM),12/06/2012,0.7,0.2, ,6.1,2.1,99,79,10.01,7.27
GRAMPIANS (MOUNT WILLIAM),13/06/2012, ,0.0, , ,3.0,99,72,11.21,5.44
GRAMPIANS (MOUNT WILLIAM),14/06/2012,0.2,3.0, ,5.0,3.0,100,98,11.59,2.38
GRAMPIANS (MOUNT WILLIAM),15/06/2012,0.2,5.0, ,4.7,2.0,99,99,8.29,4.59
GRAMPIANS (MOUNT WILLIAM),16/06/2012,0.2,2.0, ,5.0,2.6,99,99,8.85,3.43
GRAMPIANS (MOUNT WILLIAM),17/06/2012,0.3,17.8, ,5.1,3.6,99,99,6.30,3.76
GRAMPIANS (MOUNT WILLIAM),18/06/2012,0.3,4.6, ,6.7,3.4,99,99,6.29,3.84
GRAMPIANS (MOUNT WILLIAM),19/06/2012,0.7,5.6, ,6.1,-0.5,99,76,6.65,7.67
GRAMPIANS (MOUNT WILLIAM),20/06/2012,0.7,0.0, ,6.0,0.1,99,80,12.15,5.21
GRAMPIANS (MOUNT WILLIAM),21/06/2012,0.3,37.0, ,3.6,2.3,99,99,4.76,2.49
GRAMPIANS (MOUNT WILLIAM),22/06/2012,0.2,17.6, ,1.4,-0.1,99,99,8.77,4.61
GRAMPIANS (MOUNT WILLIAM),23/06/2012,0.2,3.4, ,3.9,-1.0,99,99,9.39,4.64
GRAMPIANS (MOUNT WILLIAM),24/06/2012,0.2,7.4, ,5.7,0.9,99,99,7.49,3.10
GRAMPIANS (MOUNT WILLIAM),25/06/2012,0.3,9.8, ,5.7,3.4,99,99,7.78,3.19
GRAMPIANS (MOUNT WILLIAM),26/06/2012,0.3,7.8, ,0.8,-2.1,99,96,2.56,7.44
GRAMPIANS (MOUNT WILLIAM),27/06/2012,0.6,0.2, ,4.2,-2.5,99,79,5.17,7.70
GRAMPIANS (MOUNT WILLIAM),28/06/2012,0.7,0.2, ,4.2,-0.6,99,78,11.73,3.96
GRAMPIANS (MOUNT WILLIAM),29/06/2012,0.5,2.2, ,3.3,0.7,99,84,11.45,3.24
GRAMPIANS (MOUNT WILLIAM),30/06/2012,0.2,13.0, ,2.0,0.1,99,99,7.58,4.87
Totals:,,14.5,169.2, ,,,,,, 
