'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAMPIANS (MOUNT WILLIAM) Victoria for January 2012,,,,,,,,,,
Issued at 22:33 GMT on Wednesday 01 February 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAMPIANS (MOUNT WILLIAM),01/01/2012,9.3,0.0, ,29.9,17.0,50,19,6.04,31.92
GRAMPIANS (MOUNT WILLIAM),02/01/2012,11.5,0.0, ,32.1,20.8,39,17,8.91,29.37
GRAMPIANS (MOUNT WILLIAM),03/01/2012,5.1,0.0, ,26.1,20.3,65,32,4.17,12.70
GRAMPIANS (MOUNT WILLIAM),04/01/2012,4.1,0.0, ,14.6,6.9,100,53,9.78,32.55
GRAMPIANS (MOUNT WILLIAM),05/01/2012,5.3,0.0, ,15.0,3.0,99,16,6.92,32.09
GRAMPIANS (MOUNT WILLIAM),06/01/2012,5.7,0.0, ,19.3,3.7,99,26,6.31,31.57
GRAMPIANS (MOUNT WILLIAM),07/01/2012,5.1,0.2, ,21.2,6.7,100,23,10.36,5.46
GRAMPIANS (MOUNT WILLIAM),08/01/2012,3.0,22.4, ,13.7,10.1,100,55,9.10,17.07
GRAMPIANS (MOUNT WILLIAM),09/01/2012,2.4,0.8, ,13.6,4.6,100,66,7.39,14.90
GRAMPIANS (MOUNT WILLIAM),10/01/2012,2.2,3.4, ,10.9,4.1,100,71,7.46,18.23
GRAMPIANS (MOUNT WILLIAM),11/01/2012,2.3,7.2, ,8.6,3.2,100,61,11.67,20.09
GRAMPIANS (MOUNT WILLIAM),12/01/2012,2.2,1.4, ,12.6,2.5,99,73,9.86,17.74
GRAMPIANS (MOUNT WILLIAM),13/01/2012,2.4,0.2, ,12.5,4.7,100,68,9.15,18.12
GRAMPIANS (MOUNT WILLIAM),14/01/2012,2.4,0.2, ,11.0,3.6,99,74,11.96,25.83
GRAMPIANS (MOUNT WILLIAM),15/01/2012,4.8,0.2, ,18.1,4.1,100,46,8.22,32.31
GRAMPIANS (MOUNT WILLIAM),16/01/2012,7.2,0.0, ,24.4,5.7,85,32,9.76,30.85
GRAMPIANS (MOUNT WILLIAM),17/01/2012,8.0,0.0, ,26.6,13.7,63,31,9.67,24.94
GRAMPIANS (MOUNT WILLIAM),18/01/2012,6.7,0.0, ,20.3,16.1,81,22,7.57,29.90
GRAMPIANS (MOUNT WILLIAM),19/01/2012,5.8,0.0, ,19.4,7.7,91,31,7.48,31.64
GRAMPIANS (MOUNT WILLIAM),20/01/2012,6.3,0.0, ,19.9,9.5,99,20,7.94,31.97
GRAMPIANS (MOUNT WILLIAM),21/01/2012,4.1,0.2, ,18.7,5.8,100,58,11.22,27.45
GRAMPIANS (MOUNT WILLIAM),22/01/2012,7.6,0.0, ,27.8,8.5,92,37,10.13,29.26
GRAMPIANS (MOUNT WILLIAM),23/01/2012,7.8,0.0, ,27.0,13.6,73,33,7.64,30.88
GRAMPIANS (MOUNT WILLIAM),24/01/2012,8.5,0.0, ,29.1,14.8,53,22,6.53,27.34
GRAMPIANS (MOUNT WILLIAM),25/01/2012,7.8,0.0, ,26.3,17.4,73,30,7.38,30.18
GRAMPIANS (MOUNT WILLIAM),26/01/2012,6.4,0.0, ,18.6,9.3,99,19,12.91,30.16
GRAMPIANS (MOUNT WILLIAM),27/01/2012,7.1,0.0, ,28.4,8.4,97,38,7.95,28.31
GRAMPIANS (MOUNT WILLIAM),28/01/2012,7.2,0.0, ,29.6,16.7,82,38,7.25,24.37
GRAMPIANS (MOUNT WILLIAM),29/01/2012,5.8,0.0, ,27.2,17.4,100,44,8.68,20.49
GRAMPIANS (MOUNT WILLIAM),30/01/2012,2.4,11.6, ,16.5,15.5,100,64,10.05,8.07
GRAMPIANS (MOUNT WILLIAM),31/01/2012,2.7,8.0, ,10.4,4.0,99,62,10.37,24.60
Totals:,,169.2,55.8, ,,,,,, 
