'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAMPIANS (MOUNT WILLIAM) Victoria for March 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAMPIANS (MOUNT WILLIAM),01/03/2010,3.0,0.4, ,11.6,2.1,100,54,16.47,27.28
GRAMPIANS (MOUNT WILLIAM),02/03/2010,3.4,0.0, ,14.8,3.0,100,57,11.01,26.76
GRAMPIANS (MOUNT WILLIAM),03/03/2010,6.3,0.2, ,23.6,5.6,65,27,6.42,26.62
GRAMPIANS (MOUNT WILLIAM),04/03/2010,4.8,0.0, ,23.0,14.1,100,42,7.33,20.49
GRAMPIANS (MOUNT WILLIAM),05/03/2010,3.5,31.2, ,16.0,11.8,100,35,6.93,14.95
GRAMPIANS (MOUNT WILLIAM),06/03/2010,1.8,5.8, ,14.6,9.8,100,83,6.44,13.80
GRAMPIANS (MOUNT WILLIAM),07/03/2010,1.5,5.4, ,13.1,9.0,100,87,10.77,14.51
GRAMPIANS (MOUNT WILLIAM),08/03/2010,1.3,4.0, ,11.3,7.7,100,99,7.55,16.09
GRAMPIANS (MOUNT WILLIAM),09/03/2010,1.8,9.0, ,9.0,6.7,100,74,7.53,16.67
GRAMPIANS (MOUNT WILLIAM),10/03/2010,1.6,2.0, ,8.8,2.9,100,80,9.14,18.75
GRAMPIANS (MOUNT WILLIAM),11/03/2010,2.5,0.2, ,12.2,3.9,100,71,9.10,25.67
GRAMPIANS (MOUNT WILLIAM),12/03/2010,3.9,0.0, ,19.0,4.8,100,49,4.40,25.52
GRAMPIANS (MOUNT WILLIAM),13/03/2010,5.0,0.0, ,20.0,10.5,89,40,8.07,25.76
GRAMPIANS (MOUNT WILLIAM),14/03/2010,5.2,0.0, ,20.1,11.2,75,41,7.96,25.07
GRAMPIANS (MOUNT WILLIAM),15/03/2010,5.0,0.0, ,22.5,12.1,73,46,6.72,21.53
GRAMPIANS (MOUNT WILLIAM),16/03/2010,5.9,0.0, ,24.2,14.0,61,33,5.77,23.80
GRAMPIANS (MOUNT WILLIAM),17/03/2010,6.0,0.0, ,26.6,16.1,58,38,6.07,20.08
GRAMPIANS (MOUNT WILLIAM),18/03/2010,6.1,0.0, ,22.7,16.7,55,32,8.09,16.08
GRAMPIANS (MOUNT WILLIAM),19/03/2010,3.4,2.2, ,16.6,12.7,100,48,6.94,19.62
GRAMPIANS (MOUNT WILLIAM),20/03/2010,3.7,0.6, ,17.4,9.8,100,43,4.80,23.19
GRAMPIANS (MOUNT WILLIAM),21/03/2010,2.6,0.0, ,14.7,7.8,100,64,7.19,19.80
GRAMPIANS (MOUNT WILLIAM),22/03/2010,4.3,0.0, ,14.8,4.3,100,8,5.78,23.40
GRAMPIANS (MOUNT WILLIAM),23/03/2010,5.2,0.0, ,18.4,8.0,99,7,6.89,22.77
GRAMPIANS (MOUNT WILLIAM),24/03/2010,4.1,0.0, ,19.5,10.3,96,39,5.30,22.73
GRAMPIANS (MOUNT WILLIAM),25/03/2010,5.6,0.0, ,22.7,11.6,79,24,6.36,22.89
GRAMPIANS (MOUNT WILLIAM),26/03/2010,4.4,0.0, ,19.0,13.9,81,26,5.93,16.43
GRAMPIANS (MOUNT WILLIAM),27/03/2010,3.5,0.4, ,19.6,11.3,83,44,5.15,13.41
GRAMPIANS (MOUNT WILLIAM),28/03/2010,3.8,0.0, ,19.1,13.0,100,37,10.49,8.27
GRAMPIANS (MOUNT WILLIAM),29/03/2010,3.0,25.6, ,14.2,11.3,100,39,5.63,16.85
GRAMPIANS (MOUNT WILLIAM),30/03/2010,2.0,0.4, ,11.5,5.3,100,72,9.36,21.23
GRAMPIANS (MOUNT WILLIAM),31/03/2010,2.8,0.2, ,15.6,5.1,100,58,5.18,21.72
Totals:,,117,87.6, ,,,,,, 
