'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAMPIANS (MOUNT WILLIAM) Victoria for June 2018,,,,,,,,,,
Issued at 22:30 GMT on Monday 04 June 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAMPIANS (MOUNT WILLIAM),28/05/2018,0.8,1.4, ,11.0,7.0,100,84,10.85,8.20
GRAMPIANS (MOUNT WILLIAM),29/05/2018,0.2,9.8, ,4.5,3.0,100,100,8.21,5.47
GRAMPIANS (MOUNT WILLIAM),30/05/2018,0.3,4.8, ,5.3,0.3,100,99,8.85,8.00
GRAMPIANS (MOUNT WILLIAM),31/05/2018,1.8,8.8, ,8.3,0.6,100,45,9.24,9.84
GRAMPIANS (MOUNT WILLIAM),01/06/2018,1.8,0.2, ,13.0,2.2,79,42,3.84,9.78
GRAMPIANS (MOUNT WILLIAM),02/06/2018,1.1,0.0, ,12.6,5.3,86,60,2.27,9.32
GRAMPIANS (MOUNT WILLIAM),03/06/2018, ,0.0, , ,4.8, , , ,9.71
Totals:,,6,25, ,,,,,, 
