'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAMPIANS (MOUNT WILLIAM) Victoria for January 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 February 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAMPIANS (MOUNT WILLIAM),01/01/2013,6.4,0.0, ,21.0,12.3,99,24,6.65,33.16
GRAMPIANS (MOUNT WILLIAM),02/01/2013,6.5,0.0, ,23.9,4.9,98,31,6.46,31.67
GRAMPIANS (MOUNT WILLIAM),03/01/2013,7.4,0.0, ,31.2,10.8,51,23,2.93,31.63
GRAMPIANS (MOUNT WILLIAM),04/01/2013,12.2,0.0, ,35.1,21.6,38,13,7.93,31.58
GRAMPIANS (MOUNT WILLIAM),05/01/2013,8.2,0.0, ,23.1,13.9,74,12,8.78,31.44
GRAMPIANS (MOUNT WILLIAM),06/01/2013,9.5,0.0, ,24.2,9.0,61,15,13.70,31.47
GRAMPIANS (MOUNT WILLIAM),07/01/2013,10.5,0.0, ,31.7,11.7,69,10,7.68,31.41
GRAMPIANS (MOUNT WILLIAM),08/01/2013,7.3,0.0, ,23.6,14.9,99,16,8.34,29.91
GRAMPIANS (MOUNT WILLIAM),09/01/2013,3.4,2.0, ,16.0,2.9,99,56,7.04,21.96
GRAMPIANS (MOUNT WILLIAM),10/01/2013,6.0,0.0, ,24.0,3.7,98,23,3.50,31.16
GRAMPIANS (MOUNT WILLIAM),11/01/2013,10.1,0.0, ,31.7,13.8,89,15,8.83,30.66
GRAMPIANS (MOUNT WILLIAM),12/01/2013,4.6,0.0, ,17.7,7.1,99,22,5.93,19.76
GRAMPIANS (MOUNT WILLIAM),13/01/2013,2.5,0.0, ,13.1,6.1,99,55,6.08,12.02
GRAMPIANS (MOUNT WILLIAM),14/01/2013,5.0,0.0, ,17.4,3.2,99,34,6.58,30.86
GRAMPIANS (MOUNT WILLIAM),15/01/2013,6.9,0.0, ,26.3,5.1,65,12,3.50,30.25
GRAMPIANS (MOUNT WILLIAM),16/01/2013,7.3,0.0, ,27.0,14.1,56,20,3.89,30.42
GRAMPIANS (MOUNT WILLIAM),17/01/2013,11.0,0.0, ,34.1,16.7,34,11,6.78,28.80
GRAMPIANS (MOUNT WILLIAM),18/01/2013,5.1,0.0, ,18.1,15.5,99,15,7.28,19.95
GRAMPIANS (MOUNT WILLIAM),19/01/2013,4.5,0.0, ,16.9,5.0,99,46,8.40,29.86
GRAMPIANS (MOUNT WILLIAM),20/01/2013,6.2,0.0, ,22.8,5.3,99,27,6.17,30.28
GRAMPIANS (MOUNT WILLIAM),21/01/2013,6.4,0.0, ,25.7,11.4,85,28,3.86,30.17
GRAMPIANS (MOUNT WILLIAM),22/01/2013,5.1,0.0, ,20.1,7.2,99,38,5.59,28.43
GRAMPIANS (MOUNT WILLIAM),23/01/2013,5.0,0.0, ,18.6,5.5,99,42,8.21,29.95
GRAMPIANS (MOUNT WILLIAM),24/01/2013,7.1,0.0, ,27.5,6.0,93,21,4.96,29.29
GRAMPIANS (MOUNT WILLIAM),25/01/2013,4.8,0.0, ,15.6,13.9,99,24,10.35,22.40
GRAMPIANS (MOUNT WILLIAM),26/01/2013,4.3,0.2, ,16.4,4.8,99,48,10.80,29.55
GRAMPIANS (MOUNT WILLIAM),27/01/2013,4.7,0.0, ,19.3,5.1,99,46,7.80,27.63
GRAMPIANS (MOUNT WILLIAM),28/01/2013,3.8,0.0, ,18.1,7.8,99,56,6.93,22.46
GRAMPIANS (MOUNT WILLIAM),29/01/2013,4.0,0.2, ,14.7,3.3,99,47,9.50,28.39
GRAMPIANS (MOUNT WILLIAM),30/01/2013,4.5,0.2, ,19.9,4.6,99,50,5.63,28.09
GRAMPIANS (MOUNT WILLIAM),31/01/2013,1.5,0.0, ,14.8,7.3,99,80,6.65,7.84
Totals:,,191.8,2.6, ,,,,,, 
