'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for EDENHOPE AIRPORT Victoria for September 2015,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 October 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
EDENHOPE AIRPORT,01/09/2015,2.8,0.0, ,19.9,2.8,91,36,2.77,14.43
EDENHOPE AIRPORT,02/09/2015,1.3,2.0, ,10.6,7.7,97,53,2.98,3.74
EDENHOPE AIRPORT,03/09/2015,1.3,7.2, ,14.6,8.2,98,77,2.88,8.02
EDENHOPE AIRPORT,04/09/2015,1.7,0.2, ,13.5,1.6,99,55,1.37,14.64
EDENHOPE AIRPORT,05/09/2015,1.6,0.0, ,13.8,3.2,97,58,0.84,13.22
EDENHOPE AIRPORT,06/09/2015,1.8,0.0, ,13.9,6.8,93,61,5.95,4.90
EDENHOPE AIRPORT,07/09/2015,1.9,7.4, ,12.4,4.5,98,62,5.37,13.85
EDENHOPE AIRPORT,08/09/2015,1.8,4.2, ,15.2,7.3,99,69,3.71,12.36
EDENHOPE AIRPORT,09/09/2015,1.7,1.6, ,14.4,8.5,98,61,2.30,10.64
EDENHOPE AIRPORT,10/09/2015,2.1,0.2, ,16.8,2.2,99,46,1.12,17.59
EDENHOPE AIRPORT,11/09/2015,3.4,0.0, ,21.1,7.0,82,46,3.92,17.36
EDENHOPE AIRPORT,12/09/2015,3.9,0.0, ,25.1,12.4,67,36,2.94,16.47
EDENHOPE AIRPORT,13/09/2015,5.3,0.0, ,27.0,10.8,68,25,4.45,17.80
EDENHOPE AIRPORT,14/09/2015,4.3,0.0, ,25.9,14.7,93,30,4.44,13.43
EDENHOPE AIRPORT,15/09/2015,2.3,3.4, ,15.1,8.3,96,55,2.93,14.82
EDENHOPE AIRPORT,16/09/2015,2.1,0.0, ,15.8,5.1,98,49,1.37,15.43
EDENHOPE AIRPORT,17/09/2015,1.7,0.6, ,14.4,3.6,99,66,2.29,11.22
EDENHOPE AIRPORT,18/09/2015,1.6,0.2, ,14.6,6.3,99,67,1.44,10.89
EDENHOPE AIRPORT,19/09/2015,2.1,0.0, ,16.8,10.2,90,52,1.66,11.90
EDENHOPE AIRPORT,20/09/2015,3.8,0.0, ,22.8,4.5,94,31,2.83,19.19
EDENHOPE AIRPORT,21/09/2015,2.2,0.4, ,13.5,9.5,97,56,4.26,13.35
EDENHOPE AIRPORT,22/09/2015,2.6,1.8, ,13.9,3.4,95,43,3.34,16.63
EDENHOPE AIRPORT,23/09/2015,2.1,0.0, ,13.2,0.7,96,52,3.01,14.48
EDENHOPE AIRPORT,24/09/2015,3.0,0.0, ,16.3,3.1,97,44,3.42,19.42
EDENHOPE AIRPORT,25/09/2015,3.5,0.0, ,19.1,4.6,93,37,3.17,21.19
EDENHOPE AIRPORT,26/09/2015,3.5,0.0, ,21.0,5.0,96,36,2.27,21.45
EDENHOPE AIRPORT,27/09/2015,3.7,0.0, ,22.2,4.7,92,31,2.31,21.09
EDENHOPE AIRPORT,28/09/2015,2.4,0.0, ,16.8,3.8,94,55,2.38,14.52
EDENHOPE AIRPORT,29/09/2015,2.0,0.0, ,15.9,3.6,94,55,2.59,10.16
EDENHOPE AIRPORT,30/09/2015,2.8,0.0, ,17.8,0.7,99,40,1.58,20.27
Totals:,,76.3,29.2, ,,,,,, 
