'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for RUTHERGLEN RESEARCH Victoria for May 2019,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 June 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
RUTHERGLEN RESEARCH,01/05/2019,2.4,0.2, ,21.5,11.6,90,50,4.25,4.84
RUTHERGLEN RESEARCH,02/05/2019,1.5,1.8, ,22.8,17.1,100,72,3.62,5.07
RUTHERGLEN RESEARCH,03/05/2019,1.8,59.2, ,19.6,13.0,100,55,2.01,11.56
RUTHERGLEN RESEARCH,04/05/2019,1.8,0.2, ,17.4,8.1,99,49,2.77,10.03
RUTHERGLEN RESEARCH,05/05/2019,2.1,0.0, ,19.4,6.1,96,42,2.41,12.85
RUTHERGLEN RESEARCH,06/05/2019,1.4,0.2, ,17.6,3.5,99,46,1.07,12.72
RUTHERGLEN RESEARCH,07/05/2019,1.6,0.0, ,17.6,3.1,99,53,2.07,10.01
RUTHERGLEN RESEARCH,08/05/2019,1.4,1.0, ,14.6,9.4,95,66,3.90,7.57
RUTHERGLEN RESEARCH,09/05/2019,1.6,0.0, ,16.7,4.1,99,50,2.76,6.81
RUTHERGLEN RESEARCH,10/05/2019,1.3,3.4, ,13.8,9.3,98,63,2.82,9.15
RUTHERGLEN RESEARCH,11/05/2019,1.9,0.8, ,15.6,5.9,94,58,4.56,11.54
RUTHERGLEN RESEARCH,12/05/2019,1.2,0.0, ,15.8,8.7,98,59,1.43,7.82
RUTHERGLEN RESEARCH,13/05/2019,1.1,0.0, ,16.7,1.5,99,56,0.78,11.97
RUTHERGLEN RESEARCH,14/05/2019,1.1,0.2, ,16.7,0.7,99,55,0.90,11.86
RUTHERGLEN RESEARCH,15/05/2019,1.1,0.0, ,17.7,1.5,99,56,0.78,11.76
RUTHERGLEN RESEARCH,16/05/2019,1.0,0.0, ,17.8,1.4,100,56,0.65,11.65
RUTHERGLEN RESEARCH,17/05/2019,1.4,0.2, ,20.7,1.3,99,42,1.07,11.57
RUTHERGLEN RESEARCH,18/05/2019,1.3,0.0, ,22.0,2.7,99,39,0.75,11.47
RUTHERGLEN RESEARCH,19/05/2019,1.3,0.0, ,19.7,5.1,99,57,1.47,8.42
RUTHERGLEN RESEARCH,20/05/2019,1.3,0.0, ,17.8,6.5,97,66,3.04,2.46
RUTHERGLEN RESEARCH,21/05/2019,1.1,1.0, ,18.5,7.4,100,60,0.99,9.89
RUTHERGLEN RESEARCH,22/05/2019,1.1,0.2, ,18.8,1.8,99,56,0.98,11.13
RUTHERGLEN RESEARCH,23/05/2019,1.4,0.0, ,19.8,1.7,99,46,1.36,11.05
RUTHERGLEN RESEARCH,24/05/2019,1.6,0.0, ,17.1,4.5,95,57,3.24,7.78
RUTHERGLEN RESEARCH,25/05/2019,2.0,0.4, ,21.6,12.8,90,44,2.72,8.79
RUTHERGLEN RESEARCH,26/05/2019,1.7,0.0, ,14.5,9.7,89,48,3.55,8.13
RUTHERGLEN RESEARCH,27/05/2019,1.4,6.8, ,11.5,5.5,93,65,6.41,7.63
RUTHERGLEN RESEARCH,28/05/2019,0.8,0.2, ,12.0,4.9,99,79,3.37,4.86
RUTHERGLEN RESEARCH,29/05/2019,1.5,8.6, ,11.5,6.0,97,59,6.22,7.14
RUTHERGLEN RESEARCH,30/05/2019,1.0,0.4, ,11.4,-0.7,99,63,2.68,10.26
RUTHERGLEN RESEARCH,31/05/2019,0.9,0.2, ,14.7,3.2,99,73,2.45,6.40
Totals:,,44.1,85, ,,,,,, 
