'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KYABRAM DPI Victoria for August 2011,,,,,,,,,,
Issued at 22:34 GMT on Thursday 01 September 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KYABRAM DPI,01/08/2011,1.9,0.2, ,19.6,5.3,95,46,2.35,11.10
KYABRAM DPI,02/08/2011,2.0,0.0, ,20.9,8.5,84,43,1.96,11.62
KYABRAM DPI,03/08/2011,2.2,0.0, ,23.4,5.3,93,43,2.39,10.81
KYABRAM DPI,04/08/2011, ,0.0, ,25.6,11.4,57,24,4.26, 
KYABRAM DPI,05/08/2011,2.3,0.0, ,18.9,8.3,88,39,3.30,9.32
KYABRAM DPI,06/08/2011,1.1,16.4, ,15.0,8.4,94,65,1.93,4.09
KYABRAM DPI,07/08/2011,0.8,9.4, ,11.8,6.1,93,80,1.56,5.40
KYABRAM DPI,08/08/2011,0.9,3.4, ,13.4,6.5,94,66,0.59,6.52
KYABRAM DPI,09/08/2011,1.0,0.0, ,12.5,0.2,94,69,1.96,7.26
KYABRAM DPI,10/08/2011,1.0,8.2, ,12.3,6.1,94,75,1.87,6.09
KYABRAM DPI,11/08/2011,1.9,2.8, ,17.9,6.9,94,59,3.25,11.61
KYABRAM DPI,12/08/2011,1.2,0.2, ,15.9,0.1,95,52,0.61,12.34
KYABRAM DPI,13/08/2011,0.9,0.0, ,13.5,0.6,94,70,0.65,7.55
KYABRAM DPI,14/08/2011,1.2,0.0, ,17.4,4.1,94,57,0.40,10.45
KYABRAM DPI,15/08/2011,1.1,0.0, ,13.7,7.6,93,73,2.60,4.72
KYABRAM DPI,16/08/2011,2.5,0.6, ,19.7,10.1,88,49,3.74,10.43
KYABRAM DPI,17/08/2011,1.1,7.4, ,12.8,10.6,93,77,3.71,2.92
KYABRAM DPI,18/08/2011,0.9,14.0, ,11.7,5.0,94,82,2.35,6.00
KYABRAM DPI,19/08/2011,1.6,4.0, ,18.7,3.7,95,58,0.91,14.41
KYABRAM DPI,20/08/2011,1.6,0.0, ,17.8,3.8,95,49,0.75,15.37
KYABRAM DPI,21/08/2011,1.4,0.0, ,18.8,1.4,95,42,0.24,15.11
KYABRAM DPI,22/08/2011,1.4,0.0, ,17.4,0.7,95,44,0.16,15.59
KYABRAM DPI,23/08/2011,1.8,0.0, ,17.3,2.3,94,54,1.28,15.61
KYABRAM DPI,24/08/2011,1.8,0.0, ,18.7,1.0,95,50,0.89,15.82
KYABRAM DPI,25/08/2011,3.4,0.2, ,22.7,5.7,92,33,3.49,15.24
KYABRAM DPI,26/08/2011,1.8,0.0, ,15.3,1.9,93,39,1.01,16.33
KYABRAM DPI,27/08/2011,1.9,0.0, ,16.0,3.0,89,38,1.14,15.86
KYABRAM DPI,28/08/2011,1.9,0.0, ,17.2,-0.1,95,44,1.26,15.39
KYABRAM DPI,29/08/2011,2.5,0.0, ,16.9,4.5,87,35,2.48,14.74
KYABRAM DPI,30/08/2011,2.2,0.0, ,16.3,1.4,93,45,2.08,16.73
KYABRAM DPI,31/08/2011,1.7,0.0, ,15.8,0.9,93,55,1.68,12.35
Totals:,,49,66.8, ,,,,,, 
