'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for DINNER PLAIN (MOUNT HOTHAM AIRPORT) Victoria for September 2010,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 October 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
DINNER PLAIN (MOUNT HOTHAM AIRPORT),01/09/2010,1.7,1.0, ,9.6,3.4,98,61,6.69,10.90
DINNER PLAIN (MOUNT HOTHAM AIRPORT),02/09/2010,0.7,5.8, ,4.5,1.8,99,99,1.98,6.34
DINNER PLAIN (MOUNT HOTHAM AIRPORT),03/09/2010,1.6,1.6, ,11.2,-3.3,99,59,2.07,13.68
DINNER PLAIN (MOUNT HOTHAM AIRPORT),04/09/2010,1.1,9.2, ,11.8,1.6,99,80,7.22,5.70
DINNER PLAIN (MOUNT HOTHAM AIRPORT),05/09/2010,1.3,46.0, ,6.4,2.6,93,77,8.04,13.56
DINNER PLAIN (MOUNT HOTHAM AIRPORT),06/09/2010,1.6,3.2, ,5.5,0.1,99,52,3.37,14.17
DINNER PLAIN (MOUNT HOTHAM AIRPORT),07/09/2010,1.6,2.8, ,6.7,-3.2,97,57,2.09,15.82
DINNER PLAIN (MOUNT HOTHAM AIRPORT),08/09/2010,2.1,0.0, ,10.7,-6.1,99,43,2.19,19.80
DINNER PLAIN (MOUNT HOTHAM AIRPORT),09/09/2010,1.5,1.0, ,9.4,-0.8,97,63,5.07,8.57
DINNER PLAIN (MOUNT HOTHAM AIRPORT),10/09/2010,1.5,1.4, ,6.0,3.0,91,75,5.24,14.41
DINNER PLAIN (MOUNT HOTHAM AIRPORT),11/09/2010,2.2,3.6, ,8.8,-3.6,94,42,2.76,20.29
DINNER PLAIN (MOUNT HOTHAM AIRPORT),12/09/2010,1.7,0.0, ,7.7,-3.0,96,60,4.42,14.77
DINNER PLAIN (MOUNT HOTHAM AIRPORT),13/09/2010,1.9,0.4, ,9.6,2.5,99,58,5.18,14.23
DINNER PLAIN (MOUNT HOTHAM AIRPORT),14/09/2010,1.8,0.0, ,11.7,-1.4,99,57,1.82,14.50
DINNER PLAIN (MOUNT HOTHAM AIRPORT),15/09/2010,1.5,0.0, ,8.9,-3.2,99,39,3.62,1.00
DINNER PLAIN (MOUNT HOTHAM AIRPORT),16/09/2010,2.1,0.0, ,6.3,-3.0,82,55,5.97,20.42
DINNER PLAIN (MOUNT HOTHAM AIRPORT),17/09/2010, ,0.0, ,11.6,-2.5,93,45,3.16, 
DINNER PLAIN (MOUNT HOTHAM AIRPORT),18/09/2010,2.6,0.0, ,11.3,-1.4,87,42,2.89,21.59
DINNER PLAIN (MOUNT HOTHAM AIRPORT),19/09/2010,2.4,0.0, ,12.8,-4.2,99,47,2.03,20.61
DINNER PLAIN (MOUNT HOTHAM AIRPORT),20/09/2010,2.7,0.0, ,15.0,-2.4,99,39,2.22,20.32
DINNER PLAIN (MOUNT HOTHAM AIRPORT),21/09/2010,2.9,0.0, ,15.2,1.6,95,38,2.20,21.73
DINNER PLAIN (MOUNT HOTHAM AIRPORT),22/09/2010,2.7,0.0, ,14.2,-0.5,99,39,2.07,21.02
DINNER PLAIN (MOUNT HOTHAM AIRPORT),23/09/2010,3.0,0.0, ,15.2,0.3,99,28,1.81,22.66
DINNER PLAIN (MOUNT HOTHAM AIRPORT),24/09/2010,4.3,0.0, ,16.4,1.1,77,14,4.85,21.03
DINNER PLAIN (MOUNT HOTHAM AIRPORT),25/09/2010,3.0,0.0, ,11.6,2.7,88,41,5.25,19.68
DINNER PLAIN (MOUNT HOTHAM AIRPORT),26/09/2010,3.4,0.2, ,15.7,-1.2,89,37,3.22,23.67
DINNER PLAIN (MOUNT HOTHAM AIRPORT),27/09/2010,3.3,0.0, ,12.4,5.1,89,47,8.55,22.23
DINNER PLAIN (MOUNT HOTHAM AIRPORT),28/09/2010,2.7,0.4, ,8.4,-0.1,93,43,6.34,22.14
DINNER PLAIN (MOUNT HOTHAM AIRPORT),29/09/2010,2.1,0.8, ,6.2,-5.8,94,41,2.77,19.58
DINNER PLAIN (MOUNT HOTHAM AIRPORT),30/09/2010,2.6,0.0, ,10.7,-5.6,96,36,1.99,22.68
Totals:,,63.6,77.4, ,,,,,, 
