'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for DINNER PLAIN (MOUNT HOTHAM AIRPORT) Victoria for July 2016,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 August 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
DINNER PLAIN (MOUNT HOTHAM AIRPORT),01/07/2016,0.6,7.2, ,4.3,-5.0,99,76,3.22,7.05
DINNER PLAIN (MOUNT HOTHAM AIRPORT),02/07/2016,1.0,0.0, ,7.3,-1.7,91,63,3.88,9.49
DINNER PLAIN (MOUNT HOTHAM AIRPORT),03/07/2016,0.9,0.0, ,7.9,-2.3,98,68,4.10,9.38
DINNER PLAIN (MOUNT HOTHAM AIRPORT),04/07/2016,0.6,0.0, ,4.5,-2.6,99,75,2.29,3.79
DINNER PLAIN (MOUNT HOTHAM AIRPORT),05/07/2016,0.3,0.0, ,4.0,-1.9,100,99,2.12,3.19
DINNER PLAIN (MOUNT HOTHAM AIRPORT),06/07/2016,0.3,30.0, ,5.2,0.0,99,99,6.55,3.99
DINNER PLAIN (MOUNT HOTHAM AIRPORT),07/07/2016,0.3,33.0, ,5.2,1.9,99,99,3.54,3.12
DINNER PLAIN (MOUNT HOTHAM AIRPORT),08/07/2016,0.5,1.2, ,7.1,-1.6,100,77,0.94,6.36
DINNER PLAIN (MOUNT HOTHAM AIRPORT),09/07/2016,0.7,3.0, ,9.5,1.0,100,70,1.06,6.95
DINNER PLAIN (MOUNT HOTHAM AIRPORT),10/07/2016,0.6,0.0, ,5.5,-0.5,100,79,4.03,3.14
DINNER PLAIN (MOUNT HOTHAM AIRPORT),11/07/2016,1.2,13.0, ,6.2,2.2,99,61,9.99,8.71
DINNER PLAIN (MOUNT HOTHAM AIRPORT),12/07/2016,0.7,4.6, ,2.7,1.4,99,79,10.64,5.09
DINNER PLAIN (MOUNT HOTHAM AIRPORT),13/07/2016,0.8,4.8, ,0.0,-4.2,95,68,8.14,8.39
DINNER PLAIN (MOUNT HOTHAM AIRPORT),14/07/2016,1.0,0.0, ,3.0,-3.6,83,64,5.25,9.76
DINNER PLAIN (MOUNT HOTHAM AIRPORT),15/07/2016,0.9,0.4, ,10.4,-5.0,100,47,1.45,12.30
DINNER PLAIN (MOUNT HOTHAM AIRPORT),16/07/2016,1.1,0.0, ,11.0,-4.3,99,26,1.39,10.26
DINNER PLAIN (MOUNT HOTHAM AIRPORT),17/07/2016,1.7,0.0, ,10.9,-2.0,100,20,3.00,10.45
DINNER PLAIN (MOUNT HOTHAM AIRPORT),18/07/2016,2.3,0.0, ,10.1,3.7,100,21,6.24,9.06
DINNER PLAIN (MOUNT HOTHAM AIRPORT),19/07/2016,1.4,0.8, ,13.7,3.0,99,58,3.59,8.88
DINNER PLAIN (MOUNT HOTHAM AIRPORT),20/07/2016,0.7,0.0, ,9.1,3.1,99,75,1.38,5.51
DINNER PLAIN (MOUNT HOTHAM AIRPORT),21/07/2016,0.8,0.0, ,10.4,0.1,99,81,3.98,7.20
DINNER PLAIN (MOUNT HOTHAM AIRPORT),22/07/2016,1.2,13.6, ,11.1,5.2,99,72,9.14,1.80
DINNER PLAIN (MOUNT HOTHAM AIRPORT),23/07/2016,0.8,52.2, ,0.7,-0.3,99,67,6.98,8.47
DINNER PLAIN (MOUNT HOTHAM AIRPORT),24/07/2016,0.7,0.0, ,0.7,-3.1,95,72,4.49,5.25
DINNER PLAIN (MOUNT HOTHAM AIRPORT),25/07/2016,0.8,0.6, ,3.7,-2.1,100,77,9.09,10.38
DINNER PLAIN (MOUNT HOTHAM AIRPORT),26/07/2016,0.7,5.2, ,1.9,-2.4,99,76,8.34,8.15
DINNER PLAIN (MOUNT HOTHAM AIRPORT),27/07/2016,0.9,0.6, ,4.7,-1.2,92,73,5.15,10.39
DINNER PLAIN (MOUNT HOTHAM AIRPORT),28/07/2016,1.2,0.0, ,6.9,-2.3,91,60,3.84,11.46
DINNER PLAIN (MOUNT HOTHAM AIRPORT),29/07/2016,1.0,0.0, ,7.6,-0.2,98,72,5.09,9.02
DINNER PLAIN (MOUNT HOTHAM AIRPORT),30/07/2016,1.1,0.0, ,8.2,-3.1,99,66,3.46,10.61
DINNER PLAIN (MOUNT HOTHAM AIRPORT),31/07/2016,1.4,0.0, ,8.7,1.9,95,58,4.69,10.81
Totals:,,28.2,170.2, ,,,,,, 
