'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for DINNER PLAIN (MOUNT HOTHAM AIRPORT) Victoria for March 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
DINNER PLAIN (MOUNT HOTHAM AIRPORT),01/03/2010,2.7,0.2, ,13.2,4.2,99,68,0.00,20.56
DINNER PLAIN (MOUNT HOTHAM AIRPORT),02/03/2010,3.6,0.0, ,17.8,2.1,99,38,0.87,27.15
DINNER PLAIN (MOUNT HOTHAM AIRPORT),03/03/2010,4.4,0.2, ,23.4,5.8,99,36,1.81,27.36
DINNER PLAIN (MOUNT HOTHAM AIRPORT),04/03/2010,4.0,0.0, ,22.7,9.2,87,39,1.90,22.46
DINNER PLAIN (MOUNT HOTHAM AIRPORT),05/03/2010,2.3,0.0, ,17.4,12.4,99,67,2.23,12.92
DINNER PLAIN (MOUNT HOTHAM AIRPORT),06/03/2010,3.9,4.0, ,23.4,13.5,99,53,2.94,20.58
DINNER PLAIN (MOUNT HOTHAM AIRPORT),07/03/2010,1.5,11.6, ,14.8,12.6,100,85,1.71,8.59
DINNER PLAIN (MOUNT HOTHAM AIRPORT),08/03/2010,3.6,46.8, ,17.0,11.9,100,55,6.07,23.65
DINNER PLAIN (MOUNT HOTHAM AIRPORT),09/03/2010,3.1,9.2, ,16.1,8.2,99,58,4.82,20.86
DINNER PLAIN (MOUNT HOTHAM AIRPORT),10/03/2010,2.1,0.2, ,9.6,1.8,99,63,2.89,18.16
DINNER PLAIN (MOUNT HOTHAM AIRPORT),11/03/2010,3.4,0.0, ,15.6,-0.2,99,31,1.71,26.18
DINNER PLAIN (MOUNT HOTHAM AIRPORT),12/03/2010,3.6,0.0, ,17.7,2.9,99,29,1.77,25.72
DINNER PLAIN (MOUNT HOTHAM AIRPORT),13/03/2010,3.4,0.0, ,17.5,4.3,99,47,1.80,24.82
DINNER PLAIN (MOUNT HOTHAM AIRPORT),14/03/2010,3.1,0.2, ,18.4,4.1,99,49,2.00,21.38
DINNER PLAIN (MOUNT HOTHAM AIRPORT),15/03/2010,3.0,0.0, ,19.4,7.2,98,53,1.49,19.98
DINNER PLAIN (MOUNT HOTHAM AIRPORT),16/03/2010,3.9,0.0, ,21.1,7.2,85,35,1.82,24.66
DINNER PLAIN (MOUNT HOTHAM AIRPORT),17/03/2010,4.2,0.0, ,22.3,9.8,84,42,2.72,24.16
DINNER PLAIN (MOUNT HOTHAM AIRPORT),18/03/2010,4.0,0.0, ,23.5,10.8,81,38,2.62,20.35
DINNER PLAIN (MOUNT HOTHAM AIRPORT),19/03/2010,4.3,0.0, ,21.0,12.1,82,41,5.36,19.59
DINNER PLAIN (MOUNT HOTHAM AIRPORT),20/03/2010,4.5,0.0, ,22.7,11.5,79,46,6.00,19.50
DINNER PLAIN (MOUNT HOTHAM AIRPORT),21/03/2010,4.2,0.0, ,18.7,13.8,90,42,5.89,22.65
DINNER PLAIN (MOUNT HOTHAM AIRPORT),22/03/2010,3.2,0.0, ,18.7,0.5,96,32,1.61,23.58
DINNER PLAIN (MOUNT HOTHAM AIRPORT),23/03/2010,3.9,0.0, ,21.1,5.3,91,25,2.41,23.38
DINNER PLAIN (MOUNT HOTHAM AIRPORT),24/03/2010,3.2,0.0, ,18.9,3.1,99,38,1.66,23.02
DINNER PLAIN (MOUNT HOTHAM AIRPORT),25/03/2010,3.9,0.0, ,22.0,5.7,97,39,2.89,23.39
DINNER PLAIN (MOUNT HOTHAM AIRPORT),26/03/2010,3.7,0.0, ,20.9,9.7,77,37,2.93,20.03
DINNER PLAIN (MOUNT HOTHAM AIRPORT),27/03/2010,3.5,0.0, ,22.1,10.4,99,38,2.46,19.96
DINNER PLAIN (MOUNT HOTHAM AIRPORT),28/03/2010,3.1,0.0, ,20.6,11.6,99,44,3.24,15.10
DINNER PLAIN (MOUNT HOTHAM AIRPORT),29/03/2010,2.6,8.8, ,18.3,11.9,99,63,4.12,15.56
DINNER PLAIN (MOUNT HOTHAM AIRPORT),30/03/2010,1.5,2.2, ,14.1,7.0,99,87,2.29,11.88
DINNER PLAIN (MOUNT HOTHAM AIRPORT),31/03/2010,2.1,0.4, ,15.0,7.1,99,70,1.34,16.01
Totals:,,103.5,83.8, ,,,,,, 
