'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for DINNER PLAIN (MOUNT HOTHAM AIRPORT) Victoria for April 2014,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
DINNER PLAIN (MOUNT HOTHAM AIRPORT),01/04/2014,2.4,0.0, ,21.4,9.8,89,46,2.11,9.78
DINNER PLAIN (MOUNT HOTHAM AIRPORT),02/04/2014,2.9,6.4, ,22.1,9.7,99,49,3.13,14.63
DINNER PLAIN (MOUNT HOTHAM AIRPORT),03/04/2014,1.0,1.6, ,13.1,12.2,100,75,2.50,3.30
DINNER PLAIN (MOUNT HOTHAM AIRPORT),04/04/2014,0.7,13.0, ,10.4,6.8,100,94,2.24,2.91
DINNER PLAIN (MOUNT HOTHAM AIRPORT),05/04/2014,0.9,15.6, ,12.7,7.3,100,93,2.36,5.58
DINNER PLAIN (MOUNT HOTHAM AIRPORT),06/04/2014,2.0,2.6, ,15.2,2.8,100,63,2.00,15.73
DINNER PLAIN (MOUNT HOTHAM AIRPORT),07/04/2014,2.0,0.0, ,16.7,4.2,100,47,1.40,12.80
DINNER PLAIN (MOUNT HOTHAM AIRPORT),08/04/2014,1.6,0.0, ,16.5,5.1,99,60,1.54,8.99
DINNER PLAIN (MOUNT HOTHAM AIRPORT),09/04/2014,0.9,3.4, ,13.2,9.0,100,89,1.20,4.86
DINNER PLAIN (MOUNT HOTHAM AIRPORT),10/04/2014,0.7,8.6, ,12.6,9.6,100,100,0.58,3.12
DINNER PLAIN (MOUNT HOTHAM AIRPORT),11/04/2014,0.6,25.8, ,11.7,10.4,100,99,3.74,3.54
DINNER PLAIN (MOUNT HOTHAM AIRPORT),12/04/2014,1.1,7.0, ,11.8,6.4,100,83,3.76,6.68
DINNER PLAIN (MOUNT HOTHAM AIRPORT),13/04/2014,1.7,3.0, ,13.3,2.0,100,59,1.61,14.54
DINNER PLAIN (MOUNT HOTHAM AIRPORT),14/04/2014,1.2,1.0, ,10.2,0.7,99,64,1.47,8.99
DINNER PLAIN (MOUNT HOTHAM AIRPORT),15/04/2014,1.1,0.0, ,10.6,0.8,100,77,2.36,7.39
DINNER PLAIN (MOUNT HOTHAM AIRPORT),16/04/2014,1.6,0.2, ,14.0,0.4,100,52,1.21,13.54
DINNER PLAIN (MOUNT HOTHAM AIRPORT),17/04/2014,1.7,0.0, ,14.7,1.4,100,53,1.32,14.09
DINNER PLAIN (MOUNT HOTHAM AIRPORT),18/04/2014,1.5,0.2, ,12.8,4.5,99,56,3.69,4.34
DINNER PLAIN (MOUNT HOTHAM AIRPORT),19/04/2014,1.6,1.4, ,10.0,0.8,99,57,2.43,14.05
DINNER PLAIN (MOUNT HOTHAM AIRPORT),20/04/2014,1.4,0.0, ,9.7,-2.3,99,59,2.23,12.49
DINNER PLAIN (MOUNT HOTHAM AIRPORT),21/04/2014,1.7,0.0, ,13.2,-1.9,94,47,2.59,10.60
DINNER PLAIN (MOUNT HOTHAM AIRPORT),22/04/2014,2.2,0.0, ,14.5,6.5,99,43,4.79,10.22
DINNER PLAIN (MOUNT HOTHAM AIRPORT),23/04/2014,2.0,1.6, ,13.6,5.6,91,58,4.98,12.81
DINNER PLAIN (MOUNT HOTHAM AIRPORT),24/04/2014,1.9,0.0, ,11.4,5.0,99,43,4.44,8.39
DINNER PLAIN (MOUNT HOTHAM AIRPORT),25/04/2014,2.5,0.0, ,15.3,-4.0,99,32,3.62,14.78
DINNER PLAIN (MOUNT HOTHAM AIRPORT),26/04/2014,1.3,0.0, ,12.1,8.2,99,67,5.75,4.69
DINNER PLAIN (MOUNT HOTHAM AIRPORT),27/04/2014,1.2,0.0, ,11.5,0.9,99,67,1.83,10.37
DINNER PLAIN (MOUNT HOTHAM AIRPORT),28/04/2014,2.0,0.2, ,15.9,0.5,99,57,4.59,12.31
DINNER PLAIN (MOUNT HOTHAM AIRPORT),29/04/2014,1.4,0.0, ,15.0,9.7,99,69,6.12,2.98
DINNER PLAIN (MOUNT HOTHAM AIRPORT),30/04/2014,0.7,10.4, ,6.1,1.7,99,82,2.41,5.48
Totals:,,45.5,102, ,,,,,, 
