'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for POUND CREEK Victoria for May 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
POUND CREEK,01/05/2009,1.2,0.0, ,15.2,4.6,100,78,4.43,9.52
POUND CREEK,02/05/2009,1.1,1.6, ,16.8,7.9,100,89,3.65,12.87
POUND CREEK,03/05/2009,0.9,0.0, ,17.2,6.3,100,97,3.53,12.03
POUND CREEK,04/05/2009,1.0,0.6, ,16.2,9.9,100,92,4.44,11.92
POUND CREEK,05/05/2009,1.1,2.4, ,16.0,1.8,100,86,2.15,14.15
POUND CREEK,06/05/2009,0.8,0.0, ,15.2,5.6,100,95,3.22,10.18
POUND CREEK,07/05/2009,2.4,4.0, ,15.8,10.6,100,38,5.74,11.31
POUND CREEK,08/05/2009,3.3,0.4, ,16.4,11.7,43,35,4.37,10.80
POUND CREEK,09/05/2009,3.4,0.8, ,15.7,12.7,41,36,4.67,9.42
POUND CREEK,10/05/2009, ,0.0, ,17.5,8.3, , , ,12.09
POUND CREEK,11/05/2009,1.5,0.0, ,15.5,2.7,79,36,1.81,11.32
POUND CREEK,12/05/2009,2.0,0.0, ,15.9,5.3,68,35,2.65,10.29
POUND CREEK,13/05/2009,3.1,0.0, ,15.5,7.8,56,36,5.31,8.59
POUND CREEK,14/05/2009,4.1,4.4, ,15.4,11.1,44,35,7.69,8.48
POUND CREEK,15/05/2009,4.7,0.2, ,16.2,12.7,40,33,8.30,4.86
POUND CREEK,16/05/2009,4.1,13.4, ,13.4,10.8,47,40,10.08,9.53
POUND CREEK,17/05/2009,2.9,4.4, ,16.1,10.5,60,35,4.66,11.19
POUND CREEK,18/05/2009,1.4,0.4, ,15.5,3.2,78,35,1.61,12.13
POUND CREEK,19/05/2009,1.9,0.2, ,18.3,0.9,90,30,2.21,12.40
POUND CREEK,20/05/2009,1.2,0.4, ,16.8,2.0,84,33,1.15,11.00
POUND CREEK,21/05/2009,2.0,0.2, ,17.6,1.3,90,31,2.70,11.96
POUND CREEK,22/05/2009,3.1,0.2, ,18.6,6.1,61,29,4.51,12.03
POUND CREEK,23/05/2009,3.0,0.0, ,19.7,8.5,52,27,3.87,10.62
POUND CREEK,24/05/2009,2.1,0.2, ,22.4,9.2,51,23,1.93,10.42
POUND CREEK,25/05/2009,3.1,0.0, ,18.2,8.7,41,29,3.75,5.80
POUND CREEK,26/05/2009,2.5,1.8, ,16.2,11.5,60,34,3.89,10.60
POUND CREEK,27/05/2009,2.5,1.2, ,15.0,6.7,57,37,4.34,8.73
POUND CREEK,28/05/2009,1.7,1.0, ,14.3,11.0,100,42,4.31,8.86
POUND CREEK,29/05/2009,1.0,0.0, ,15.4,3.8,99,58,2.01,10.42
POUND CREEK,30/05/2009,1.2,0.2, ,15.2,2.7,99,67,3.96,10.57
POUND CREEK,31/05/2009,1.4,0.6, ,16.0,3.8,99,56,3.42,10.84
Totals:,,65.7,38.6, ,,,,,, 
