'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ESSENDON AIRPORT Victoria for February 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 March 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ESSENDON AIRPORT,01/02/2013,4.2,12.2, ,19.2,10.1,98,49,7.58,22.52
ESSENDON AIRPORT,02/02/2013,5.0,0.4, ,20.8,11.8,79,47,5.90,24.91
ESSENDON AIRPORT,03/02/2013,4.5,5.6, ,25.0,15.2,100,51,4.51,20.88
ESSENDON AIRPORT,04/02/2013,4.7,0.0, ,22.8,15.8,93,53,5.21,24.50
ESSENDON AIRPORT,05/02/2013,6.6,0.0, ,28.1,14.5,91,24,4.33,27.36
ESSENDON AIRPORT,06/02/2013,9.6,0.0, ,37.5,12.3,93,9,4.87,26.62
ESSENDON AIRPORT,07/02/2013,6.9,0.0, ,30.5,17.2,75,34,4.57,25.92
ESSENDON AIRPORT,08/02/2013,6.0,0.0, ,29.0,15.6,85,36,3.48,26.32
ESSENDON AIRPORT,09/02/2013,6.7,0.0, ,31.0,13.7,94,30,4.46,25.70
ESSENDON AIRPORT,10/02/2013,5.1,0.2, ,22.5,15.5,97,39,6.89,22.48
ESSENDON AIRPORT,11/02/2013,6.0,0.0, ,25.5,14.3,75,48,6.36,26.92
ESSENDON AIRPORT,12/02/2013,5.0,0.0, ,26.0,14.6,86,54,4.88,23.21
ESSENDON AIRPORT,13/02/2013,6.8,0.0, ,32.4,14.0,92,34,4.04,26.68
ESSENDON AIRPORT,14/02/2013,6.2,0.0, ,33.3,16.9,92,31,3.79,20.75
ESSENDON AIRPORT,15/02/2013,6.3,0.0, ,31.2,17.9,93,40,3.95,26.30
ESSENDON AIRPORT,16/02/2013,7.6,0.0, ,35.1,17.0,93,23,4.32,25.05
ESSENDON AIRPORT,17/02/2013,7.7,0.0, ,35.8,17.5,77,25,3.86,26.11
ESSENDON AIRPORT,18/02/2013,10.3,0.0, ,36.8,18.4,66,20,6.89,25.90
ESSENDON AIRPORT,19/02/2013,3.1,0.0, ,19.4,18.8,97,34,5.77,5.04
ESSENDON AIRPORT,20/02/2013,6.2,0.0, ,29.0,15.1,84,43,5.13,25.66
ESSENDON AIRPORT,21/02/2013,4.9,0.0, ,31.0,15.3,97,46,3.53,19.01
ESSENDON AIRPORT,22/02/2013,6.0,4.2, ,31.9,19.2,90,35,3.57,22.73
ESSENDON AIRPORT,23/02/2013,6.4,0.2, ,31.9,17.1,96,28,3.68,25.16
ESSENDON AIRPORT,24/02/2013,6.5,0.0, ,34.0,16.9,84,21,3.25,22.48
ESSENDON AIRPORT,25/02/2013,5.6,0.0, ,31.9,20.6,94,50,4.40,21.83
ESSENDON AIRPORT,26/02/2013,3.1,20.8, ,28.2,16.2,100,68,3.07,13.27
ESSENDON AIRPORT,27/02/2013,3.0,3.4, ,28.5,16.8,100,65,5.86,7.49
ESSENDON AIRPORT,28/02/2013,3.4,12.0, ,19.3,14.0,100,50,7.46,13.62
Totals:,,163.4,59, ,,,,,, 
