'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE NELSON LIGHTHOUSE Victoria for February 2015,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 March 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE NELSON LIGHTHOUSE,01/02/2015,2.7,0.0, ,15.9,13.3,84,64,8.69,7.24
CAPE NELSON LIGHTHOUSE,02/02/2015,3.1,0.0, ,17.3,12.9,82,63,8.10,11.10
CAPE NELSON LIGHTHOUSE,03/02/2015,3.5,0.0, ,17.9,14.1,76,60,5.39,15.03
CAPE NELSON LIGHTHOUSE,04/02/2015,4.2,0.0, ,18.4,13.5,91,53,8.01,23.20
CAPE NELSON LIGHTHOUSE,05/02/2015,4.0,0.0, ,18.5,13.8,85,69,8.14,26.45
CAPE NELSON LIGHTHOUSE,06/02/2015,5.6,0.0, ,24.5,15.8,87,55,7.49,28.27
CAPE NELSON LIGHTHOUSE,07/02/2015,4.8,0.0, ,30.7,17.6,94,39,3.90,13.84
CAPE NELSON LIGHTHOUSE,08/02/2015,4.0,0.0, ,20.4,16.0,91,63,6.26,21.68
CAPE NELSON LIGHTHOUSE,09/02/2015,3.6,0.0, ,20.0,14.6,93,63,5.92,19.66
CAPE NELSON LIGHTHOUSE,10/02/2015,4.4,0.0, ,22.5,14.9,96,62,4.41,25.83
CAPE NELSON LIGHTHOUSE,11/02/2015,2.4,0.2, ,19.9,15.5,97,65,4.02,9.99
CAPE NELSON LIGHTHOUSE,12/02/2015,4.3,0.0, ,18.1,15.1,90,62,7.85,28.25
CAPE NELSON LIGHTHOUSE,13/02/2015,3.4,0.0, ,22.5,15.7,94,67,5.54,16.05
CAPE NELSON LIGHTHOUSE,14/02/2015,4.7,8.6, ,25.4,16.9,94,68,5.05,26.93
CAPE NELSON LIGHTHOUSE,15/02/2015,2.8,0.0, ,24.5,17.6,92,67,6.43,7.32
CAPE NELSON LIGHTHOUSE,16/02/2015,3.6,0.0, ,20.3,15.8,91,71,5.37,21.37
CAPE NELSON LIGHTHOUSE,17/02/2015,2.9,0.0, ,18.6,15.5,84,66,5.18,11.80
CAPE NELSON LIGHTHOUSE,18/02/2015,3.0,0.0, ,18.5,15.2,86,70,6.11,14.75
CAPE NELSON LIGHTHOUSE,19/02/2015,4.0,0.0, ,22.3,15.9,97,73,5.83,25.83
CAPE NELSON LIGHTHOUSE,20/02/2015,3.7,0.0, ,21.7,15.8,96,73,5.01,23.77
CAPE NELSON LIGHTHOUSE,21/02/2015,6.0,0.0, ,27.5,16.3,95,40,5.80,25.17
CAPE NELSON LIGHTHOUSE,22/02/2015,4.4,0.0, ,27.5,18.2,85,41,3.19,15.89
CAPE NELSON LIGHTHOUSE,23/02/2015,3.9,0.2, ,19.2,17.3,91,51,6.32,18.29
CAPE NELSON LIGHTHOUSE,24/02/2015,5.0,0.0, ,18.8,14.6,66,50,7.27,23.72
CAPE NELSON LIGHTHOUSE,25/02/2015,3.8,0.0, ,21.7,15.0,91,67,5.80,21.95
CAPE NELSON LIGHTHOUSE,26/02/2015,3.2,0.0, ,20.6,16.2,93,74,4.21,19.69
CAPE NELSON LIGHTHOUSE,27/02/2015,2.9,0.0, ,20.8,14.8,91,64,3.63,13.78
CAPE NELSON LIGHTHOUSE,28/02/2015,4.0,1.0, ,27.1,15.3,92,51,5.74,10.92
Totals:,,107.9,10, ,,,,,, 
