'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE NELSON LIGHTHOUSE Victoria for May 2018,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 June 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE NELSON LIGHTHOUSE,01/05/2018,3.1,0.0, ,22.9,8.0,95,40,4.60,11.96
CAPE NELSON LIGHTHOUSE,02/05/2018,4.6,0.0, ,23.1,14.0,50,34,5.77,8.89
CAPE NELSON LIGHTHOUSE,03/05/2018,3.1,0.2, ,17.5,15.0,94,34,7.48,2.26
CAPE NELSON LIGHTHOUSE,04/05/2018,2.3,17.6, ,16.1,9.6,93,63,10.42,9.70
CAPE NELSON LIGHTHOUSE,05/05/2018,1.7,8.0, ,18.1,11.8,91,79,8.85,9.44
CAPE NELSON LIGHTHOUSE,06/05/2018,1.7,1.4, ,19.1,13.7,94,74,5.86,8.94
CAPE NELSON LIGHTHOUSE,07/05/2018,3.1,0.2, ,19.2,13.0,89,50,8.78,6.68
CAPE NELSON LIGHTHOUSE,08/05/2018,2.0,4.4, ,16.2,9.1,74,57,3.81,10.71
CAPE NELSON LIGHTHOUSE,09/05/2018,2.0,0.0, ,17.9,11.6,94,68,8.49,8.31
CAPE NELSON LIGHTHOUSE,10/05/2018,2.0,10.2, ,13.1,7.6,92,64,12.69,8.13
CAPE NELSON LIGHTHOUSE,11/05/2018,2.6,6.4, ,13.5,8.2,83,59,14.31,5.27
CAPE NELSON LIGHTHOUSE,12/05/2018,1.6,0.0, ,13.8,11.7,92,72,8.86,5.43
CAPE NELSON LIGHTHOUSE,13/05/2018,1.3,0.0, ,14.0,12.2,93,74,5.81,4.73
CAPE NELSON LIGHTHOUSE,14/05/2018,1.1,0.4, ,14.6,9.2,96,72,3.14,4.96
CAPE NELSON LIGHTHOUSE,15/05/2018,1.9,1.6, ,14.1,12.2,95,59,8.07,8.08
CAPE NELSON LIGHTHOUSE,16/05/2018,1.9,0.0, ,13.9,11.2,73,64,5.28,4.52
CAPE NELSON LIGHTHOUSE,17/05/2018,1.6,0.0, ,14.9,11.9,95,69,8.42,5.09
CAPE NELSON LIGHTHOUSE,18/05/2018,1.4,1.4, ,15.7,12.7,95,72,4.84,9.04
CAPE NELSON LIGHTHOUSE,19/05/2018,1.7,0.0, ,15.1,10.8,91,66,6.80,7.81
CAPE NELSON LIGHTHOUSE,20/05/2018,1.2,0.2, ,15.9,11.8,94,82,10.35,3.57
CAPE NELSON LIGHTHOUSE,21/05/2018,1.7,3.0, ,15.5,12.5,93,71,9.96,5.96
CAPE NELSON LIGHTHOUSE,22/05/2018,1.1,1.2, ,14.8,12.3,97,80,7.17,6.15
CAPE NELSON LIGHTHOUSE,23/05/2018,1.3,1.0, ,15.0,12.8,93,73,5.03,3.36
CAPE NELSON LIGHTHOUSE,24/05/2018,1.9,0.0, ,15.4,13.1,79,61,5.13,4.65
CAPE NELSON LIGHTHOUSE,25/05/2018,1.5,0.0, ,16.2,11.9,85,67,3.78,8.06
CAPE NELSON LIGHTHOUSE,26/05/2018,1.6,0.0, ,16.2,7.1,90,63,4.97,9.06
CAPE NELSON LIGHTHOUSE,27/05/2018,2.6,0.0, ,19.2,9.6,77,58,7.04,4.62
CAPE NELSON LIGHTHOUSE,28/05/2018,1.9,1.2, ,20.6,13.8,93,69,6.48,8.55
CAPE NELSON LIGHTHOUSE,29/05/2018,1.9,13.8, ,14.3,12.0,95,61,9.05,7.50
CAPE NELSON LIGHTHOUSE,30/05/2018,2.1,5.4, ,14.9,7.7,94,58,9.89,5.78
CAPE NELSON LIGHTHOUSE,31/05/2018,1.6,3.8, ,14.5,11.0,86,59,4.50,9.38
Totals:,,61.1,81.4, ,,,,,, 
