'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE NELSON LIGHTHOUSE Victoria for April 2019,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 May 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE NELSON LIGHTHOUSE,01/04/2019,2.2,0.4, ,18.0,12.0,87,54,1.96,12.80
CAPE NELSON LIGHTHOUSE,02/04/2019,3.1,0.0, ,21.9,7.7,92,50,3.38,17.10
CAPE NELSON LIGHTHOUSE,03/04/2019,2.4,0.0, ,17.4,11.0,95,51,6.70,3.73
CAPE NELSON LIGHTHOUSE,04/04/2019,3.1,1.0, ,20.2,13.9,89,65,7.74,15.81
CAPE NELSON LIGHTHOUSE,05/04/2019,6.7,0.0, ,30.3,14.3,87,27,8.18,10.92
CAPE NELSON LIGHTHOUSE,06/04/2019,2.8,3.4, ,16.6,14.0,88,57,6.62,12.07
CAPE NELSON LIGHTHOUSE,07/04/2019,2.8,0.2, ,19.4,9.2,96,58,8.17,9.37
CAPE NELSON LIGHTHOUSE,08/04/2019,2.7,3.4, ,17.9,12.7,96,56,8.06,10.81
CAPE NELSON LIGHTHOUSE,09/04/2019,3.0,4.2, ,15.8,11.6,71,54,5.91,12.79
CAPE NELSON LIGHTHOUSE,10/04/2019,2.0,0.0, ,15.8,11.9,78,56,3.69,4.87
CAPE NELSON LIGHTHOUSE,11/04/2019,2.2,0.0, ,17.1,11.4,82,56,3.41,9.64
CAPE NELSON LIGHTHOUSE,12/04/2019,3.2,0.0, ,20.5,8.2,92,41,4.48,15.28
CAPE NELSON LIGHTHOUSE,13/04/2019,1.3,0.4, ,16.2,12.3,95,78,4.35,4.87
CAPE NELSON LIGHTHOUSE,14/04/2019,1.8,0.4, ,18.3,14.3,95,75,5.23,9.26
CAPE NELSON LIGHTHOUSE,15/04/2019,2.9,0.2, ,23.3,12.7,95,44,3.64,11.61
CAPE NELSON LIGHTHOUSE,16/04/2019,6.7,0.0, ,31.4,16.9,67,22,6.09,14.61
CAPE NELSON LIGHTHOUSE,17/04/2019,4.5,0.0, ,24.0,18.5,97,28,8.90,1.04
CAPE NELSON LIGHTHOUSE,18/04/2019,2.9,7.8, ,16.4,12.5,71,53,5.48,10.83
CAPE NELSON LIGHTHOUSE,19/04/2019,2.8,0.0, ,22.2,11.4,88,66,6.49,13.49
CAPE NELSON LIGHTHOUSE,20/04/2019,7.2,0.0, ,32.5,13.7,66,22,6.66,13.34
CAPE NELSON LIGHTHOUSE,21/04/2019,3.6,0.0, ,21.3,17.0,84,35,6.14,5.38
CAPE NELSON LIGHTHOUSE,22/04/2019,2.3,0.0, ,17.5,13.0,79,51,3.34,10.59
CAPE NELSON LIGHTHOUSE,23/04/2019,1.6,0.0, ,17.4,6.7,91,61,2.03,11.12
CAPE NELSON LIGHTHOUSE,24/04/2019,1.7,0.0, ,16.8,9.4,94,68,4.89,8.38
CAPE NELSON LIGHTHOUSE,25/04/2019,2.1,0.0, ,16.6,13.6,96,65,9.37,7.09
CAPE NELSON LIGHTHOUSE,26/04/2019,2.6,1.0, ,13.7,10.9,88,51,9.06,9.99
CAPE NELSON LIGHTHOUSE,27/04/2019,2.2,0.8, ,14.6,10.4,86,60,8.45,4.32
CAPE NELSON LIGHTHOUSE,28/04/2019,1.8,0.2, ,14.6,12.5,92,70,7.62,7.72
CAPE NELSON LIGHTHOUSE,29/04/2019,1.5,0.6, ,15.7,12.1,92,63,3.45,5.00
CAPE NELSON LIGHTHOUSE,30/04/2019,3.4,0.0, ,20.9,7.9,92,43,7.32,9.60
Totals:,,89.1,24, ,,,,,, 
