'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BREAKWATER (GEELONG RACECOURSE) Victoria for August 2016,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 September 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BREAKWATER (GEELONG RACECOURSE),01/08/2016,1.1,0.2, ,15.5,8.7,95,74,2.94,4.06
BREAKWATER (GEELONG RACECOURSE),02/08/2016,1.4,9.8, ,13.8,6.8,95,65,4.04,9.62
BREAKWATER (GEELONG RACECOURSE),03/08/2016,1.2,2.0, ,14.0,7.3,95,71,2.93,8.69
BREAKWATER (GEELONG RACECOURSE),04/08/2016,1.2,1.2, ,13.9,3.3,96,58,1.52,11.85
BREAKWATER (GEELONG RACECOURSE),05/08/2016,1.3,0.0, ,14.0,2.7,95,50,1.68,10.22
BREAKWATER (GEELONG RACECOURSE),06/08/2016,0.9,0.0, ,12.1,6.6,94,65,0.82,6.61
BREAKWATER (GEELONG RACECOURSE),07/08/2016,1.2,0.0, ,15.6,7.1,95,43,0.90,10.53
BREAKWATER (GEELONG RACECOURSE),08/08/2016,1.5,0.0, ,15.4,3.2,95,51,2.18,9.20
BREAKWATER (GEELONG RACECOURSE),09/08/2016,2.4,0.0, ,17.2,8.6,93,48,5.87,6.63
BREAKWATER (GEELONG RACECOURSE),10/08/2016,2.1,1.8, ,14.9,8.2,94,54,6.31,10.20
BREAKWATER (GEELONG RACECOURSE),11/08/2016,1.8,5.6, ,14.5,6.0,92,57,4.35,11.49
BREAKWATER (GEELONG RACECOURSE),12/08/2016,1.9,0.2, ,15.7,7.2,94,58,4.57,10.88
BREAKWATER (GEELONG RACECOURSE),13/08/2016,1.6,2.0, ,15.2,5.1,94,61,3.84,6.81
BREAKWATER (GEELONG RACECOURSE),14/08/2016,1.7,0.2, ,16.6,8.3,95,61,3.06,11.64
BREAKWATER (GEELONG RACECOURSE),15/08/2016,2.0,0.4, ,18.4,8.7,95,50,2.71,12.91
BREAKWATER (GEELONG RACECOURSE),16/08/2016,2.6,0.0, ,19.8,4.2,95,37,3.18,12.94
BREAKWATER (GEELONG RACECOURSE),17/08/2016,1.6,0.2, ,15.1,11.1,95,63,3.17,10.04
BREAKWATER (GEELONG RACECOURSE),18/08/2016,3.2,0.0, ,22.6,4.8,96,38,4.28,12.90
BREAKWATER (GEELONG RACECOURSE),19/08/2016,1.7,1.0, ,13.9,13.4,95,54,4.71,3.29
BREAKWATER (GEELONG RACECOURSE),20/08/2016,2.1,11.8, ,13.2,6.2,93,55,5.77,11.72
BREAKWATER (GEELONG RACECOURSE),21/08/2016,1.5,2.8, ,14.4,9.0,95,68,3.31,8.26
BREAKWATER (GEELONG RACECOURSE),22/08/2016,1.5,2.8, ,15.6,4.7,96,62,1.41,12.30
BREAKWATER (GEELONG RACECOURSE),23/08/2016,1.5,6.4, ,13.8,4.3,96,56,1.65,12.39
BREAKWATER (GEELONG RACECOURSE),24/08/2016,1.3,0.4, ,12.9,4.5,96,70,2.54,10.09
BREAKWATER (GEELONG RACECOURSE),25/08/2016,1.6,0.6, ,13.7,4.3,95,66,3.50,11.11
BREAKWATER (GEELONG RACECOURSE),26/08/2016,1.6,0.0, ,13.7,4.7,95,59,3.08,10.09
BREAKWATER (GEELONG RACECOURSE),27/08/2016,2.0,0.2, ,14.1,5.2,93,53,4.37,9.59
BREAKWATER (GEELONG RACECOURSE),28/08/2016,2.5,0.0, ,18.8,9.8,95,43,2.79,13.76
BREAKWATER (GEELONG RACECOURSE),29/08/2016,2.3,0.0, ,19.3,3.2,96,40,2.21,12.56
BREAKWATER (GEELONG RACECOURSE),30/08/2016,1.2,0.0, ,14.7,10.8,93,74,3.53,3.04
BREAKWATER (GEELONG RACECOURSE),31/08/2016,2.1,2.8, ,17.9,10.5,95,58,3.06,11.84
Totals:,,53.6,52.4, ,,,,,, 
