'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BREAKWATER (GEELONG RACECOURSE) Victoria for January 2021,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 February 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BREAKWATER (GEELONG RACECOURSE),01/01/2021,4.8,0.0, ,27.7,16.0,90,50,3.15,20.41
BREAKWATER (GEELONG RACECOURSE),02/01/2021,3.3,0.0, ,24.5,16.2,96,55,3.00,13.12
BREAKWATER (GEELONG RACECOURSE),03/01/2021,3.0,19.0, ,23.2,17.0,98,74,4.00,14.65
BREAKWATER (GEELONG RACECOURSE),04/01/2021,2.7,11.2, ,19.4,14.5,97,70,7.68,12.18
BREAKWATER (GEELONG RACECOURSE),05/01/2021,2.4,9.0, ,20.3,14.9,98,73,6.45,10.23
BREAKWATER (GEELONG RACECOURSE),06/01/2021,3.5,0.0, ,19.4,13.9,91,62,5.38,17.04
BREAKWATER (GEELONG RACECOURSE),07/01/2021,4.7,0.2, ,22.5,12.4,92,63,4.39,28.35
BREAKWATER (GEELONG RACECOURSE),08/01/2021,5.1,0.0, ,22.4,13.3,91,61,3.97,31.62
BREAKWATER (GEELONG RACECOURSE),09/01/2021,5.2,0.0, ,23.4,13.6,97,61,3.17,31.51
BREAKWATER (GEELONG RACECOURSE),10/01/2021,5.7,0.0, ,28.7,12.8,98,47,2.40,29.71
BREAKWATER (GEELONG RACECOURSE),11/01/2021,8.2,0.0, ,37.1,15.8,88,13,3.69,24.44
BREAKWATER (GEELONG RACECOURSE),12/01/2021,5.3,0.0, ,21.3,16.8,85,55,4.58,29.55
BREAKWATER (GEELONG RACECOURSE),13/01/2021,4.3,0.0, ,26.9,10.7,93,51,2.48,20.45
BREAKWATER (GEELONG RACECOURSE),14/01/2021,3.9,0.0, ,21.3,13.3,89,52,3.48,18.63
BREAKWATER (GEELONG RACECOURSE),15/01/2021,4.4,0.0, ,19.5,10.0,90,42,5.70,21.38
BREAKWATER (GEELONG RACECOURSE),16/01/2021,3.9,3.4, ,20.3,10.4,86,55,5.65,18.61
BREAKWATER (GEELONG RACECOURSE),17/01/2021,5.2,0.2, ,21.6,11.2,83,45,3.88,28.82
BREAKWATER (GEELONG RACECOURSE),18/01/2021,5.1,0.0, ,24.1,13.0,92,46,4.82,24.17
BREAKWATER (GEELONG RACECOURSE),19/01/2021,4.7,0.0, ,18.9,12.7,81,46,5.08,24.46
BREAKWATER (GEELONG RACECOURSE),20/01/2021,5.0,0.0, ,22.1,10.7,89,50,3.06,30.44
BREAKWATER (GEELONG RACECOURSE),21/01/2021,5.7,0.0, ,27.4,11.6,97,44,2.60,30.12
BREAKWATER (GEELONG RACECOURSE),22/01/2021,5.7,0.0, ,25.3,14.0,87,42,3.88,28.50
BREAKWATER (GEELONG RACECOURSE),23/01/2021,5.3,0.0, ,24.8,16.1,90,54,2.61,29.36
BREAKWATER (GEELONG RACECOURSE),24/01/2021,5.8,0.0, ,35.6,13.3,96,20,1.90,22.17
BREAKWATER (GEELONG RACECOURSE),25/01/2021,6.2,0.0, ,36.8,19.7,90,20,4.29,8.12
BREAKWATER (GEELONG RACECOURSE),26/01/2021,3.2,2.0, ,21.9,16.9,97,58,5.57,11.68
BREAKWATER (GEELONG RACECOURSE),27/01/2021,5.2,0.0, ,22.1,12.6,76,51,5.59,26.06
BREAKWATER (GEELONG RACECOURSE),28/01/2021,4.0,0.0, ,24.1,15.5,75,52,5.23,11.06
BREAKWATER (GEELONG RACECOURSE),29/01/2021,1.8,20.2, ,22.6,17.0,97,75,3.70,5.05
BREAKWATER (GEELONG RACECOURSE),30/01/2021,4.0,19.8, ,21.8,15.4,90,67,4.46,22.57
BREAKWATER (GEELONG RACECOURSE),31/01/2021,4.2,0.0, ,21.1,13.0,87,55,3.05,23.99
Totals:,,141.5,85, ,,,,,, 
