'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE OTWAY LIGHTHOUSE Victoria for December 2016,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 January 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE OTWAY LIGHTHOUSE,01/12/2016,4.1,0.0, ,18.9,13.1,85,63,3.14,25.10
CAPE OTWAY LIGHTHOUSE,02/12/2016,4.2,0.4, ,16.5,11.1,89,49,5.87,25.16
CAPE OTWAY LIGHTHOUSE,03/12/2016,4.6,0.0, ,17.6,7.9,83,54,4.99,31.52
CAPE OTWAY LIGHTHOUSE,04/12/2016,7.0,0.0, ,30.6,12.9,89,31,6.74,17.73
CAPE OTWAY LIGHTHOUSE,05/12/2016,3.7,2.4, ,17.0,14.1,89,57,7.15,19.32
CAPE OTWAY LIGHTHOUSE,06/12/2016, ,0.0, ,17.0,8.0,83,51,4.33, 
CAPE OTWAY LIGHTHOUSE,07/12/2016, ,0.0, , ,9.7,82,50,5.87,31.84
CAPE OTWAY LIGHTHOUSE,08/12/2016, , , ,17.0, ,88,34,12.18,16.27
CAPE OTWAY LIGHTHOUSE,09/12/2016,3.8,2.6, ,15.2,9.6,74,57,10.39,17.66
CAPE OTWAY LIGHTHOUSE,10/12/2016,3.2,0.0, ,15.9,10.7,89,62,5.54,17.82
CAPE OTWAY LIGHTHOUSE,11/12/2016,3.3,0.4, ,18.5,11.6,85,57,3.74,15.64
CAPE OTWAY LIGHTHOUSE,12/12/2016,6.5,0.0, ,27.0,11.7,84,32,3.94,29.97
CAPE OTWAY LIGHTHOUSE,13/12/2016,7.7,0.0, ,30.6,16.2,89,17,8.21,10.41
CAPE OTWAY LIGHTHOUSE,14/12/2016,4.6,0.4, ,16.1,12.6,86,50,8.91,27.26
CAPE OTWAY LIGHTHOUSE,15/12/2016,4.3,0.0, ,17.5,11.5,71,47,4.02,21.79
CAPE OTWAY LIGHTHOUSE,16/12/2016,4.5,0.0, ,17.8,12.4,83,68,4.42,31.30
CAPE OTWAY LIGHTHOUSE,17/12/2016,3.7,0.4, ,15.0,10.9,87,48,10.07,16.33
CAPE OTWAY LIGHTHOUSE,18/12/2016,5.5,1.6, ,19.5,9.9,68,46,5.76,31.25
CAPE OTWAY LIGHTHOUSE,19/12/2016,7.3,0.0, ,28.6,10.3,85,18,5.67,21.32
CAPE OTWAY LIGHTHOUSE,20/12/2016,4.2,6.8, ,17.7,13.3,91,60,9.27,26.83
CAPE OTWAY LIGHTHOUSE,21/12/2016,4.1,0.2, ,17.0,12.3,81,59,7.72,22.49
CAPE OTWAY LIGHTHOUSE,22/12/2016,4.0,0.2, ,18.3,12.5,87,68,3.83,26.18
CAPE OTWAY LIGHTHOUSE,23/12/2016,4.3,0.0, ,18.6,12.6,87,69,6.30,29.62
CAPE OTWAY LIGHTHOUSE,24/12/2016,4.7,0.0, ,21.3,15.4,93,72,6.50,31.81
CAPE OTWAY LIGHTHOUSE,25/12/2016,7.6,0.0, ,30.6,15.1,93,36,5.23,32.28
CAPE OTWAY LIGHTHOUSE,26/12/2016,2.3,0.0, ,18.4,15.7,94,57,3.96,6.41
CAPE OTWAY LIGHTHOUSE,27/12/2016,2.9,1.4, ,24.4,15.0,93,79,7.08,13.17
CAPE OTWAY LIGHTHOUSE,28/12/2016,3.7,4.4, ,28.4,16.4,93,70,7.88,12.29
CAPE OTWAY LIGHTHOUSE,29/12/2016,3.1,9.2, ,22.7,18.4,93,72,3.39,14.64
CAPE OTWAY LIGHTHOUSE,30/12/2016,3.8,1.8, ,20.5,16.8,91,66,6.95,19.03
CAPE OTWAY LIGHTHOUSE,31/12/2016,2.4,0.0, ,18.0,14.4,89,77,6.43,11.08
Totals:,,125.1,32.2, ,,,,,, 
