'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CASTERTON Victoria for December 2010,,,,,,,,,,
Issued at 22:30 GMT on Saturday 01 January 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CASTERTON,01/12/2010,3.6,0.0, ,22.5,12.9,92,68,5.23,18.27
CASTERTON,02/12/2010,6.1,0.2, ,27.5,15.6,96,40,3.28,30.10
CASTERTON,03/12/2010,5.8,10.0, ,27.6,13.8,94,43,3.00,28.88
CASTERTON,04/12/2010,6.4,0.2, ,30.4,14.7,93,39,3.17,28.81
CASTERTON,05/12/2010,6.2,0.0, ,32.1,15.9,98,41,3.94,23.88
CASTERTON,06/12/2010,4.9,40.2, ,25.8,16.7,98,58,4.63,23.96
CASTERTON,07/12/2010,3.9,19.2, ,26.9,17.0,97,68,5.11,17.12
CASTERTON,08/12/2010,3.8,17.6, ,20.7,18.2,96,63,5.39,19.83
CASTERTON,09/12/2010,4.8,6.0, ,22.2,11.0,97,48,4.39,25.85
CASTERTON,10/12/2010,4.4,2.2, ,16.8,7.1,88,45,6.39,27.19
CASTERTON,11/12/2010,4.4,0.4, ,19.7,11.3,93,58,7.28,26.51
CASTERTON,12/12/2010,4.2,5.8, ,17.7,9.0,92,53,4.70,27.18
CASTERTON,13/12/2010,4.3,1.2, ,20.1,9.3,91,54,3.07,25.67
CASTERTON,14/12/2010,7.0,0.0, ,27.7,10.5,94,32,4.12,33.93
CASTERTON,15/12/2010,5.9,0.2, ,19.5,14.3,86,36,6.27,32.02
CASTERTON,16/12/2010,4.3,0.0, ,19.8,6.7,93,47,3.81,25.17
CASTERTON,17/12/2010,4.4,0.4, ,18.7,10.7,90,54,4.92,26.57
CASTERTON,18/12/2010,4.1,10.0, ,18.0,9.6,95,52,4.52,25.56
CASTERTON,19/12/2010,3.7,8.2, ,14.7,9.7,93,58,5.38,25.57
CASTERTON,20/12/2010,3.4,1.6, ,17.0,5.2,93,62,4.68,22.37
CASTERTON,21/12/2010,4.3,4.8, ,16.7,10.0,94,51,3.92,28.56
CASTERTON,22/12/2010,5.1,0.0, ,21.8,4.0,94,47,2.11,34.18
CASTERTON,23/12/2010,5.0,0.0, ,19.7,6.9,95,50,3.58,33.59
CASTERTON,24/12/2010,7.0,0.0, ,27.2,7.1,85,30,3.66,35.22
CASTERTON,25/12/2010,6.0,0.0, ,26.4,12.7,90,33,3.53,28.18
CASTERTON,26/12/2010,4.1,0.0, ,17.9,10.5,95,50,4.65,23.87
CASTERTON,27/12/2010,3.8,0.0, ,16.4,8.0,91,49,4.26,22.81
CASTERTON,28/12/2010,5.3,0.0, ,23.4,3.8,95,35,1.61,34.02
CASTERTON,29/12/2010,5.6,0.0, ,24.6,7.8,95,45,2.85,32.91
CASTERTON,30/12/2010,6.7,0.0, ,27.2,7.8,95,36,3.52,34.82
CASTERTON,31/12/2010,11.7,0.0, ,37.0,14.4,92,18,7.67,34.70
Totals:,,160.2,128.2, ,,,,,, 
