'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NHILL AERODROME Victoria for January 2019,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 February 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NHILL AERODROME,01/01/2019,9.7,0.0, ,34.1,11.1,78,16,5.40,32.23
NHILL AERODROME,02/01/2019,8.7,0.0, ,33.0,13.2,88,22,4.97,32.10
NHILL AERODROME,03/01/2019,9.0,0.0, ,37.7,11.8,85,9,3.24,31.96
NHILL AERODROME,04/01/2019,14.4,0.0, ,42.5,22.2,61,10,7.95,29.97
NHILL AERODROME,05/01/2019,7.1,0.0, ,25.0,13.9,73,25,7.28,23.54
NHILL AERODROME,06/01/2019,7.3,0.0, ,28.4,8.0,86,25,4.52,31.61
NHILL AERODROME,07/01/2019,7.0,0.0, ,29.4,9.8,87,20,3.70,28.81
NHILL AERODROME,08/01/2019,8.4,0.0, ,30.1,12.5,79,22,5.69,31.39
NHILL AERODROME,09/01/2019,7.3,0.0, ,26.2,10.5,90,21,5.62,31.16
NHILL AERODROME,10/01/2019,6.5,0.0, ,27.7,8.1,78,15,3.20,27.23
NHILL AERODROME,11/01/2019,10.2,0.0, ,36.8,13.9,62,9,4.71,30.18
NHILL AERODROME,12/01/2019,11.8,0.0, ,36.4,19.0,51,14,7.14,30.82
NHILL AERODROME,13/01/2019,10.0,0.0, ,36.1,9.9,82,10,4.89,30.77
NHILL AERODROME,14/01/2019,9.6,0.0, ,40.8,13.5,80,5,3.32,29.72
NHILL AERODROME,15/01/2019,10.9,0.0, ,42.0,17.9,52,4,4.21,27.92
NHILL AERODROME,16/01/2019,8.9,0.0, ,39.1,18.3,39,9,4.27,14.49
NHILL AERODROME,17/01/2019,9.5,0.0, ,37.8,23.0,73,20,5.58,23.72
NHILL AERODROME,18/01/2019,4.9,1.0, ,30.6,21.6,75,39,5.14,7.12
NHILL AERODROME,19/01/2019,8.3,0.0, ,30.8,10.0,91,15,5.14,30.41
NHILL AERODROME,20/01/2019,8.9,0.0, ,34.8,13.2,83,24,5.10,30.30
NHILL AERODROME,21/01/2019,9.4,0.0, ,37.7,15.4,85,16,4.57,28.04
NHILL AERODROME,22/01/2019,10.0,0.0, ,40.2,17.3,67,14,4.12,29.82
NHILL AERODROME,23/01/2019,10.1,0.0, ,38.5,17.4,58,11,4.42,29.65
NHILL AERODROME,24/01/2019,11.4,0.0, ,43.8,19.3,56,8,4.41,29.50
NHILL AERODROME,25/01/2019,10.6,0.0, ,40.1,24.8,67,19,6.06,24.06
NHILL AERODROME,26/01/2019,8.2,0.0, ,31.3,15.1,87,22,5.61,28.72
NHILL AERODROME,27/01/2019,7.0,0.0, ,28.4,13.6,78,24,5.11,24.37
NHILL AERODROME,28/01/2019,7.1,0.0, ,31.8,10.4,81,19,3.16,28.79
NHILL AERODROME,29/01/2019,9.1,0.0, ,34.6,13.3,77,12,4.80,28.30
NHILL AERODROME,30/01/2019,12.9,0.0, ,40.4,15.8,69,8,7.28,26.84
NHILL AERODROME,31/01/2019,7.7,0.0, ,26.1,12.9,76,22,7.41,27.55
Totals:,,281.9,1, ,,,,,, 
