'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NHILL AERODROME Victoria for February 2018,,,,,,,,,,
Issued at 22:30 GMT on Thursday 01 March 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NHILL AERODROME,01/02/2018,7.6,0.0, ,27.3,7.2,75,22,6.19,28.19
NHILL AERODROME,02/02/2018,7.9,0.0, ,30.2,9.0,85,20,5.40,28.01
NHILL AERODROME,03/02/2018,8.1,0.0, ,31.5,12.0,84,20,5.36,27.67
NHILL AERODROME,04/02/2018,8.3,0.0, ,34.1,17.0,72,15,4.12,27.54
NHILL AERODROME,05/02/2018,10.1,0.0, ,37.4,17.6,57,11,5.25,26.08
NHILL AERODROME,06/02/2018,9.1,0.0, ,37.7,14.4,58,8,3.83,27.03
NHILL AERODROME,07/02/2018,9.6,0.0, ,38.6,17.3,47,13,4.25,27.00
NHILL AERODROME,08/02/2018,9.0,0.0, ,38.4,19.3,48,13,4.15,22.65
NHILL AERODROME,09/02/2018,6.9,0.0, ,36.9,20.2,58,19,3.01,19.38
NHILL AERODROME,10/02/2018,8.8,0.0, ,36.6,21.9,69,22,7.21,11.67
NHILL AERODROME,11/02/2018,6.0,0.0, ,25.8,11.4,88,29,4.94,24.24
NHILL AERODROME,12/02/2018,5.9,0.0, ,26.6,9.3,79,29,4.03,24.30
NHILL AERODROME,13/02/2018,6.7,0.0, ,30.5,11.3,84,21,3.62,26.00
NHILL AERODROME,14/02/2018,7.5,0.0, ,24.6,16.6,70,24,8.35,25.54
NHILL AERODROME,15/02/2018,5.1,0.0, ,23.8,9.5,82,37,5.48,19.55
NHILL AERODROME,16/02/2018,6.2,0.0, ,27.0,11.7,93,22,4.52,25.00
NHILL AERODROME,17/02/2018,5.9,0.0, ,28.5,9.3,82,28,3.55,24.20
NHILL AERODROME,18/02/2018,5.4,0.0, ,30.4,13.8,75,28,4.03,12.59
NHILL AERODROME,19/02/2018,7.3,0.0, ,29.6,15.4,87,31,7.24,23.67
NHILL AERODROME,20/02/2018,8.9,0.0, ,34.9,16.7,73,20,5.97,23.43
NHILL AERODROME,21/02/2018,5.5,0.0, ,31.0,20.3,62,30,4.50,8.23
NHILL AERODROME,22/02/2018,4.6,0.0, ,28.8,22.1,88,31,5.63,4.42
NHILL AERODROME,23/02/2018,9.7,0.8, ,39.4,18.9,86,20,6.60,19.23
NHILL AERODROME,24/02/2018,4.8,1.0, ,27.1,19.7,89,35,5.69,10.81
NHILL AERODROME,25/02/2018,5.9,0.0, ,23.2,12.1,85,29,7.39,22.43
NHILL AERODROME,26/02/2018,5.7,0.0, ,29.6,8.0,87,25,3.00,23.91
NHILL AERODROME,27/02/2018,7.7,0.0, ,34.8,13.1,55,14,3.74,23.64
NHILL AERODROME,28/02/2018,7.4,0.0, ,26.0,17.3,73,30,9.68,21.09
Totals:,,201.6,1.8, ,,,,,, 
