'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MALLACOOTA Victoria for April 2018,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 May 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MALLACOOTA,01/04/2018,1.9,0.0, ,20.9,12.7,93,63,2.08,8.24
MALLACOOTA,02/04/2018,3.1,0.0, ,23.2,14.1,79,54,3.88,10.80
MALLACOOTA,03/04/2018,2.6,0.0, ,20.4,11.9,84,56,3.18,12.13
MALLACOOTA,04/04/2018,2.5,0.0, ,20.4,11.2,91,62,2.88,15.35
MALLACOOTA,05/04/2018,2.3,0.2, ,19.7,11.4,94,75,3.31,16.39
MALLACOOTA,06/04/2018,2.1,0.0, ,19.5,16.1,79,63,2.81,6.85
MALLACOOTA,07/04/2018,2.5,0.0, ,21.6,12.2,92,65,3.14,14.39
MALLACOOTA,08/04/2018,2.7,0.0, ,23.6,12.6,92,66,2.88,16.09
MALLACOOTA,09/04/2018,3.6,0.0, ,23.6,16.2,86,46,4.26,14.94
MALLACOOTA,10/04/2018,3.2,0.0, ,24.1,13.9,86,56,4.98,11.75
MALLACOOTA,11/04/2018,3.1,0.0, ,27.8,17.5,83,48,2.83,10.44
MALLACOOTA,12/04/2018,5.8,0.0, ,37.2,14.3,91,16,3.54,10.56
MALLACOOTA,13/04/2018,2.8,0.0, ,23.8,13.7,87,45,3.09,10.25
MALLACOOTA,14/04/2018,4.4,0.6, ,26.4,16.6,87,22,4.17,13.39
MALLACOOTA,15/04/2018,3.7,1.0, ,22.9,7.8,85,30,4.22,10.64
MALLACOOTA,16/04/2018,4.0,0.0, ,26.2,12.6,87,34,4.52,10.95
MALLACOOTA,17/04/2018,3.0,0.2, ,19.2,13.1,78,45,4.54,10.29
MALLACOOTA,18/04/2018,3.0,0.0, ,22.5,6.9,86,44,3.49,14.42
MALLACOOTA,19/04/2018,2.1,0.0, ,20.6,10.4,89,60,2.16,13.47
MALLACOOTA,20/04/2018,2.0,0.0, ,20.2,10.1,93,71,2.97,13.72
MALLACOOTA,21/04/2018,2.2,0.0, ,20.3,12.8,92,65,3.48,13.19
MALLACOOTA,22/04/2018,3.0,0.0, ,24.2,11.6,91,47,3.40,13.79
MALLACOOTA,23/04/2018,1.7,0.2, ,19.3,8.6,93,74,2.41,13.58
MALLACOOTA,24/04/2018,3.8,0.2, ,28.6,11.2,92,32,3.38,13.27
MALLACOOTA,25/04/2018,2.1,0.0, ,21.4,13.3,88,66,2.92,11.53
MALLACOOTA,26/04/2018,2.8,0.2, ,20.9,13.9,88,46,4.32,10.82
MALLACOOTA,27/04/2018,2.3,0.0, ,19.1,12.3,80,54,3.67,8.41
MALLACOOTA,28/04/2018,1.9,0.0, ,18.4,9.6,89,64,3.19,11.67
MALLACOOTA,29/04/2018,2.1,0.0, ,19.5,11.0,89,54,3.34,8.02
MALLACOOTA,30/04/2018,2.9,0.0, ,21.9,11.2,89,28,3.05,12.49
Totals:,,85.2,2.6, ,,,,,, 
