'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for EAST SALE AIRPORT Victoria for September 2014,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 October 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
EAST SALE AIRPORT,01/09/2014,2.6,0.2,1.6,20.1,7.1,95,41,4.15,3.97
EAST SALE AIRPORT,02/09/2014,1.8,3.4,2.0,13.0,8.2,92,60,4.86,8.43
EAST SALE AIRPORT,03/09/2014,2.4,2.4,1.4,15.4,4.1,92,46,4.35,12.03
EAST SALE AIRPORT,04/09/2014,2.0,0.0,2.0,15.3,1.2,100,57,2.91,14.94
EAST SALE AIRPORT,05/09/2014,2.2,0.0,2.0,16.0,1.8,100,49,2.50,15.69
EAST SALE AIRPORT,06/09/2014,2.4,0.2,2.0,16.6,2.0,100,43,2.73,16.64
EAST SALE AIRPORT,07/09/2014,2.6,0.2,2.2,19.4,1.8,100,44,2.55,16.68
EAST SALE AIRPORT,08/09/2014,2.9,0.0,3.0,21.8,0.9,100,39,2.61,15.93
EAST SALE AIRPORT,09/09/2014,2.8,0.0,3.4,21.4,10.3,97,41,4.61,4.58
EAST SALE AIRPORT,10/09/2014,3.0,18.4,2.6,17.2,8.9,100,46,6.16,16.20
EAST SALE AIRPORT,11/09/2014,2.9,0.6,5.0,15.7,10.0,89,45,6.57,8.78
EAST SALE AIRPORT,12/09/2014,2.3,1.0,2.6,15.6,2.9,100,46,3.37,13.54
EAST SALE AIRPORT,13/09/2014,2.4,0.0,2.0,17.3,1.6,100,53,2.59,17.41
EAST SALE AIRPORT,14/09/2014,3.0,0.0,2.6,18.8,5.5,95,40,3.37,17.34
EAST SALE AIRPORT,15/09/2014,1.5,0.0,2.6,15.1,4.0,100,75,4.01,9.73
EAST SALE AIRPORT,16/09/2014,2.0,1.4,0.8,18.1,10.3,95,71,4.62,9.31
EAST SALE AIRPORT,17/09/2014,2.8,1.4,3.4,15.2,7.2,93,52,7.68,12.74
EAST SALE AIRPORT,18/09/2014,2.4,0.8,2.6,13.9,6.0,89,55,6.13,11.30
EAST SALE AIRPORT,19/09/2014,2.6,2.0,2.4,15.5,5.2,89,57,6.17,13.04
EAST SALE AIRPORT,20/09/2014,2.4,0.0,3.0,16.3,5.8,95,54,4.27,12.45
EAST SALE AIRPORT,21/09/2014,2.6,0.0,2.0,17.1,2.9,100,51,3.17,16.43
EAST SALE AIRPORT,22/09/2014,2.8,0.2,2.4,19.1,1.3,100,50,2.33,19.75
EAST SALE AIRPORT,23/09/2014,4.1,0.0,2.8,24.3,2.9,100,24,2.82,18.70
EAST SALE AIRPORT,24/09/2014,2.5,0.2,3.0,23.1,7.7,100,45,2.25,9.51
EAST SALE AIRPORT,25/09/2014,2.6,12.0,2.4,19.7,12.2,99,57,4.34,11.13
EAST SALE AIRPORT,26/09/2014,2.1,0.0,3.2,16.7,4.7,99,58,3.85,9.75
EAST SALE AIRPORT,27/09/2014,3.1,7.0,2.4,21.0,4.1,100,50,2.76,18.45
EAST SALE AIRPORT,28/09/2014,5.5,0.0,2.6,26.5,7.6,100,27,5.49,18.81
EAST SALE AIRPORT,29/09/2014,4.7,0.0,8.0,22.2,11.6,93,36,6.42,19.86
EAST SALE AIRPORT,30/09/2014,5.8,0.0,5.4,23.8,5.7,96,28,8.70,18.11
Totals:,,84.8,51.4,83.4,,,,,, 
