'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for REDESDALE Victoria for December 2013,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 January 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
REDESDALE,01/12/2013,7.4,0.0, ,29.8,7.0,93,20,3.37,33.71
REDESDALE,02/12/2013,8.7,0.0, ,35.2,11.9,70,15,2.73,36.16
REDESDALE,03/12/2013,6.6,0.0, ,34.4,15.4,88,19,2.58,23.82
REDESDALE,04/12/2013,2.4,9.6, ,19.4,16.3,98,55,2.79,8.46
REDESDALE,05/12/2013,3.8,0.2, ,16.6,6.5,89,56,4.96,25.19
REDESDALE,06/12/2013,5.5,2.6, ,20.6,2.7,94,38,2.88,36.25
REDESDALE,07/12/2013,6.6,0.2, ,26.6,4.2,97,27,1.82,38.09
REDESDALE,08/12/2013,6.6,0.0, ,31.5,9.3,87,16,3.60,20.32
REDESDALE,09/12/2013,2.1,0.0, ,20.6,14.9,95,57,1.94,7.19
REDESDALE,10/12/2013,4.8,4.2, ,20.9,8.9,89,35,3.05,26.16
REDESDALE,11/12/2013,5.2,0.6, ,23.0,10.4,87,36,3.43,25.89
REDESDALE,12/12/2013,6.7,0.0, ,25.6,3.2,98,27,2.30,38.45
REDESDALE,13/12/2013,6.3,0.0, ,27.1,7.6,97,33,3.12,33.07
REDESDALE,14/12/2013,6.9,0.0, ,23.4,6.6,88,34,4.65,38.78
REDESDALE,15/12/2013,7.3,0.0, ,28.3,7.8,89,33,3.48,36.54
REDESDALE,16/12/2013,8.1,0.0, ,29.4,10.3,93,25,3.41,38.70
REDESDALE,17/12/2013,8.8,0.0, ,32.1,8.5,87,23,3.49,39.06
REDESDALE,18/12/2013,9.3,0.0, ,35.8,12.1,73,14,2.70,38.56
REDESDALE,19/12/2013,9.3,0.0, ,41.0,15.5,81,10,2.98,31.26
REDESDALE,20/12/2013,12.5,0.0, ,41.3,16.8,65,12,6.34,29.72
REDESDALE,21/12/2013,5.9,0.4, ,27.9,15.6,65,36,4.70,17.82
REDESDALE,22/12/2013,4.2,0.0, ,27.8,18.3,75,39,2.74,12.32
REDESDALE,23/12/2013,5.5,3.6, ,24.3,13.7,96,40,3.15,28.80
REDESDALE,24/12/2013,7.6,0.0, ,28.9,4.2,94,18,2.26,39.57
REDESDALE,25/12/2013,7.9,0.0, ,31.7,8.4,91,10,2.37,36.80
REDESDALE,26/12/2013,8.3,0.0, ,32.7,9.8,84,15,3.66,32.99
REDESDALE,27/12/2013, ,0.0, , ,10.5,92,31,3.69,38.49
REDESDALE,28/12/2013, , , ,38.5, ,92,9,5.75,38.09
REDESDALE,29/12/2013,8.1,0.0, ,24.5,9.5,80,25,6.22,39.64
REDESDALE,30/12/2013,8.2,0.0, ,28.8,4.9,91,13,3.06,39.88
REDESDALE,31/12/2013,7.8,0.0, ,30.4,6.2,92,17,2.27,39.02
Totals:,,198.4,21.4, ,,,,,, 
