'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COLDSTREAM COMPARISON Victoria for May 2011,,,,,,,,,,
Issued at 22:35 GMT on Wednesday 01 June 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COLDSTREAM COMPARISON,01/05/2011,1.2,0.0, ,19.5,8.0,97,57,0.30,10.39
COLDSTREAM COMPARISON,02/05/2011,1.2,6.0, ,17.4,12.2,96,72,1.61,7.43
COLDSTREAM COMPARISON,03/05/2011,1.2,0.4, ,17.6,4.1,98,62,0.81,10.34
COLDSTREAM COMPARISON,04/05/2011,1.1,0.0, ,16.2,4.3,97,67,1.07,8.76
COLDSTREAM COMPARISON,05/05/2011,1.2,0.8, ,13.1,9.5,89,61,1.79,8.00
COLDSTREAM COMPARISON,06/05/2011,1.2,0.0, ,14.8,5.4,95,61,0.82,13.51
COLDSTREAM COMPARISON,07/05/2011,1.0,0.0, ,14.9,1.6,98,64,0.80,11.48
COLDSTREAM COMPARISON,08/05/2011,0.8,0.0, ,12.8,3.6,97,77,0.85,6.66
COLDSTREAM COMPARISON,09/05/2011,1.1,0.8, ,14.1,1.8,98,55,1.15,12.20
COLDSTREAM COMPARISON,10/05/2011,0.9,0.2, ,13.2,-1.0,98,52,0.66,12.03
COLDSTREAM COMPARISON,11/05/2011,0.7,5.8, ,8.9,2.6,96,80,1.91,6.86
COLDSTREAM COMPARISON,12/05/2011,0.6,31.8, ,11.3,2.0,97,89,1.24,5.93
COLDSTREAM COMPARISON,13/05/2011,0.9,10.6, ,14.1,6.3,97,80,2.61,7.91
COLDSTREAM COMPARISON,14/05/2011,1.1,23.6, ,13.6,5.8,96,64,1.63,11.53
COLDSTREAM COMPARISON,15/05/2011,0.8,4.0, ,14.0,7.3,97,65,0.59,7.97
COLDSTREAM COMPARISON,16/05/2011,0.8,0.0, ,13.3,8.7,92,71,0.85,7.48
COLDSTREAM COMPARISON,17/05/2011,0.8,0.0, ,16.7,7.7,96,67,0.26,9.46
COLDSTREAM COMPARISON,18/05/2011,1.0,0.2, ,16.4,2.6,98,63,1.04,10.23
COLDSTREAM COMPARISON,19/05/2011,1.1,0.0, ,17.5,3.8,97,52,1.11,10.42
COLDSTREAM COMPARISON,20/05/2011,1.2,0.0, ,19.7,6.0,95,46,1.01,9.83
COLDSTREAM COMPARISON,21/05/2011,1.5,0.0, ,21.1,4.1,95,47,1.65,10.25
COLDSTREAM COMPARISON,22/05/2011,1.5,0.0, ,18.9,7.7,92,62,3.22,7.78
COLDSTREAM COMPARISON,23/05/2011,1.0,9.8, ,17.5,11.5,95,79,2.11,6.65
COLDSTREAM COMPARISON,24/05/2011,0.9,6.6, ,14.2,7.7,96,64,1.07,8.86
COLDSTREAM COMPARISON,25/05/2011,0.7,1.0, ,12.8,3.2,97,69,1.14,6.60
COLDSTREAM COMPARISON,26/05/2011,0.6,2.8, ,12.6,7.0,96,76,0.46,6.80
COLDSTREAM COMPARISON,27/05/2011,0.7,7.0, ,14.1,5.9,97,79,0.66,7.32
COLDSTREAM COMPARISON,28/05/2011,0.6,0.8, ,13.8,7.9,97,66,0.38,6.85
COLDSTREAM COMPARISON,29/05/2011,0.6,0.2, ,12.6,6.1,97,79,0.52,6.36
COLDSTREAM COMPARISON,30/05/2011,0.7,0.2, ,14.4,3.4,98,64,0.79,10.44
COLDSTREAM COMPARISON,31/05/2011,0.6,0.2, ,13.9,1.6,98,68,0.51,9.44
Totals:,,29.3,112.8, ,,,,,, 
