'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for FERNY CREEK Victoria for July 2012,,,,,,,,,,
Issued at 22:38 GMT on Wednesday 01 August 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
FERNY CREEK,01/07/2012,0.4,1.6, ,6.8,3.4,99,92,1.51,2.60
FERNY CREEK,02/07/2012,0.4,47.6, ,7.1,3.8,99,98,1.93,2.76
FERNY CREEK,03/07/2012,0.4,19.8, ,8.7,5.7,99,98,0.72,4.70
FERNY CREEK,04/07/2012,0.5,4.2, ,8.0,4.8,99,91,0.73,3.71
FERNY CREEK,05/07/2012,0.5,1.0, ,9.4,4.6,99,85,0.76,6.18
FERNY CREEK,06/07/2012,0.5,0.0, ,7.8,4.6,99,76,0.33,4.98
FERNY CREEK,07/07/2012,0.6,0.2, ,9.4,3.4,98,55,0.89,8.15
FERNY CREEK,08/07/2012,1.0,0.0, ,9.7,3.8,75,59,1.96,7.18
FERNY CREEK,09/07/2012,1.3,0.0, ,12.6,7.0,79,58,2.69,6.75
FERNY CREEK,10/07/2012,1.2,0.2, ,11.8,8.3,94,56,3.45,2.41
FERNY CREEK,11/07/2012,0.7,6.6, ,10.3,7.7,99,80,2.22,4.80
FERNY CREEK,12/07/2012,0.7,0.0, ,10.1,8.1,99,79,2.04,2.85
FERNY CREEK,13/07/2012,0.5,8.6, ,9.9,6.9,99,98,0.41,4.40
FERNY CREEK,14/07/2012,0.6,1.8, ,9.1,6.9,99,76,1.48,5.12
FERNY CREEK,15/07/2012,0.6,13.2, ,8.5,2.8,99,80,1.80,5.63
FERNY CREEK,16/07/2012,0.6,3.4, ,12.0,4.4,99,89,1.55,6.42
FERNY CREEK,17/07/2012,1.1,0.0, ,11.4,8.4,98,59,2.61,8.66
FERNY CREEK,18/07/2012,0.7,3.0, ,9.0,5.0,99,67,1.34,6.02
FERNY CREEK,19/07/2012,0.7,0.6, ,9.3,2.8,99,66,1.36,6.82
FERNY CREEK,20/07/2012,0.6,0.8, ,10.0,5.5,99,84,0.85,3.83
FERNY CREEK,21/07/2012,0.6,1.4, ,10.6,6.0,99,86,0.40,6.82
FERNY CREEK,22/07/2012,0.6,0.0, ,11.4,7.4,99,82,0.35,4.80
FERNY CREEK,23/07/2012,0.7,0.0, ,11.3,5.4,98,68,0.41,8.58
FERNY CREEK,24/07/2012,0.8,0.4, ,10.7,5.3,82,64,0.92,8.02
FERNY CREEK,25/07/2012,1.3,0.0, ,11.8,7.5,80,66,3.14,7.91
FERNY CREEK,26/07/2012,0.6,3.4, ,8.2,6.0,99,88,2.91,6.87
FERNY CREEK,27/07/2012,0.5,9.4, ,8.8,6.0,99,98,1.09,4.22
FERNY CREEK,28/07/2012,0.5,5.8, ,8.7,4.7,100,98,1.29,4.32
FERNY CREEK,29/07/2012,0.5,6.8, ,6.8,4.2,99,98,1.16,4.85
FERNY CREEK,30/07/2012,0.7,5.2, ,8.9,4.7,99,80,1.20,8.00
FERNY CREEK,31/07/2012,0.8,1.2, ,8.7,2.9,99,68,1.14,9.29
Totals:,,21.2,146.2, ,,,,,, 
