'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOORABBIN AIRPORT Victoria for January 2017,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 February 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2017 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOORABBIN AIRPORT,01/01/2017,2.9,0.0, ,21.3,16.1,88,70,4.82,11.87
MOORABBIN AIRPORT,02/01/2017,2.4,0.8, ,17.3,14.5,89,66,5.79,7.63
MOORABBIN AIRPORT,03/01/2017,4.8,0.4, ,20.5,14.7,86,55,4.65,27.15
MOORABBIN AIRPORT,04/01/2017,6.9,0.0, ,30.9,12.2,92,43,4.08,31.49
MOORABBIN AIRPORT,05/01/2017,7.0,0.0, ,30.4,17.6,88,41,3.69,31.44
MOORABBIN AIRPORT,06/01/2017,7.7,0.0, ,34.2,18.5,96,31,3.64,30.94
MOORABBIN AIRPORT,07/01/2017,8.5,0.0, ,37.1,18.2,89,23,3.87,29.03
MOORABBIN AIRPORT,08/01/2017,9.8,0.0, ,33.3,28.7,74,28,7.28,29.11
MOORABBIN AIRPORT,09/01/2017,3.9,0.0, ,23.5,17.5,80,57,3.56,15.69
MOORABBIN AIRPORT,10/01/2017,5.6,0.0, ,25.9,15.2,81,52,3.89,28.01
MOORABBIN AIRPORT,11/01/2017,5.4,0.0, ,22.7,15.8,75,54,4.78,26.85
MOORABBIN AIRPORT,12/01/2017,6.1,0.0, ,26.6,13.3,79,45,3.33,31.22
MOORABBIN AIRPORT,13/01/2017,3.4,1.6, ,27.7,17.3,91,34,4.44,0.68
MOORABBIN AIRPORT,14/01/2017,5.0,8.4, ,22.9,15.6,68,50,7.01,14.69
MOORABBIN AIRPORT,15/01/2017,4.6,0.0, ,20.9,15.6,80,54,4.35,23.35
MOORABBIN AIRPORT,16/01/2017,6.3,0.0, ,30.0,10.7,91,33,2.50,30.61
MOORABBIN AIRPORT,17/01/2017,7.8,0.0, ,35.3,17.3,70,17,3.70,23.50
MOORABBIN AIRPORT,18/01/2017,5.6,0.0, ,20.6,16.7,80,44,6.36,27.80
MOORABBIN AIRPORT,19/01/2017,5.4,0.0, ,24.1,9.0,84,44,3.15,30.27
MOORABBIN AIRPORT,20/01/2017,3.0,25.4, ,20.9,15.3,100,61,7.16,11.12
MOORABBIN AIRPORT,21/01/2017,5.2,0.8, ,22.0,14.7,81,46,4.59,26.58
MOORABBIN AIRPORT,22/01/2017,5.9,0.0, ,28.5,11.3,93,43,2.78,30.33
MOORABBIN AIRPORT,23/01/2017,8.4,0.0, ,36.5,17.9,87,19,4.37,25.52
MOORABBIN AIRPORT,24/01/2017,5.1,1.0, ,21.3,18.6,91,46,7.00,24.11
MOORABBIN AIRPORT,25/01/2017,5.5,0.2, ,21.6,10.2,82,36,4.38,29.88
MOORABBIN AIRPORT,26/01/2017,3.9,0.0, ,21.9,13.8,81,60,4.43,18.36
MOORABBIN AIRPORT,27/01/2017,5.7,0.0, ,25.5,15.1,79,51,4.10,29.03
MOORABBIN AIRPORT,28/01/2017,5.4,0.0, ,25.8,13.6,93,55,3.88,29.31
MOORABBIN AIRPORT,29/01/2017,5.6,0.0, ,28.4,13.2,94,48,2.64,29.31
MOORABBIN AIRPORT,30/01/2017,4.5,0.0, ,30.0,15.3,91,33,4.84,4.61
MOORABBIN AIRPORT,31/01/2017,5.5,0.2, ,22.0,16.5,77,43,5.09,26.17
Totals:,,172.8,38.8, ,,,,,, 
