'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOORABBIN AIRPORT Victoria for February 2020,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 March 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOORABBIN AIRPORT,01/02/2020,2.2,0.8, ,29.3,23.2,100,63,4.10,2.82
MOORABBIN AIRPORT,02/02/2020,4.5,17.6, ,23.6,13.9,100,51,4.59,22.85
MOORABBIN AIRPORT,03/02/2020,4.8,0.4, ,17.9,12.5,85,41,7.63,24.76
MOORABBIN AIRPORT,04/02/2020,4.8,0.0, ,20.1,9.3,77,48,4.45,28.34
MOORABBIN AIRPORT,05/02/2020,4.4,0.0, ,21.6,9.5,85,54,3.74,25.16
MOORABBIN AIRPORT,06/02/2020,5.2,0.0, ,27.3,11.5,89,52,3.45,26.27
MOORABBIN AIRPORT,07/02/2020,3.6,0.0, ,23.5,15.8,100,73,3.75,20.87
MOORABBIN AIRPORT,08/02/2020,7.6,0.0, ,29.0,18.7,88,42,10.38,27.60
MOORABBIN AIRPORT,09/02/2020,6.1,0.0, ,26.2,18.9,80,53,10.71,21.55
MOORABBIN AIRPORT,10/02/2020,4.2,1.2, ,26.3,18.1,93,63,8.07,15.03
MOORABBIN AIRPORT,11/02/2020,3.6,0.2, ,25.3,18.1,100,67,3.54,17.66
MOORABBIN AIRPORT,12/02/2020,3.5,0.0, ,27.4,18.2,98,64,5.14,13.06
MOORABBIN AIRPORT,13/02/2020,6.7,0.0, ,30.9,19.3,87,54,7.65,27.07
MOORABBIN AIRPORT,14/02/2020,4.6,0.0, ,34.6,19.5,97,44,3.38,13.14
MOORABBIN AIRPORT,15/02/2020,1.1,3.6, ,19.3,18.7,100,85,4.81,2.67
MOORABBIN AIRPORT,16/02/2020,4.9,0.6, ,24.5,16.4,100,57,8.48,25.01
MOORABBIN AIRPORT,17/02/2020,5.3,0.0, ,28.0,13.4,90,53,3.94,26.48
MOORABBIN AIRPORT,18/02/2020,2.3,0.4, ,22.2,15.8,100,69,4.27,9.18
MOORABBIN AIRPORT,19/02/2020,3.2,30.2, ,19.5,14.2,95,62,9.02,13.18
MOORABBIN AIRPORT,20/02/2020,3.8,2.6, ,19.0,14.0,73,56,5.37,16.41
MOORABBIN AIRPORT,21/02/2020,3.6,2.0, ,20.3,12.9,92,51,4.09,18.00
MOORABBIN AIRPORT,22/02/2020,4.4,0.2, ,22.3,10.7,88,54,3.73,25.51
MOORABBIN AIRPORT,23/02/2020,5.4,0.0, ,31.8,12.7,91,43,3.76,19.95
MOORABBIN AIRPORT,24/02/2020,2.2,0.0, ,24.9,16.6,100,65,2.43,7.59
MOORABBIN AIRPORT,25/02/2020,3.4,1.2, ,31.6,17.8,100,39,2.79,7.46
MOORABBIN AIRPORT,26/02/2020,4.0,12.4, ,18.7,16.6,92,46,6.34,18.59
MOORABBIN AIRPORT,27/02/2020,3.2,2.6, ,19.2,10.4,84,49,4.93,10.29
MOORABBIN AIRPORT,28/02/2020,3.0,0.6, ,19.4,12.8,93,64,4.16,16.11
MOORABBIN AIRPORT,29/02/2020,3.6,0.4, ,21.2,12.6,88,61,3.07,21.38
Totals:,,119.2,77, ,,,,,, 
