'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CERBERUS Victoria for June 2020,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 July 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CERBERUS,01/06/2020,1.6,7.4, ,13.2,9.3,88,59,5.34,4.45
CERBERUS,02/06/2020,1.4,3.2, ,14.7,8.6,88,65,4.43,6.53
CERBERUS,03/06/2020,1.8,2.0, ,14.1,10.3,80,55,4.96,7.89
CERBERUS,04/06/2020,0.7,0.0, ,13.9,8.7,89,58,0.88,8.49
CERBERUS,05/06/2020,0.8,0.0, ,13.4,1.5,92,67,1.86,8.45
CERBERUS,06/06/2020,0.7,0.0, ,11.7,8.0,90,70,1.02,4.09
CERBERUS,07/06/2020,0.7,1.4, ,12.3,8.3,90,62,1.28,6.95
CERBERUS,08/06/2020,0.5,0.4, ,13.1,1.1,92,75,0.63,5.69
CERBERUS,09/06/2020,0.7,0.0, ,13.1,3.7,91,54,1.04,9.05
CERBERUS,10/06/2020,0.9,0.2, ,15.1,2.4,92,49,1.32,8.95
CERBERUS,11/06/2020,0.7,0.2, ,14.9,1.4,92,60,1.13,8.97
CERBERUS,12/06/2020,0.7,0.0, ,15.3,0.9,92,49,1.04,8.83
CERBERUS,13/06/2020,0.9,0.0, ,15.4,3.2,92,61,1.85,5.77
CERBERUS,14/06/2020,1.5,10.2, ,14.8,6.1,89,61,4.76,7.73
CERBERUS,15/06/2020,1.6,1.2, ,17.2,11.0,85,65,4.47,6.14
CERBERUS,16/06/2020,1.3,0.2, ,16.1,13.2,90,65,3.81,6.37
CERBERUS,17/06/2020,0.7,3.6, ,14.1,7.9,88,42,0.81,8.82
CERBERUS,18/06/2020,0.6,0.2, ,15.4,0.9,92,67,1.03,8.77
CERBERUS,19/06/2020,1.2,0.0, ,19.5,5.4,91,53,1.90,8.36
CERBERUS,20/06/2020,1.0,7.0, ,16.7,10.8,90,58,1.93,8.87
CERBERUS,21/06/2020,0.5,0.6, ,12.7,3.6,92,78,0.82,6.11
CERBERUS,22/06/2020,0.7,7.6, ,11.6,6.4,91,86,3.02,4.35
CERBERUS,23/06/2020,0.8,11.6, ,14.7,7.2,92,73,2.25,7.83
CERBERUS,24/06/2020,0.7,0.0, ,15.9,9.4,91,81,1.31,6.93
CERBERUS,25/06/2020,1.1,0.4, ,14.4,10.3,92,65,2.88,5.20
CERBERUS,26/06/2020,0.7,3.6, ,12.2,7.5,91,78,2.16,6.79
CERBERUS,27/06/2020,0.5,3.2, ,13.2,3.0,93,71,0.56,6.86
CERBERUS,28/06/2020,0.5,0.2, ,12.9,-0.5,92,56,0.53,9.03
CERBERUS,29/06/2020,0.5,0.0, ,12.5,-0.9,93,65,0.76,8.41
CERBERUS,30/06/2020,1.3,0.2, ,16.5,2.3,92,49,2.23,7.65
Totals:,,27.3,64.6, ,,,,,, 
