'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COLDSTREAM Victoria for January 2021,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 February 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COLDSTREAM,01/01/2021,4.6,0.0, ,29.1,11.5,100,41,0.79,24.73
COLDSTREAM,02/01/2021,3.2,0.0, ,28.6,12.3,100,45,0.76,15.26
COLDSTREAM,03/01/2021,4.3,3.4, ,27.0,17.4,100,47,0.93,22.00
COLDSTREAM,04/01/2021,2.2,12.0, ,21.1,15.6,100,70,1.32,10.32
COLDSTREAM,05/01/2021,2.2,0.4, ,20.4,15.8,100,75,2.61,10.27
COLDSTREAM,06/01/2021,2.4,2.0, ,18.8,14.0,98,60,2.79,10.09
COLDSTREAM,07/01/2021,5.7,0.0, ,26.0,11.9,99,48,3.73,30.86
COLDSTREAM,08/01/2021,6.1,0.0, ,29.0,7.7,100,33,2.25,31.59
COLDSTREAM,09/01/2021,6.5,0.0, ,32.2,11.6,100,25,1.92,31.38
COLDSTREAM,10/01/2021,6.0,0.0, ,34.8,10.6,100,21,1.26,29.07
COLDSTREAM,11/01/2021,7.5,0.0, ,36.1,13.9,99,18,2.94,27.29
COLDSTREAM,12/01/2021,4.7,0.2, ,25.1,18.2,90,50,3.37,21.23
COLDSTREAM,13/01/2021,6.4,0.0, ,35.4,6.4,100,13,2.34,21.54
COLDSTREAM,14/01/2021,4.3,0.0, ,23.6,13.9,96,35,2.44,20.21
COLDSTREAM,15/01/2021,4.3,0.0, ,20.4,9.5,99,34,3.94,20.19
COLDSTREAM,16/01/2021,2.2,25.4, ,19.6,9.1,100,56,2.74,7.53
COLDSTREAM,17/01/2021,3.9,11.0, ,21.7,11.0,100,43,2.22,20.59
COLDSTREAM,18/01/2021,4.2,0.0, ,24.0,11.1,99,48,2.62,21.26
COLDSTREAM,19/01/2021,4.7,0.0, ,20.2,12.2,99,42,3.49,27.17
COLDSTREAM,20/01/2021,5.4,0.0, ,28.0,4.3,100,27,1.55,30.13
COLDSTREAM,21/01/2021,6.0,0.0, ,33.4,6.1,100,20,1.51,29.37
COLDSTREAM,22/01/2021,5.9,0.0, ,29.2,10.8,100,21,2.01,29.06
COLDSTREAM,23/01/2021,6.0,0.0, ,33.0,14.5,99,28,1.57,28.50
COLDSTREAM,24/01/2021,5.9,0.0, ,36.9,12.1,100,21,1.51,24.43
COLDSTREAM,25/01/2021,6.7,0.0, ,39.2,16.2,97,17,3.54,12.25
COLDSTREAM,26/01/2021,1.8,30.2, ,19.6,18.4,100,68,2.56,6.69
COLDSTREAM,27/01/2021,6.4,3.0, ,25.4,12.7,75,32,4.75,28.76
COLDSTREAM,28/01/2021,3.3,0.0, ,24.3,14.3,83,58,3.89,11.23
COLDSTREAM,29/01/2021,1.1,0.8, ,20.7,17.7,100,71,1.37,2.43
COLDSTREAM,30/01/2021,3.8,45.0, ,23.9,15.9,100,58,2.65,19.07
COLDSTREAM,31/01/2021,4.9,0.8, ,24.1,13.9,99,49,2.90,27.64
Totals:,,142.6,134.2, ,,,,,, 
