'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SWAN HILL AERODROME Victoria for January 2012,,,,,,,,,,
Issued at 22:33 GMT on Wednesday 01 February 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SWAN HILL AERODROME,01/01/2012,10.4,0.0, ,38.5,19.0,56,11,4.29,32.42
SWAN HILL AERODROME,02/01/2012,11.8,0.0, ,40.6,21.8,38,9,4.98,31.45
SWAN HILL AERODROME,03/01/2012,11.7,0.0, ,41.2,22.2,54,10,5.98,23.52
SWAN HILL AERODROME,04/01/2012,10.2,0.0, ,31.2,21.4,63,12,6.55,32.77
SWAN HILL AERODROME,05/01/2012,9.3,0.0, ,29.8,12.4,66,4,5.41,33.02
SWAN HILL AERODROME,06/01/2012,7.7,0.0, ,30.2,10.2,76,8,3.27,32.74
SWAN HILL AERODROME,07/01/2012,8.8,0.0, ,36.3,16.8,91,5,5.68,13.50
SWAN HILL AERODROME,08/01/2012,6.9,12.2, ,29.4,20.5,97,28,7.38,19.14
SWAN HILL AERODROME,09/01/2012,6.8,0.6, ,25.1,12.6,81,26,6.39,25.19
SWAN HILL AERODROME,10/01/2012, ,0.0, , ,12.3,82,18,7.64,26.07
SWAN HILL AERODROME,11/01/2012, , , ,22.5, ,77,18,8.61,27.46
SWAN HILL AERODROME,12/01/2012,7.2,0.0, ,26.1,8.8,63,21,4.35,32.21
SWAN HILL AERODROME,13/01/2012,6.5,0.0, ,26.8,11.5,76,23,3.89,26.82
SWAN HILL AERODROME,14/01/2012,8.3,0.0, ,28.4,11.6,75,14,5.24,32.76
SWAN HILL AERODROME,15/01/2012,8.0,0.0, ,32.2,11.1,75,20,3.79,31.75
SWAN HILL AERODROME,16/01/2012,9.9,0.0, ,34.6,17.3,58,15,5.35,31.02
SWAN HILL AERODROME,17/01/2012,10.9,0.0, ,36.7,22.1,49,16,5.83,30.27
SWAN HILL AERODROME,18/01/2012,9.9,0.0, ,39.7,23.9,65,13,5.12,21.67
SWAN HILL AERODROME,19/01/2012,9.3,0.0, ,37.0,16.9,69,17,4.16,30.24
SWAN HILL AERODROME,20/01/2012,9.4,0.0, ,36.2,15.3,67,5,4.08,29.80
SWAN HILL AERODROME,21/01/2012,9.1,0.0, ,35.3,14.1,74,12,4.10,30.73
SWAN HILL AERODROME,22/01/2012,9.5,0.0, ,35.6,20.2,64,23,5.33,28.99
SWAN HILL AERODROME,23/01/2012,8.9,0.0, ,34.0,19.6,55,20,4.24,30.54
SWAN HILL AERODROME,24/01/2012,8.2,0.0, ,35.3,18.9,61,16,3.35,28.69
SWAN HILL AERODROME,25/01/2012,10.2,0.0, ,38.1,18.8,50,7,4.35,30.30
SWAN HILL AERODROME,26/01/2012,10.1,0.0, ,35.3,17.9,51,20,5.76,29.85
SWAN HILL AERODROME,27/01/2012,8.5,0.0, ,35.4,17.6,71,28,4.84,26.70
SWAN HILL AERODROME,28/01/2012,8.1,0.0, ,35.0,23.5,66,31,4.76,24.18
SWAN HILL AERODROME,29/01/2012,5.2,0.0, ,32.0,21.3,96,36,4.67,12.76
SWAN HILL AERODROME,30/01/2012,6.5,12.8, ,29.0,21.2,97,27,8.15,14.22
SWAN HILL AERODROME,31/01/2012,7.1, , ,25.1,12.7,80,23,5.95,29.73
Totals:,,254.4,25.6, ,,,,,, 
