'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SWAN HILL AERODROME Victoria for October 2011,,,,,,,,,,
Issued at 22:34 GMT on Tuesday 01 November 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SWAN HILL AERODROME,01/10/2011,2.7,1.6, ,16.3,6.7,96,49,5.02,12.00
SWAN HILL AERODROME,02/10/2011,4.1,0.4, ,19.6,4.7,93,33,3.65,24.29
SWAN HILL AERODROME,03/10/2011,3.6,0.0, ,20.4,3.6,95,37,2.82,21.00
SWAN HILL AERODROME,04/10/2011,5.0,0.0, ,24.0,8.0,82,24,3.68,22.50
SWAN HILL AERODROME,05/10/2011,2.0,0.0, ,16.7,11.6,96,50,3.01,5.96
SWAN HILL AERODROME,06/10/2011,2.8,5.6, ,21.0,12.0,97,53,2.34,14.51
SWAN HILL AERODROME,07/10/2011,3.0,0.0, ,21.9,6.8,97,44,1.82,16.27
SWAN HILL AERODROME,08/10/2011,3.7,0.0, ,21.3,9.9,99,37,4.35,14.44
SWAN HILL AERODROME,09/10/2011,4.5,0.8, ,20.7,10.3,95,30,5.47,18.90
SWAN HILL AERODROME,10/10/2011,3.8,0.2, ,17.5,2.8,93,31,4.10,20.00
SWAN HILL AERODROME,11/10/2011,3.5,0.0, ,19.0,4.6,99,40,4.21,16.68
SWAN HILL AERODROME,12/10/2011,4.1,0.0, ,20.5,2.7,95,32,2.46,26.36
SWAN HILL AERODROME,13/10/2011,4.7,0.0, ,24.5,4.1,95,24,2.53,25.33
SWAN HILL AERODROME,14/10/2011,5.9,0.0, ,29.9,7.3,87,16,2.98,23.41
SWAN HILL AERODROME,15/10/2011,6.6,0.0, ,25.5,8.2,95,23,7.39,22.87
SWAN HILL AERODROME,16/10/2011,5.6,0.0, ,21.1,3.8,94,17,5.63,26.43
SWAN HILL AERODROME,17/10/2011,5.2,0.0, ,22.9,3.3,90,17,3.07,27.71
SWAN HILL AERODROME,18/10/2011,6.6,0.0, ,29.1,3.2,87,7,3.23,27.59
SWAN HILL AERODROME,19/10/2011,8.6,0.0, ,32.8,13.0,58,17,5.20,27.04
SWAN HILL AERODROME,20/10/2011,8.6,0.0, ,33.6,17.4,64,12,5.53,19.92
SWAN HILL AERODROME,21/10/2011,2.6,0.0, ,24.1,15.3,86,48,1.80,9.25
SWAN HILL AERODROME,22/10/2011,4.3,0.0, ,29.2,15.6,90,27,2.14,15.67
SWAN HILL AERODROME,23/10/2011,7.5,0.0, ,34.8,11.4,94,11,3.72,23.23
SWAN HILL AERODROME,24/10/2011,6.5,0.0, ,32.6,18.2,96,19,5.07,13.74
SWAN HILL AERODROME,25/10/2011,5.1,13.0, ,22.4,7.3,86,37,4.66,25.78
SWAN HILL AERODROME,26/10/2011,5.4,0.0, ,25.7,9.1,87,33,3.65,25.07
SWAN HILL AERODROME,27/10/2011,6.3,0.0, ,27.5,13.8,74,27,3.73,27.08
SWAN HILL AERODROME,28/10/2011,8.5,0.0, ,34.7,17.0,96,15,5.82,22.46
SWAN HILL AERODROME,29/10/2011,6.2,2.8, ,23.7,14.7,96,24,6.39,26.46
SWAN HILL AERODROME,30/10/2011,5.3,0.0, ,21.1,7.4,93,33,5.25,28.75
SWAN HILL AERODROME,31/10/2011,5.6,0.0, ,22.6,4.4,90,23,4.01,29.45
Totals:,,157.9,24.4, ,,,,,, 
