'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SWAN HILL AERODROME Victoria for May 2021,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 June 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SWAN HILL AERODROME,01/05/2021,3.9,0.0, ,26.5,9.3,59,26,3.36,10.55
SWAN HILL AERODROME,02/05/2021,5.1,0.0, ,29.0,12.2,59,23,4.44,13.04
SWAN HILL AERODROME,03/05/2021,2.8,0.0, ,20.1,8.8,81,45,4.28,10.19
SWAN HILL AERODROME,04/05/2021,1.7,0.2, ,15.1,5.6,92,67,6.25,5.86
SWAN HILL AERODROME,05/05/2021,2.8,5.0, ,20.2,6.6,90,41,4.20,13.09
SWAN HILL AERODROME,06/05/2021,2.4,0.0, ,23.3,5.0,97,37,2.23,12.46
SWAN HILL AERODROME,07/05/2021,2.7,0.2, ,24.1,7.8,89,20,2.11,11.69
SWAN HILL AERODROME,08/05/2021,2.5,0.0, ,21.9,8.7,87,42,2.94,12.49
SWAN HILL AERODROME,09/05/2021,2.3,0.0, ,21.4,12.4,99,38,2.68,11.15
SWAN HILL AERODROME,10/05/2021,2.9,0.0, ,19.5,7.4,96,48,7.06,7.89
SWAN HILL AERODROME,11/05/2021,2.6,1.6, ,16.9,7.0,89,47,6.15,11.81
SWAN HILL AERODROME,12/05/2021,2.0,0.0, ,19.8,5.0,93,37,2.15,12.29
SWAN HILL AERODROME,13/05/2021,3.2,0.0, ,20.4,3.5,92,33,5.04,9.68
SWAN HILL AERODROME,14/05/2021,2.3,0.0, ,16.2,3.9,97,46,5.36,8.20
SWAN HILL AERODROME,15/05/2021,2.7,0.0, ,15.0,7.5,93,32,5.55,11.86
SWAN HILL AERODROME,16/05/2021,2.4,0.0, ,16.3,3.4,92,40,4.99,7.70
SWAN HILL AERODROME,17/05/2021,2.3,0.0, ,18.1,4.2,97,45,4.29,10.64
SWAN HILL AERODROME,18/05/2021,1.5,0.0, ,18.5,5.6,99,46,1.67,10.10
SWAN HILL AERODROME,19/05/2021,2.3,0.0, ,20.3,1.5,96,28,2.56,11.45
SWAN HILL AERODROME,20/05/2021,3.0,0.0, ,21.6,7.6,65,26,3.15,9.81
SWAN HILL AERODROME,21/05/2021,2.1,0.0, ,20.6,3.3,88,31,2.23,11.43
SWAN HILL AERODROME,22/05/2021,2.1,0.0, ,20.6,1.4,91,28,2.10,11.34
SWAN HILL AERODROME,23/05/2021,2.7,0.0, ,22.5,2.3,87,31,2.99,11.26
SWAN HILL AERODROME,24/05/2021,3.7,0.0, ,23.5,8.2,68,33,4.76,9.98
SWAN HILL AERODROME,25/05/2021,3.2,0.0, ,20.1,12.0,96,38,7.50,2.70
SWAN HILL AERODROME,26/05/2021,2.0,5.0, ,15.0,8.1,92,53,5.83,7.83
SWAN HILL AERODROME,27/05/2021,2.0,0.0, ,17.2,4.9,99,53,4.86,9.10
SWAN HILL AERODROME,28/05/2021,1.9,0.2, ,15.0,6.0,99,44,4.10,10.91
SWAN HILL AERODROME,29/05/2021,1.4,0.0, ,14.3,-0.4,98,45,2.49,10.90
SWAN HILL AERODROME,30/05/2021,1.6,0.0, ,15.2,-0.7,99,36,2.26,10.84
SWAN HILL AERODROME,31/05/2021,1.9,0.2, ,18.1,-1.0,97,31,2.41,10.72
Totals:,,78,12.4, ,,,,,, 
