'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BALLARAT AERODROME Victoria for December 2010,,,,,,,,,,
Issued at 22:30 GMT on Saturday 01 January 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BALLARAT AERODROME,01/12/2010,3.7,2.0, ,21.8,12.2,99,61,4.57,19.13
BALLARAT AERODROME,02/12/2010,5.0,1.6, ,23.9,13.8,99,53,4.38,26.19
BALLARAT AERODROME,03/12/2010,5.5,0.0, ,25.5,12.8,99,52,6.09,27.87
BALLARAT AERODROME,04/12/2010,6.6,5.0, ,28.0,14.3,95,40,4.31,31.55
BALLARAT AERODROME,05/12/2010,5.4,0.2, ,28.6,15.3,98,43,3.54,23.04
BALLARAT AERODROME,06/12/2010,4.3,0.0, ,25.4,13.0,99,61,4.70,20.91
BALLARAT AERODROME,07/12/2010,3.9,3.0, ,24.4,16.9,98,69,9.16,19.25
BALLARAT AERODROME,08/12/2010,2.4,9.8, ,20.7,16.3,100,86,6.39,15.14
BALLARAT AERODROME,09/12/2010,4.1,1.8, ,21.8,8.8,99,51,2.22,23.74
BALLARAT AERODROME,10/12/2010,4.3,0.6, ,16.4,8.2,95,45,6.57,26.93
BALLARAT AERODROME,11/12/2010,4.8,0.2, ,20.1,8.2,99,45,8.64,24.81
BALLARAT AERODROME,12/12/2010,3.4,6.0, ,15.8,6.0,98,64,4.91,24.72
BALLARAT AERODROME,13/12/2010,4.3,3.0, ,19.4,4.1,99,48,2.36,28.61
BALLARAT AERODROME,14/12/2010,6.4,0.0, ,24.9,10.8,98,39,4.28,34.54
BALLARAT AERODROME,15/12/2010,5.4,0.0, ,23.4,14.7,87,49,7.18,23.61
BALLARAT AERODROME,16/12/2010,4.8,0.0, ,18.4,5.9,98,42,3.57,32.08
BALLARAT AERODROME,17/12/2010,4.6,0.0, ,19.9,5.6,98,47,5.76,26.71
BALLARAT AERODROME,18/12/2010,3.7,9.2, ,16.8,7.0,99,53,4.09,23.90
BALLARAT AERODROME,19/12/2010,2.7,0.8, ,12.5,7.9,98,69,5.72,20.84
BALLARAT AERODROME,20/12/2010,3.6,9.2, ,15.8,5.0,98,51,5.97,23.41
BALLARAT AERODROME,21/12/2010,3.8,5.2, ,15.0,7.9,99,49,4.75,26.28
BALLARAT AERODROME,22/12/2010,5.5,0.8, ,21.6,1.8,98,35,3.10,35.06
BALLARAT AERODROME,23/12/2010,5.2,0.0, ,19.3,7.2,98,43,6.01,33.69
BALLARAT AERODROME,24/12/2010,7.4,0.0, ,26.8,7.9,91,31,5.52,34.88
BALLARAT AERODROME,25/12/2010,3.9,0.0, ,25.8,10.7,98,38,2.79,14.31
BALLARAT AERODROME,26/12/2010,4.2,0.0, ,18.0,9.7,98,52,5.56,26.48
BALLARAT AERODROME,27/12/2010, ,0.0, , ,5.9,93,46,5.59,25.29
BALLARAT AERODROME,28/12/2010, ,0.0, ,22.3, ,98,32,2.54,34.97
BALLARAT AERODROME,29/12/2010,7.4,0.0, ,26.7,9.2,82,29,5.20,34.34
BALLARAT AERODROME,30/12/2010,7.3,0.0, ,26.6,10.3,98,24,4.55,35.22
BALLARAT AERODROME,31/12/2010,12.4,0.0, ,37.6,13.0,83,15,8.13,33.45
Totals:,,146,58.4, ,,,,,, 
