'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for EILDON FIRE TOWER Victoria for January 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 February 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
EILDON FIRE TOWER,01/01/2013,8.4,0.0, ,29.7,14.6,78,22,5.34,33.29
EILDON FIRE TOWER,02/01/2013,6.5,0.0, ,24.5,9.4,80,32,4.50,31.63
EILDON FIRE TOWER,03/01/2013,7.6,0.0, ,35.3,12.8,55,20,2.26,31.59
EILDON FIRE TOWER,04/01/2013,10.3,0.0, ,36.1,20.7,51,15,5.14,31.53
EILDON FIRE TOWER,05/01/2013,10.1,0.0, ,36.5,26.6,60,24,5.14,31.25
EILDON FIRE TOWER,06/01/2013,8.6,0.0, ,33.6,12.0,80,30,5.19,31.43
EILDON FIRE TOWER,07/01/2013,10.7,0.0, ,37.2,15.7,47,15,5.27,31.36
EILDON FIRE TOWER,08/01/2013,9.1,0.0, ,30.9,22.9,81,16,7.90,24.32
EILDON FIRE TOWER,09/01/2013,4.7,0.2, ,17.9,7.4,95,36,7.21,24.11
EILDON FIRE TOWER,10/01/2013,6.8,0.0, ,29.6,7.2,81,15,2.60,31.16
EILDON FIRE TOWER,11/01/2013,9.6,0.0, ,34.2,12.1,57,12,5.32,27.51
EILDON FIRE TOWER,12/01/2013,4.3,0.0, ,20.9,12.3,80,48,5.77,16.54
EILDON FIRE TOWER,13/01/2013,2.6,0.0, ,15.9,11.0,85,53,5.14,7.29
EILDON FIRE TOWER,14/01/2013,6.4,0.0, ,23.8,7.1,73,29,4.70,30.85
EILDON FIRE TOWER,15/01/2013,6.9,0.0, ,28.5,11.0,87,19,3.21,30.74
EILDON FIRE TOWER,16/01/2013,7.7,0.0, ,31.6,15.7,51,13,3.03,30.57
EILDON FIRE TOWER,17/01/2013,8.5,0.0, ,35.9,17.2,49,12,3.25,29.49
EILDON FIRE TOWER,18/01/2013,9.2,0.0, ,31.5,21.7,75,16,7.28,25.39
EILDON FIRE TOWER,19/01/2013,5.8,0.0, ,24.9,9.2,81,32,3.47,28.45
EILDON FIRE TOWER,20/01/2013,6.9,0.0, ,31.2,10.9,73,22,2.69,30.16
EILDON FIRE TOWER,21/01/2013,8.8,0.0, ,34.2,14.9,86,14,4.82,28.80
EILDON FIRE TOWER,22/01/2013,6.5,0.0, ,26.5,12.2,99,32,5.50,28.98
EILDON FIRE TOWER,23/01/2013,6.7,0.0, ,27.8,11.0,89,28,4.08,29.86
EILDON FIRE TOWER,24/01/2013,8.1,0.0, ,30.7,13.4,82,22,5.34,29.88
EILDON FIRE TOWER,25/01/2013,6.1,0.0, ,27.9,19.2,86,27,6.08,15.44
EILDON FIRE TOWER,26/01/2013,6.1,0.0, ,26.0,9.3,87,40,4.70,29.59
EILDON FIRE TOWER,27/01/2013,5.8,0.0, ,25.3,10.5,96,40,4.49,29.48
EILDON FIRE TOWER,28/01/2013,7.0,0.0, ,29.4,10.6,93,28,4.38,29.34
EILDON FIRE TOWER,29/01/2013,5.1,0.0, ,19.8,11.8,84,45,5.31,28.38
EILDON FIRE TOWER,30/01/2013,6.2,0.0, ,27.5,7.7,82,21,2.88,29.10
EILDON FIRE TOWER,31/01/2013,7.5,0.0, ,28.6,13.7,94,17,6.12,25.79
Totals:,,224.6,0.2, ,,,,,, 
