'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for EILDON FIRE TOWER Victoria for May 2013,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 June 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
EILDON FIRE TOWER,01/05/2013,1.4,0.0, ,11.7,6.5,91,63,3.62,7.34
EILDON FIRE TOWER,02/05/2013,2.2,0.0, ,16.3,4.5,85,32,2.63,14.97
EILDON FIRE TOWER,03/05/2013,3.0,0.0, ,18.0,5.3,75,38,4.74,13.62
EILDON FIRE TOWER,04/05/2013,2.1,1.6, ,12.1,6.6,95,45,5.67,13.66
EILDON FIRE TOWER,05/05/2013,2.1,0.0, ,14.2,3.9,83,48,3.79,14.28
EILDON FIRE TOWER,06/05/2013,2.0,0.0, ,16.0,3.1,91,40,2.88,14.10
EILDON FIRE TOWER,07/05/2013,1.7,0.0, ,13.8,7.5,83,58,4.17,6.45
EILDON FIRE TOWER,08/05/2013,2.4,0.8, ,19.2,8.2,76,45,3.41,13.21
EILDON FIRE TOWER,09/05/2013,2.1,0.0, ,20.3,10.9,79,49,2.28,12.92
EILDON FIRE TOWER,10/05/2013,2.4,0.0, ,21.7,11.7,88,39,2.72,12.66
EILDON FIRE TOWER,11/05/2013,3.2,0.0, ,20.7,12.8,71,38,4.47,13.02
EILDON FIRE TOWER,12/05/2013,2.1,0.0, ,18.1,11.9,94,54,4.83,8.09
EILDON FIRE TOWER,13/05/2013,1.0,7.4, ,10.5,9.6,98,74,3.91,5.54
EILDON FIRE TOWER,14/05/2013,0.6,2.6, ,6.5,3.6,98,86,3.32,6.14
EILDON FIRE TOWER,15/05/2013,0.6,5.0, ,9.0,4.3,98,89,5.37,4.41
EILDON FIRE TOWER,16/05/2013,1.0,2.2, ,10.2,5.5,98,78,7.02,5.48
EILDON FIRE TOWER,17/05/2013,0.8,6.4, ,9.5,5.9,99,84,5.80,6.32
EILDON FIRE TOWER,18/05/2013,0.6,0.2, ,8.0,5.1,98,87,4.51,5.11
EILDON FIRE TOWER,19/05/2013,1.0,0.8, ,11.3,4.6,99,70,3.48,9.42
EILDON FIRE TOWER,20/05/2013,0.7,0.6, ,10.7,5.6,98,82,2.96,3.68
EILDON FIRE TOWER,21/05/2013,1.2,2.4, ,13.2,5.3,98,59,2.29,10.54
EILDON FIRE TOWER,22/05/2013,1.1,0.2, ,9.8,3.5,98,60,3.58,5.94
EILDON FIRE TOWER,23/05/2013,2.0,0.0, ,13.8,5.5,82,57,6.30,11.21
EILDON FIRE TOWER,24/05/2013,1.3,0.0, ,12.9,3.4,90,58,2.94,11.54
EILDON FIRE TOWER,25/05/2013,0.9,0.0, ,12.4,4.9,98,75,3.19,7.07
EILDON FIRE TOWER,26/05/2013,1.1,0.0, ,11.9,7.3,92,71,4.24,5.61
EILDON FIRE TOWER,27/05/2013,1.4,0.0, ,14.5,5.9,90,56,2.85,10.58
EILDON FIRE TOWER,28/05/2013,1.7,0.0, ,15.1,7.7,84,64,4.92,9.69
EILDON FIRE TOWER,29/05/2013,1.9,0.0, ,16.9,8.9,83,58,4.78,9.19
EILDON FIRE TOWER,30/05/2013,1.1,0.0, ,12.2,10.3,98,66,4.20,2.83
EILDON FIRE TOWER,31/05/2013,0.5,5.8, ,12.5,10.4,99,98,3.40,3.34
Totals:,,47.2,36, ,,,,,, 
