'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MORTLAKE RACECOURSE Victoria for February 2012,,,,,,,,,,
Issued at 22:33 GMT on Thursday 01 March 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MORTLAKE RACECOURSE,01/02/2012,4.8,0.0, ,22.7,12.4,83,40,4.55,20.58
MORTLAKE RACECOURSE,02/02/2012,5.9,0.0, ,26.9,6.4,99,33,4.03,27.89
MORTLAKE RACECOURSE,03/02/2012,5.9,0.0, ,30.4,11.9,97,30,3.03,25.01
MORTLAKE RACECOURSE,04/02/2012,7.6,0.0, ,34.9,14.7,99,13,3.90,23.29
MORTLAKE RACECOURSE,05/02/2012,5.7,0.0, ,28.7,17.5,91,31,7.44,7.95
MORTLAKE RACECOURSE,06/02/2012,4.9,0.0, ,23.8,7.3,96,34,4.71,20.42
MORTLAKE RACECOURSE,07/02/2012,3.5,0.0, ,18.9,11.7,91,42,3.81,15.90
MORTLAKE RACECOURSE,08/02/2012,3.2,0.0, ,20.3,4.4,98,40,2.88,14.02
MORTLAKE RACECOURSE,09/02/2012,3.6,0.0, ,22.4,7.0,99,46,3.23,17.36
MORTLAKE RACECOURSE,10/02/2012,3.9,0.0, ,24.5,11.2,99,48,4.47,14.76
MORTLAKE RACECOURSE,11/02/2012,2.5,1.2, ,20.5,11.6,99,67,4.71,10.79
MORTLAKE RACECOURSE,12/02/2012,3.2,1.6, ,23.1,10.9,99,50,3.95,11.22
MORTLAKE RACECOURSE,13/02/2012,4.4,0.0, ,25.8,6.7,99,43,2.70,21.94
MORTLAKE RACECOURSE,14/02/2012,5.9,0.2, ,31.0,8.9,99,26,2.50,27.28
MORTLAKE RACECOURSE,15/02/2012,6.4,0.0, ,36.2,16.4,92,15,3.48,14.72
MORTLAKE RACECOURSE,16/02/2012,4.6,0.0, ,26.2,13.8,99,48,3.38,22.05
MORTLAKE RACECOURSE,17/02/2012,4.9,0.0, ,26.5,10.3,99,42,3.23,24.74
MORTLAKE RACECOURSE,18/02/2012,5.4,0.0, ,30.7,8.4,99,27,2.23,24.84
MORTLAKE RACECOURSE,19/02/2012,5.7,0.0, ,31.8,14.8,99,29,2.94,22.80
MORTLAKE RACECOURSE,20/02/2012,3.6,0.0, ,23.9,14.7,99,54,4.55,15.40
MORTLAKE RACECOURSE,21/02/2012,3.7,0.0, ,23.6,12.0,93,52,4.20,16.01
MORTLAKE RACECOURSE,22/02/2012,4.9,0.0, ,27.6,13.2,99,36,2.77,23.21
MORTLAKE RACECOURSE,23/02/2012,4.4,0.0, ,25.8,10.9,99,45,2.36,24.08
MORTLAKE RACECOURSE,24/02/2012,8.2,0.0, ,38.8,10.6,99,9,3.36,25.48
MORTLAKE RACECOURSE,25/02/2012,11.0,0.0, ,40.0,16.6,37,17,5.92,24.69
MORTLAKE RACECOURSE,26/02/2012,8.5,0.0, ,37.4,22.7,76,26,6.49,16.94
MORTLAKE RACECOURSE,27/02/2012,2.5,0.4, ,25.1,18.5,99,54,2.58,8.02
MORTLAKE RACECOURSE,28/02/2012,4.2,0.2, ,24.5,10.2,99,46,3.68,20.15
MORTLAKE RACECOURSE,29/02/2012,2.6,0.0, ,21.2,8.6,97,45,2.85,8.35
Totals:,,145.6,3.6, ,,,,,, 
