'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MORTLAKE RACECOURSE Victoria for September 2021,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 October 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MORTLAKE RACECOURSE,01/09/2021,3.0,0.0, ,22.2,4.9,100,49,3.95,15.98
MORTLAKE RACECOURSE,02/09/2021,5.7,0.0, ,25.2,12.4,82,33,8.72,16.15
MORTLAKE RACECOURSE,03/09/2021,0.9,0.8, ,12.9,11.8,100,77,2.20,3.16
MORTLAKE RACECOURSE,04/09/2021,1.7,16.2, ,13.1,4.6,100,58,3.01,12.21
MORTLAKE RACECOURSE,05/09/2021,1.6,1.6, ,13.5,0.9,100,69,3.98,12.34
MORTLAKE RACECOURSE,06/09/2021,2.2,2.0, ,15.7,3.6,100,57,3.10,16.51
MORTLAKE RACECOURSE,07/09/2021,1.5,0.0, ,14.2,7.7,100,74,4.17,10.69
MORTLAKE RACECOURSE,08/09/2021,2.9,0.0, ,18.9,4.6,100,50,4.49,17.25
MORTLAKE RACECOURSE,09/09/2021,4.9,0.2, ,24.0,8.5,100,29,6.73,16.31
MORTLAKE RACECOURSE,10/09/2021,2.1,0.0, ,17.7,4.9,100,59,3.30,12.28
MORTLAKE RACECOURSE,11/09/2021,3.2,0.0, ,17.2,9.6,100,34,7.39,6.91
MORTLAKE RACECOURSE,12/09/2021,2.3,2.0, ,14.9,5.5,100,51,4.22,12.92
MORTLAKE RACECOURSE,13/09/2021,1.9,5.4, ,13.8,1.0,100,62,3.11,15.06
MORTLAKE RACECOURSE,14/09/2021,1.5,0.6, ,12.1,6.8,100,70,1.97,10.96
MORTLAKE RACECOURSE,15/09/2021,1.7,0.0, ,14.4,2.8,100,56,1.73,11.74
MORTLAKE RACECOURSE,16/09/2021,2.3,0.0, ,16.4,0.7,100,50,2.30,15.91
MORTLAKE RACECOURSE,17/09/2021,4.2,0.0, ,22.4,6.7,100,39,7.41,13.65
MORTLAKE RACECOURSE,18/09/2021,2.9,5.4, ,14.3,7.7,100,46,6.96,16.57
MORTLAKE RACECOURSE,19/09/2021,2.1,1.2, ,16.1,5.4,100,69,9.68,11.57
MORTLAKE RACECOURSE,20/09/2021,1.8,6.0, ,11.5,6.7,100,68,6.55,14.44
MORTLAKE RACECOURSE,21/09/2021,2.1,16.0, ,12.5,3.9,100,61,5.24,14.66
MORTLAKE RACECOURSE,22/09/2021,1.8,0.6, ,16.1,8.0,100,77,3.95,12.02
MORTLAKE RACECOURSE,23/09/2021,2.9,0.0, ,18.0,9.8,100,60,6.45,17.73
MORTLAKE RACECOURSE,24/09/2021,2.8,0.8, ,15.5,9.4,100,50,7.06,14.97
MORTLAKE RACECOURSE,25/09/2021,2.1,6.8, ,12.4,3.6,100,57,3.14,15.66
MORTLAKE RACECOURSE,26/09/2021,2.6,0.0, ,15.2,1.9,100,52,2.35,20.65
MORTLAKE RACECOURSE,27/09/2021,3.4,0.0, ,19.4,2.6,100,35,2.89,20.57
MORTLAKE RACECOURSE,28/09/2021,3.5,0.0, ,22.3,7.3,92,42,3.01,18.15
MORTLAKE RACECOURSE,29/09/2021,2.2,0.0, ,17.4,9.0,100,59,4.31,9.60
MORTLAKE RACECOURSE,30/09/2021,1.7,3.4, ,18.3,11.2,100,78,4.16,8.54
Totals:,,75.5,69, ,,,,,, 
