'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MORTLAKE RACECOURSE Victoria for January 2020,,,,,,,,,,
Issued at 22:30 GMT on Friday 31 January 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MORTLAKE RACECOURSE,01/01/2020, , , , , , , , ,30.11
MORTLAKE RACECOURSE,02/01/2020, , , , , , , , ,29.30
MORTLAKE RACECOURSE,03/01/2020, , , , , , , , ,29.75
MORTLAKE RACECOURSE,04/01/2020, , , , , , , , ,12.87
MORTLAKE RACECOURSE,05/01/2020, , , , , , , , ,11.62
MORTLAKE RACECOURSE,06/01/2020, , , , , , , , ,30.02
MORTLAKE RACECOURSE,07/01/2020, , , , , , , , ,26.44
MORTLAKE RACECOURSE,08/01/2020, , , , , , , , ,28.59
MORTLAKE RACECOURSE,09/01/2020, , , ,37.0, , , , ,28.55
MORTLAKE RACECOURSE,10/01/2020,3.8,0.0, ,26.1,21.0,100,23,4.71,3.85
MORTLAKE RACECOURSE,11/01/2020,3.6,8.2, ,18.8,11.6,95,48,5.46,15.83
MORTLAKE RACECOURSE,12/01/2020,4.1,0.2, ,22.7,9.5,100,48,3.04,21.35
MORTLAKE RACECOURSE,13/01/2020,8.0,0.0, ,34.0,11.2,100,19,3.85,29.77
MORTLAKE RACECOURSE,14/01/2020,6.8,0.0, ,35.1,12.5,100,26,2.77,26.15
MORTLAKE RACECOURSE,15/01/2020,3.7,0.0, ,22.5,15.0,100,64,4.50,19.16
MORTLAKE RACECOURSE,16/01/2020,4.3,0.0, ,20.9,13.8,100,40,6.00,17.45
MORTLAKE RACECOURSE,17/01/2020,3.8,0.0, ,22.2,7.0,87,51,5.29,14.46
MORTLAKE RACECOURSE,18/01/2020,5.1,0.0, ,28.2,13.6,100,41,3.63,21.09
MORTLAKE RACECOURSE,19/01/2020,4.1,0.0, ,26.6,12.6,100,53,3.05,18.38
MORTLAKE RACECOURSE,20/01/2020,2.3,0.2, ,19.9,15.1,100,70,6.17,9.46
MORTLAKE RACECOURSE,21/01/2020,5.3,0.0, ,25.8,6.9,100,29,2.66,26.34
MORTLAKE RACECOURSE,22/01/2020,6.9,0.0, ,31.3,12.4,100,22,7.39,8.46
MORTLAKE RACECOURSE,23/01/2020,4.2,9.2, ,20.9,10.7,100,43,6.69,17.72
MORTLAKE RACECOURSE,24/01/2020,4.2,1.4, ,24.3,8.7,100,39,4.76,13.33
MORTLAKE RACECOURSE,25/01/2020,4.4,0.0, ,26.3,11.9,100,44,3.43,18.39
MORTLAKE RACECOURSE,26/01/2020,3.9,0.0, ,24.1,13.2,100,53,3.34,18.33
MORTLAKE RACECOURSE,27/01/2020,4.4,0.0, ,23.5,7.0,100,43,2.62,24.58
MORTLAKE RACECOURSE,28/01/2020,5.0,0.0, ,25.8,7.2,100,41,2.55,27.01
MORTLAKE RACECOURSE,29/01/2020,6.7,0.0, ,35.8,9.1,100,10,1.98,27.59
MORTLAKE RACECOURSE,30/01/2020,10.2,0.0, ,41.1,14.7,91,5,4.22,27.71
MORTLAKE RACECOURSE,31/01/2020,8.6,0.0, ,42.6,21.3,100,13,4.49,15.71
Totals:,,113.4,19.2, ,,,,,, 
