'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for POINT COOK RAAF Victoria for April 2024,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 May 2024,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
POINT COOK RAAF,01/04/2024,3.6,0.0, ,28.7,11.3,96,28,3.14,6.71
POINT COOK RAAF,02/04/2024,2.8,58.2, ,21.6,14.1,96,57,5.03,12.19
POINT COOK RAAF,03/04/2024,2.0,0.6, ,16.6,10.1,93,59,3.61,8.16
POINT COOK RAAF,04/04/2024,3.2,2.0, ,19.4,12.8,76,52,5.03,12.32
POINT COOK RAAF,05/04/2024,2.9,0.2, ,20.3,14.7,85,63,5.92,12.91
POINT COOK RAAF,06/04/2024,3.0,0.0, ,21.8,15.8,83,58,5.30,9.93
POINT COOK RAAF,07/04/2024,2.3,0.0, ,20.6,16.7,95,68,3.83,12.34
POINT COOK RAAF,08/04/2024,3.0,1.8, ,21.5,12.1,91,49,4.68,11.36
POINT COOK RAAF,09/04/2024,2.4,9.0, ,16.6,9.3,90,60,5.83,11.06
POINT COOK RAAF,10/04/2024,2.3,1.6, ,18.3,11.6,87,61,4.75,9.37
POINT COOK RAAF,11/04/2024,1.9,0.0, ,17.7,11.9,95,63,3.68,8.49
POINT COOK RAAF,12/04/2024,2.0,0.0, ,17.8,11.7,88,61,3.31,9.64
POINT COOK RAAF,13/04/2024,2.1,0.2, ,18.4,8.7,94,59,2.52,13.90
POINT COOK RAAF,14/04/2024,1.7,0.0, ,18.5,11.7,92,58,1.64,9.31
POINT COOK RAAF,15/04/2024,2.1,0.0, ,19.6,7.1,94,62,2.68,14.06
POINT COOK RAAF,16/04/2024,1.9,0.0, ,18.3,9.4,95,64,3.12,11.72
POINT COOK RAAF,17/04/2024,1.8,0.0, ,17.8,10.4,95,67,3.60,9.67
POINT COOK RAAF,18/04/2024,2.1,0.2, ,17.5,9.4,94,53,4.08,7.04
POINT COOK RAAF,19/04/2024,2.3,4.8, ,18.4,11.4,95,61,5.81,11.68
POINT COOK RAAF,20/04/2024,2.1,0.0, ,17.6,11.0,91,58,3.79,9.88
POINT COOK RAAF,21/04/2024,1.8,0.0, ,15.9,10.9,91,61,2.46,11.61
POINT COOK RAAF,22/04/2024,2.0,0.0, ,20.4,4.8,96,47,1.86,13.61
POINT COOK RAAF,23/04/2024,4.6,0.0, ,26.3,8.5,90,29,5.39,12.53
POINT COOK RAAF,24/04/2024,2.3,5.6, ,16.2,9.7,89,54,5.34,10.49
POINT COOK RAAF,25/04/2024,2.0,0.0, ,16.6,8.0,90,58,4.61,8.25
POINT COOK RAAF,26/04/2024,2.0,0.0, ,15.6,11.4,78,58,3.70,6.89
POINT COOK RAAF,27/04/2024,1.7,0.0, ,16.5,10.6,92,57,2.22,11.94
POINT COOK RAAF,28/04/2024,2.8,0.0, ,23.2,6.5,93,35,3.02,12.21
POINT COOK RAAF,29/04/2024,2.5,0.0, ,16.6,10.1,78,45,4.61,5.32
POINT COOK RAAF,30/04/2024,2.4,0.2, ,15.9,10.3,87,51,5.93,8.05
Totals:,,71.6,84.4, ,,,,,, 
