'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BENDIGO AIRPORT Victoria for May 2016,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 June 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BENDIGO AIRPORT,01/05/2016,2.3,14.4, ,15.6,12.5,95,47,5.57,8.56
BENDIGO AIRPORT,02/05/2016,2.0,0.4, ,16.7,2.9,96,45,3.28,7.37
BENDIGO AIRPORT,03/05/2016,2.8,0.0, ,18.8,7.6,89,48,6.50,7.94
BENDIGO AIRPORT,04/05/2016,1.7,0.8, ,16.0,6.4,96,53,2.83,10.70
BENDIGO AIRPORT,05/05/2016,2.4,0.0, ,20.2,9.1,83,51,3.80,8.63
BENDIGO AIRPORT,06/05/2016,2.3,0.0, ,23.6,7.1,94,39,2.01,14.06
BENDIGO AIRPORT,07/05/2016,2.5,0.0, ,23.0,9.0,85,43,2.78,12.71
BENDIGO AIRPORT,08/05/2016,1.7,5.6, ,18.1,13.8,97,59,4.09,3.53
BENDIGO AIRPORT,09/05/2016,2.0,11.4, ,17.8,13.8,97,63,7.60,7.09
BENDIGO AIRPORT,10/05/2016,2.3,13.4, ,16.1,12.0,97,51,6.74,9.43
BENDIGO AIRPORT,11/05/2016,1.4,1.4, ,14.9,8.6,93,72,4.55,6.81
BENDIGO AIRPORT,12/05/2016,1.7,1.8, ,17.6,10.1,91,69,5.21,8.91
BENDIGO AIRPORT,13/05/2016,1.8,0.2, ,19.0,14.1,95,58,2.68,12.97
BENDIGO AIRPORT,14/05/2016,1.6,0.2, ,20.4,7.0,97,51,1.84,12.95
BENDIGO AIRPORT,15/05/2016,1.5,0.2, ,20.2,5.6,96,46,1.46,12.51
BENDIGO AIRPORT,16/05/2016,1.5,0.0, ,18.2,4.2,96,59,2.67,6.11
BENDIGO AIRPORT,17/05/2016,1.5,1.2, ,17.6,8.5,91,51,1.91,9.64
BENDIGO AIRPORT,18/05/2016,1.1,0.0, ,16.9,8.1,89,48,1.05,6.72
BENDIGO AIRPORT,19/05/2016,1.6,0.0, ,16.9,7.6,91,66,4.46,5.63
BENDIGO AIRPORT,20/05/2016,1.0,0.2, ,16.4,8.0,96,57,0.96,6.93
BENDIGO AIRPORT,21/05/2016,1.1,0.0, ,15.7,6.9,94,66,1.61,9.16
BENDIGO AIRPORT,22/05/2016,2.2,0.2, ,21.0,5.9,96,49,3.80,9.87
BENDIGO AIRPORT,23/05/2016,2.0,5.4, ,15.5,10.0,96,46,4.97,10.52
BENDIGO AIRPORT,24/05/2016,1.2,0.6, ,15.9,7.4,96,55,1.65,9.92
BENDIGO AIRPORT,25/05/2016,1.3,0.0, ,14.6,4.2,97,57,2.92,5.50
BENDIGO AIRPORT,26/05/2016,1.0,14.4, ,13.2,7.7,98,74,3.29,7.08
BENDIGO AIRPORT,27/05/2016,1.1,1.0, ,14.3,2.4,96,55,1.97,10.17
BENDIGO AIRPORT,28/05/2016,1.3,10.0, ,13.5,6.3,96,58,3.28,8.59
BENDIGO AIRPORT,29/05/2016,0.9,0.2, ,12.9,6.1,94,52,1.16,9.04
BENDIGO AIRPORT,30/05/2016,0.7,0.0, ,12.4,1.2,95,56,0.86,9.10
BENDIGO AIRPORT,31/05/2016,1.3,0.0, ,15.4,1.6,94,55,2.48,10.10
Totals:,,50.8,83, ,,,,,, 
