'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BENDIGO AIRPORT Victoria for May 2020,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 June 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BENDIGO AIRPORT,01/05/2020,1.3,4.4, ,11.6,6.5,93,71,5.69,6.58
BENDIGO AIRPORT,02/05/2020,1.7,2.0, ,13.6,7.3,93,62,5.81,7.04
BENDIGO AIRPORT,03/05/2020,1.9,0.4, ,14.2,6.2,85,56,3.71,12.39
BENDIGO AIRPORT,04/05/2020,1.7,0.0, ,16.1,5.4,92,61,3.06,11.17
BENDIGO AIRPORT,05/05/2020,1.6,0.0, ,17.2,3.8,95,59,2.53,12.40
BENDIGO AIRPORT,06/05/2020,1.7,0.2, ,17.9,5.9,97,62,3.23,10.78
BENDIGO AIRPORT,07/05/2020,2.3,0.0, ,19.9,10.6,89,48,4.27,5.42
BENDIGO AIRPORT,08/05/2020,1.3,0.0, ,18.0,4.5,97,61,1.51,9.45
BENDIGO AIRPORT,09/05/2020,1.3,2.6, ,13.5,7.1,94,67,3.60,5.09
BENDIGO AIRPORT,10/05/2020,1.3,5.2, ,13.5,1.3,96,55,2.01,9.75
BENDIGO AIRPORT,11/05/2020,1.0,0.0, ,15.1,1.0,98,58,0.97,9.96
BENDIGO AIRPORT,12/05/2020,1.3,0.2, ,15.4,3.1,97,52,1.92,8.59
BENDIGO AIRPORT,13/05/2020,1.4,3.0, ,13.7,5.1,95,56,2.83,7.36
BENDIGO AIRPORT,14/05/2020,1.4,0.2, ,14.0,1.2,96,50,2.44,11.16
BENDIGO AIRPORT,15/05/2020,1.5,0.2, ,14.8,3.1,95,54,2.64,11.27
BENDIGO AIRPORT,16/05/2020,1.3,0.0, ,16.2,0.9,97,51,1.69,11.18
BENDIGO AIRPORT,17/05/2020,1.5,0.4, ,17.8,0.7,97,42,1.86,11.11
BENDIGO AIRPORT,18/05/2020,1.5,0.0, ,16.7,3.6,93,57,2.76,11.02
BENDIGO AIRPORT,19/05/2020,1.1,0.4, ,15.6,5.9,92,75,3.03,5.44
BENDIGO AIRPORT,20/05/2020,1.6,16.0, ,13.6,9.6,96,53,4.21,9.23
BENDIGO AIRPORT,21/05/2020,1.4,14.2, ,12.8,7.7,96,50,2.98,7.56
BENDIGO AIRPORT,22/05/2020,1.4,1.6, ,13.7,5.4,93,56,3.20,9.40
BENDIGO AIRPORT,23/05/2020,1.3,0.2, ,15.9,1.9,96,61,2.87,8.89
BENDIGO AIRPORT,24/05/2020,1.5,0.0, ,13.4,6.3,90,59,4.20,7.96
BENDIGO AIRPORT,25/05/2020,1.5,0.2, ,14.9,2.1,94,53,3.33,10.47
BENDIGO AIRPORT,26/05/2020,1.4,0.2, ,16.0,2.0,94,54,2.48,10.38
BENDIGO AIRPORT,27/05/2020,1.1,0.0, ,16.5,5.9,95,61,1.61,7.74
BENDIGO AIRPORT,28/05/2020,0.9,0.0, ,16.3,3.7,98,64,1.21,7.65
BENDIGO AIRPORT,29/05/2020,0.9,0.4, ,15.5,2.1,98,70,1.45,9.76
BENDIGO AIRPORT,30/05/2020,1.7,0.2, ,15.9,2.3,98,54,4.34,10.00
BENDIGO AIRPORT,31/05/2020,1.5,0.0, ,15.0,7.7,91,57,3.56,8.44
Totals:,,44.3,52.2, ,,,,,, 
