'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BENDIGO AIRPORT Victoria for August 2019,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 September 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BENDIGO AIRPORT,01/08/2019,1.0,0.2, ,11.5,-0.2,98,59,1.91,6.23
BENDIGO AIRPORT,02/08/2019,1.3,0.0, ,13.5,4.3,92,60,2.71,7.94
BENDIGO AIRPORT,03/08/2019,1.2,0.0, ,12.0,4.1,93,63,2.75,5.63
BENDIGO AIRPORT,04/08/2019,0.8,0.0, ,11.4,2.0,100,66,1.16,5.37
BENDIGO AIRPORT,05/08/2019,1.2,0.0, ,13.8,3.2,98,57,1.53,10.46
BENDIGO AIRPORT,06/08/2019,1.6,0.0, ,14.2,1.1,99,58,3.46,12.32
BENDIGO AIRPORT,07/08/2019,1.4,0.0, ,13.6,4.9,100,54,2.43,10.88
BENDIGO AIRPORT,08/08/2019,1.3,7.4, ,10.4,4.0,100,67,5.89,9.16
BENDIGO AIRPORT,09/08/2019,1.7,5.4, ,9.8,6.3,93,61,7.03,11.79
BENDIGO AIRPORT,10/08/2019,1.2,1.4, ,11.2,0.8,97,68,3.96,9.35
BENDIGO AIRPORT,11/08/2019,1.7,6.2, ,12.5,2.1,94,61,4.93,12.36
BENDIGO AIRPORT,12/08/2019,1.8,1.6, ,12.6,4.0,88,52,3.40,12.62
BENDIGO AIRPORT,13/08/2019,1.2,0.0, ,13.1,3.9,97,70,2.49,8.85
BENDIGO AIRPORT,14/08/2019,1.2,0.0, ,11.0,6.5,98,59,1.93,7.84
BENDIGO AIRPORT,15/08/2019,2.0,0.0, ,16.5,-1.0,98,44,2.77,12.85
BENDIGO AIRPORT,16/08/2019,1.5,0.0, ,15.5,5.7,96,55,2.81,5.24
BENDIGO AIRPORT,17/08/2019,1.6,0.6, ,14.4,-1.2,100,51,1.83,14.05
BENDIGO AIRPORT,18/08/2019,2.0,0.0, ,15.1,2.5,99,51,4.83,6.60
BENDIGO AIRPORT,19/08/2019,1.5,6.8, ,11.0,1.7,94,65,4.28,11.58
BENDIGO AIRPORT,20/08/2019,1.5,0.4, ,14.2,1.5,99,66,4.04,9.77
BENDIGO AIRPORT,21/08/2019,2.2,0.2, ,15.8,6.3,91,51,4.53,10.15
BENDIGO AIRPORT,22/08/2019,2.2,3.0, ,13.6,9.4,95,48,4.43,14.52
BENDIGO AIRPORT,23/08/2019,1.6,0.0, ,13.5,-1.9,98,48,1.60,14.86
BENDIGO AIRPORT,24/08/2019,2.8,0.2, ,18.6,-1.0,97,40,3.93,14.77
BENDIGO AIRPORT,25/08/2019,2.0,0.0, ,12.8,3.0,94,46,3.71,12.06
BENDIGO AIRPORT,26/08/2019,1.9,0.0, ,14.7,-1.0,98,44,2.44,12.84
BENDIGO AIRPORT,27/08/2019,1.8,0.0, ,15.3,-0.5,99,49,1.37,15.52
BENDIGO AIRPORT,28/08/2019, ,0.0, , ,-0.3,99,93,0.66,8.04
BENDIGO AIRPORT,29/08/2019, , , ,12.6, , , , ,15.10
BENDIGO AIRPORT,30/08/2019,2.4, , ,16.1,2.5,94,38,2.60,15.95
BENDIGO AIRPORT,31/08/2019,2.8,0.0, ,17.3,0.2,95,36,3.62,16.15
Totals:,,48.4,33.4, ,,,,,, 
