'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BENDIGO AIRPORT Victoria for January 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 February 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BENDIGO AIRPORT,01/01/2011,6.8,0.0, ,28.4,20.2,72,18,3.52,25.07
BENDIGO AIRPORT,02/01/2011,7.2,0.0, ,25.4,10.9,89,29,5.05,35.27
BENDIGO AIRPORT,03/01/2011,6.9,0.0, ,23.0,9.8,78,30,5.33,35.68
BENDIGO AIRPORT,04/01/2011,7.4,0.0, ,28.1,7.6,87,12,3.22,34.93
BENDIGO AIRPORT,05/01/2011,7.4,0.0, ,26.1,12.0,81,27,5.35,33.68
BENDIGO AIRPORT,06/01/2011,8.1,0.0, ,31.5,12.3,88,19,3.53,34.88
BENDIGO AIRPORT,07/01/2011,8.1,0.0, ,33.3,17.1,70,21,3.90,28.59
BENDIGO AIRPORT,08/01/2011,9.4,0.0, ,34.8,19.7,78,22,5.23,31.78
BENDIGO AIRPORT,09/01/2011,2.4,0.0, ,21.1,18.7,94,69,5.91,7.08
BENDIGO AIRPORT,10/01/2011,2.2,20.6, ,22.5,17.0,97,79,3.85,9.07
BENDIGO AIRPORT,11/01/2011,1.8,8.0, ,22.0,18.2,97,83,3.37,7.14
BENDIGO AIRPORT,12/01/2011,2.8,40.8, ,27.4,19.1,98,79,5.09,11.63
BENDIGO AIRPORT,13/01/2011,1.7,25.2, ,25.4,21.4,98,90,5.42,7.37
BENDIGO AIRPORT,14/01/2011,5.3,64.2, ,27.3,19.3,99,52,4.25,24.34
BENDIGO AIRPORT,15/01/2011,6.6,5.0, ,30.9,15.5,98,28,1.44,34.06
BENDIGO AIRPORT,16/01/2011,7.6,0.2, ,32.6,17.3,94,31,2.97,33.60
BENDIGO AIRPORT,17/01/2011,6.3,0.0, ,23.7,12.6,86,42,5.35,33.54
BENDIGO AIRPORT,18/01/2011,6.4, , ,24.2,13.9,74,42,4.38,33.08
BENDIGO AIRPORT,19/01/2011,6.6,0.0, ,24.7,11.2,82,37,4.28,34.19
BENDIGO AIRPORT,20/01/2011,7.1,0.0, ,30.1,11.0,88,17,2.38,34.27
BENDIGO AIRPORT,21/01/2011,7.5,0.0, ,34.0,11.6,81,19,2.69,31.22
BENDIGO AIRPORT,22/01/2011,8.4,0.0, ,33.1,15.8,81,28,4.38,33.22
BENDIGO AIRPORT,23/01/2011,7.2,0.0, ,31.9,16.0,94,16,2.23,33.36
BENDIGO AIRPORT,24/01/2011,5.8,0.0, ,24.8,17.0,71,33,3.55,25.16
BENDIGO AIRPORT,25/01/2011,6.8,0.0, ,29.8,12.3,86,25,2.97,31.56
BENDIGO AIRPORT,26/01/2011,6.2,13.8, ,26.5,17.0,98,48,3.83,32.80
BENDIGO AIRPORT,27/01/2011,7.2,0.0, ,28.5,12.8,89,25,3.85,32.77
BENDIGO AIRPORT,28/01/2011,7.1,0.0, ,26.6,11.7,84,30,4.38,33.67
BENDIGO AIRPORT,29/01/2011,6.6,0.0, ,31.0,9.4,90,19,1.95,32.60
BENDIGO AIRPORT,30/01/2011,7.1,0.0, ,37.1,15.6,75,14,1.71,31.45
BENDIGO AIRPORT,31/01/2011,8.4,0.0, ,39.9,19.8,68,20,2.62,31.27
Totals:,,196.4,177.8, ,,,,,, 
