'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for YARRAM AIRPORT Victoria for January 2016,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 February 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
YARRAM AIRPORT,01/01/2016,7.6,0.0, ,33.1,14.7,80,31,4.49,26.33
YARRAM AIRPORT,02/01/2016,2.3,1.2, ,20.3,16.4,94,67,5.98,5.89
YARRAM AIRPORT,03/01/2016,3.5,9.4, ,21.3,15.4,93,56,6.99,11.16
YARRAM AIRPORT,04/01/2016,1.9,2.8, ,18.2,16.0,94,75,5.04,6.85
YARRAM AIRPORT,05/01/2016,3.9,9.4, ,22.8,14.9,94,57,5.67,16.16
YARRAM AIRPORT,06/01/2016,4.3,0.4, ,23.8,17.1,94,54,4.86,19.02
YARRAM AIRPORT,07/01/2016,5.9,0.0, ,25.7,10.1,97,43,5.52,29.11
YARRAM AIRPORT,08/01/2016,5.8,0.0, ,24.2,13.7,83,52,7.97,27.49
YARRAM AIRPORT,09/01/2016,6.1, , ,25.1,13.6,90,50,6.03,31.58
YARRAM AIRPORT,10/01/2016,6.0,0.0, ,30.5,9.1,95,53,3.40,30.24
YARRAM AIRPORT,11/01/2016,8.1,0.0, ,37.1,15.5,88,18,3.42,26.57
YARRAM AIRPORT,12/01/2016,6.2,0.0, ,27.2,15.4,90,45,3.85,30.52
YARRAM AIRPORT,13/01/2016,7.6,0.0, ,32.9,14.6,94,31,4.99,26.97
YARRAM AIRPORT,14/01/2016,3.3,0.0, ,18.9,16.4,91,46,9.25,3.10
YARRAM AIRPORT,15/01/2016,4.8,1.8, ,20.5,10.9,85,40,4.54,23.55
YARRAM AIRPORT,16/01/2016,5.6,0.0, ,24.2,3.1,94,41,3.83,32.44
YARRAM AIRPORT,17/01/2016,6.2,0.0, ,26.2,8.6,96,39,4.62,31.77
YARRAM AIRPORT,18/01/2016,8.0,0.0, ,34.5,10.7,96,20,3.49,30.75
YARRAM AIRPORT,19/01/2016,7.2,0.0, ,30.9,16.1,89,34,4.52,29.22
YARRAM AIRPORT,20/01/2016,2.2,3.0, ,23.6,16.9,90,71,2.51,7.76
YARRAM AIRPORT,21/01/2016,3.7,2.2, ,25.2,16.8,96,58,4.02,15.13
YARRAM AIRPORT,22/01/2016,1.4,0.0, ,20.1,13.7,96,76,2.17,3.94
YARRAM AIRPORT,23/01/2016,4.9,6.0, ,23.7,16.3,96,50,7.16,21.24
YARRAM AIRPORT,24/01/2016,5.2,0.0, ,24.6,16.1,90,53,6.03,24.13
YARRAM AIRPORT,25/01/2016,5.4,0.0, ,25.2,12.8,90,45,5.04,24.74
YARRAM AIRPORT,26/01/2016,4.3,0.0, ,24.0,16.8,92,53,6.63,15.34
YARRAM AIRPORT,27/01/2016,5.9,0.8, ,29.0,18.6,91,34,5.28,18.17
YARRAM AIRPORT,28/01/2016,5.2,0.0, ,30.7,12.9,94,41,4.21,16.84
YARRAM AIRPORT,29/01/2016,1.5,6.6, ,18.6,15.3,95,71,3.21,3.50
YARRAM AIRPORT,30/01/2016,2.1,17.6, ,22.0,9.6,97,76,2.25,9.82
YARRAM AIRPORT,31/01/2016,4.4,50.6, ,24.8,14.7,96,46,3.70,19.92
Totals:,,150.5,111.8, ,,,,,, 
