'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for YARRAM AIRPORT Victoria for May 2015,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 June 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
YARRAM AIRPORT,01/05/2015,1.7,0.0, ,21.9,4.7,100,53,1.66,11.90
YARRAM AIRPORT,02/05/2015,1.6,0.0, ,22.1,6.2,100,55,2.01,5.21
YARRAM AIRPORT,03/05/2015,1.9,0.0, ,20.2,8.7,100,56,3.16,11.38
YARRAM AIRPORT,04/05/2015,1.7,0.0, ,20.9,6.7,100,65,2.77,11.33
YARRAM AIRPORT,05/05/2015,3.1,0.0, ,18.0,12.0,96,42,8.56,7.82
YARRAM AIRPORT,06/05/2015,3.2,1.6, ,17.5,10.5,86,49,9.73,10.77
YARRAM AIRPORT,07/05/2015,1.9,0.0, ,14.2,10.0,90,67,8.80,7.56
YARRAM AIRPORT,08/05/2015,2.1,4.0, ,16.2,9.8,91,64,8.91,8.70
YARRAM AIRPORT,09/05/2015,2.8,0.0, ,18.1,12.2,80,58,8.47,8.25
YARRAM AIRPORT,10/05/2015,1.9,0.4, ,14.6,12.3,96,63,9.49,4.68
YARRAM AIRPORT,11/05/2015,2.0,8.2, ,15.1,10.8,98,62,10.07,6.65
YARRAM AIRPORT,12/05/2015,2.8,0.8, ,16.2,11.2,92,50,10.31,9.99
YARRAM AIRPORT,13/05/2015,1.6,11.4, ,12.5,6.0,94,64,7.73,8.98
YARRAM AIRPORT,14/05/2015,1.4,1.2, ,15.0,8.4,94,78,8.86,7.99
YARRAM AIRPORT,15/05/2015,1.1,0.6, ,14.0,11.3,97,76,4.71,4.62
YARRAM AIRPORT,16/05/2015,1.1,0.0, ,15.4,10.2,100,67,2.57,8.88
YARRAM AIRPORT,17/05/2015,1.3,0.0, ,19.8,1.2,100,55,1.66,9.96
YARRAM AIRPORT,18/05/2015,1.3,0.0, ,19.6,1.5,100,51,1.67,10.00
YARRAM AIRPORT,19/05/2015,1.0,0.0, ,16.4,4.4,100,68,2.12,3.22
YARRAM AIRPORT,20/05/2015,1.7,0.0, ,19.7,7.3,98,51,3.04,7.96
YARRAM AIRPORT,21/05/2015,0.8,1.4, ,13.3,10.6,100,83,4.91,3.66
YARRAM AIRPORT,22/05/2015,1.5,6.8, ,15.6,9.9,89,60,3.88,7.39
YARRAM AIRPORT,23/05/2015,1.2,0.0, ,13.9,8.6,95,72,5.61,8.64
YARRAM AIRPORT,24/05/2015,0.9,0.0, ,13.6,-0.4,100,66,2.11,9.29
YARRAM AIRPORT,25/05/2015,1.0,0.0, ,16.3,1.1,100,58,1.57,7.66
YARRAM AIRPORT,26/05/2015,1.0,0.0, ,16.9,-0.4,100,57,1.59,8.77
YARRAM AIRPORT,27/05/2015,1.5,0.0, ,18.5,6.5,94,60,3.55,4.22
YARRAM AIRPORT,28/05/2015,2.4,0.0, ,20.4,6.9,98,49,5.48,8.52
YARRAM AIRPORT,29/05/2015,1.6,0.2, ,14.8,9.3,91,62,5.72,5.92
YARRAM AIRPORT,30/05/2015,2.4,0.0, ,16.4,5.2,90,49,7.18,8.34
YARRAM AIRPORT,31/05/2015,1.8,0.0, ,15.7,11.5,96,62,7.88,5.23
Totals:,,53.3,36.6, ,,,,,, 
