'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SHE OAKS Victoria for May 2023,,,,,,,,,,
Issued at 22:30 GMT on Thursday 01 June 2023,,,,,,,,,,
© Copyright Commonwealth of Australia 2023 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SHE OAKS,01/05/2023,1.4,0.2, ,16.6,3.2,93,61,2.31,6.46
SHE OAKS,02/05/2023,2.0,0.0, ,18.0,8.9,96,50,3.58,9.01
SHE OAKS,03/05/2023,1.7,7.4, ,13.8,8.5,91,66,6.42,8.08
SHE OAKS,04/05/2023,1.3,4.8, ,13.5,8.7,96,60,2.38,6.94
SHE OAKS,05/05/2023,1.8,0.0, ,15.6,5.3,96,57,4.43,10.03
SHE OAKS,06/05/2023,1.3,5.0, ,11.6,7.4,97,52,2.44,7.74
SHE OAKS,07/05/2023,1.2,1.0, ,10.5,3.8,94,68,3.88,10.47
SHE OAKS,08/05/2023,1.3,1.8, ,13.3,5.2,99,68,4.22,8.91
SHE OAKS,09/05/2023,1.4,1.8, ,15.3,7.8,99,65,3.08,9.63
SHE OAKS,10/05/2023,1.0,0.0, ,13.8,8.0,100,63,1.84,6.28
SHE OAKS,11/05/2023,1.4,0.0, ,17.5,5.2,98,53,1.78,11.24
SHE OAKS,12/05/2023,1.2,0.0, ,15.8,5.6,100,61,2.14,8.77
SHE OAKS,13/05/2023,1.2,0.0, ,16.0,4.6,100,63,2.08,10.12
SHE OAKS,14/05/2023,1.5,0.0, ,18.8,3.7,100,54,2.19,10.56
SHE OAKS,15/05/2023,2.4,0.0, ,19.8,6.9,80,43,3.64,10.80
SHE OAKS,16/05/2023,1.4,2.0, ,13.3,10.1,98,50,3.01,7.29
SHE OAKS,17/05/2023,0.9,0.0, ,11.7,2.7,99,59,1.40,6.92
SHE OAKS,18/05/2023,1.0,0.4, ,12.8,3.9,98,62,1.85,7.31
SHE OAKS,19/05/2023,1.0,0.0, ,13.1,5.8,95,76,3.51,7.63
SHE OAKS,20/05/2023,1.2,2.0, ,12.6,6.7,97,67,4.58,8.50
SHE OAKS,21/05/2023,1.4,0.8, ,13.3,7.4,99,59,4.30,8.66
SHE OAKS,22/05/2023,1.5,0.0, ,14.0,6.5,78,64,3.59,9.09
SHE OAKS,23/05/2023,1.4,0.0, ,12.6,9.3,80,64,3.23,9.22
SHE OAKS,24/05/2023,2.1,0.0, ,15.3,8.1,78,53,5.22,10.03
SHE OAKS,25/05/2023,2.0,0.0, ,14.0,11.0,92,49,6.38,4.61
SHE OAKS,26/05/2023,1.1,6.0, ,11.5,5.3,92,71,4.49,7.55
SHE OAKS,27/05/2023,1.4,0.6, ,13.4,7.4,93,55,3.86,8.31
SHE OAKS,28/05/2023,1.1,1.2, ,13.9,9.4,95,72,4.09,7.19
SHE OAKS,29/05/2023,1.5,1.8, ,14.6,9.1,91,62,4.37,7.84
SHE OAKS,30/05/2023,1.3,0.0, ,16.4,10.8,94,71,4.51,6.27
SHE OAKS,31/05/2023,1.9,0.0, ,16.8,13.1,89,66,6.79,8.28
Totals:,,44.3,36.8, ,,,,,, 
