'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT BAW BAW Victoria for June 2022,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 July 2022,,,,,,,,,,
© Copyright Commonwealth of Australia 2022 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT BAW BAW,01/06/2022,0.2,14.8, ,0.2,-4.4,100,97,6.33,1.27
MOUNT BAW BAW,02/06/2022,0.4,29.6, ,0.1,-1.6,100,99,0.93,7.69
MOUNT BAW BAW,03/06/2022,0.4,0.0, ,-0.4,-3.8,99,97,0.00,5.16
MOUNT BAW BAW,04/06/2022,0.3,0.2, ,0.8,-2.6,100,99,2.59,6.55
MOUNT BAW BAW,05/06/2022,0.2,3.6, ,0.6,-0.8,100,100,5.60,6.22
MOUNT BAW BAW,06/06/2022,0.2,30.2, ,-1.9,-3.1,100,98,5.44,2.82
MOUNT BAW BAW,07/06/2022,0.3,14.6, ,-1.8,-2.9,99,98,4.24,1.97
MOUNT BAW BAW,08/06/2022,0.3,64.4, ,-0.2,-3.1,100,98,1.48,2.97
MOUNT BAW BAW,09/06/2022,0.4,20.0, ,0.0,-1.8,100,100,0.00,3.23
MOUNT BAW BAW,10/06/2022,0.3,104.8, ,0.9,-0.3,100,100,2.49,2.71
MOUNT BAW BAW,11/06/2022, ,77.8, , ,-2.4,100,99,0.00,2.76
MOUNT BAW BAW,12/06/2022,0.4, , ,0.4,-1.4,100,100,0.00,3.30
MOUNT BAW BAW,13/06/2022,0.4,21.6, ,1.7,-1.9,100,73,0.00,7.19
MOUNT BAW BAW,14/06/2022,0.3,0.0, ,2.2,-2.4,95,49,0.00,8.18
MOUNT BAW BAW,15/06/2022,0.7,0.0, ,2.7,-1.8,100,58,2.66,6.22
MOUNT BAW BAW,16/06/2022,0.2,2.6, ,3.3,0.2,100,100,5.80,2.51
MOUNT BAW BAW,17/06/2022,0.2,27.2, ,1.7,0.8,100,100,4.81,5.09
MOUNT BAW BAW,18/06/2022,0.4,1.2, ,3.4,0.2,100,86,1.55,6.70
MOUNT BAW BAW,19/06/2022,0.8,0.0, ,6.2,-0.5,100,45,1.86,9.14
MOUNT BAW BAW,20/06/2022,0.9,0.0, ,3.6,1.5,99,51,4.43,4.91
MOUNT BAW BAW,21/06/2022,0.3,4.0, ,2.2,0.9,100,100,4.15,3.49
MOUNT BAW BAW,22/06/2022,0.3,5.2, ,3.2,-1.0,100,96,4.20,5.76
MOUNT BAW BAW,23/06/2022,0.3,0.4, ,3.3,0.4,100,97,4.79,7.43
MOUNT BAW BAW,24/06/2022,0.2,8.4, ,2.5,1.8,100,99,5.76,4.02
MOUNT BAW BAW,25/06/2022,0.3,1.0, ,1.4,-0.9,100,93,5.32,7.55
MOUNT BAW BAW,26/06/2022,0.3,0.0, ,1.3,-0.4,100,100,4.04,4.83
MOUNT BAW BAW,27/06/2022,0.4,25.6, ,0.2,-2.7,100,97,0.00,5.01
MOUNT BAW BAW,28/06/2022,0.6,2.2, ,4.3,-4.6,99,47,1.42,6.62
MOUNT BAW BAW,29/06/2022,1.7,0.0, ,5.9,-1.0,59,16,3.37,6.77
MOUNT BAW BAW,30/06/2022,0.7,0.0, ,4.5,-0.7,99,43,1.63,7.19
Totals:,,12.4,459.4, ,,,,,, 
